# Created by Octave 5.2.0, Fri Sep 17 23:35:20 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.187480170984146e-13


# name: H
# type: complex matrix
# rows: 52
# columns: 52
 (0.99999999999999989,-5.5511151231257827e-17) (0.99997310105425974,-0.0073346552697990397) (0.75729905855004531,-0.65306824752028381) (-0.30681839950578138,-0.9517680755965241) (0.83143559547738743,0.5556211394225048) (0.35288551045138772,-0.93566650924005179) (0.1399522241392826,-0.99015825753182929) (0.7259171271899254,-0.687782178056633) (-0.91811618554113983,0.39631132944616632) (-0.94803608734462941,-0.3181628153827632) (0.35116595215223795,0.93631323500686037) (-0.94405052619369623,0.3298008550525684) (0.8851247780476581,-0.46535376573751219) (0.19305960866666327,-0.98118702982737971) (0.66501670467803253,-0.74682848265125124) (-0.23031051982479567,0.97311718947824155) (0.99727394095736377,-0.073788120231967735) (0.95129513567498281,-0.30828163234470474) (-0.92792156206334886,0.3727755016868935) (0.98617827405455583,-0.16568769351637802) (0.061750246685843946,0.99809163258402145) (0.70037773013146132,0.71377239729195319) (-0.84934354523997957,0.52784045142370717) (-0.30177170150503785,0.95338021805088569) (-0.80892111636748532,0.5879171944200825) (-0.78754800846345385,0.61625330373576692) (0.27870923627331956,-0.96037553155832911) (-0.7427318471058213,-0.66958898086421237) (-0.70573556366728218,-0.70847534478993912) (-0.54683652905042024,0.83723939855700091) (0.32925900633955191,-0.94423964476413047) (-0.15330044299091544,0.98817962647425073) (0.99474730188591254,0.1023611517651955) (0.11093705183441682,0.99382743498571591) (-0.9964212912944721,-0.084525796388182528) (-0.27473154346722206,0.96152097170270667) (-0.77570310863846714,-0.63109800130298155) (-0.48570897195367324,0.87412058353736621) (-0.22126788780714851,0.97521306483525105) (0.15652055203957638,-0.98767470190808604) (-0.93485953067331351,-0.35501782759359013) (-0.79510317089951288,0.60647419370121602) (0.97933894108476172,-0.20222571170594877) (0.79304849544236922,-0.60915850472319155) (0.97925873235928429,-0.20261375841262047) (0.57355478283350503,0.81916720581869673) (-0.99646660973754364,-0.083989854614503978) (-0.83471392393352228,0.55068381598836003) (-0.90193361939082506,0.43187468808968904) (-0.61686705830843203,-0.78706736203065952) (0.62621433164291962,-0.77965095449502952) (0.5849253313212146,-0.81108714499661927)
 (1,0) (-0.91413530160875789,0.40540923811953888) (-0.55399151797802137,-0.83252231081719774) (0.75729905855004531,-0.65306824752028358) (0.66084203422562782,0.75052502010295075) (0.65455033706790422,-0.75601842321751178) (0.99923462315789613,-0.03911736037230594) (0.38956525374792306,-0.92099886703096268) (0.91890726499387687,-0.39447362185762513) (-0.55389584203932785,-0.83258596923773787) (-0.996093812719131,0.088301281206250276) (-0.34929192730536207,-0.93701395374845153) (-0.94800886064746259,-0.31824393181001731) (0.21201327718195151,0.97726678563152281) (0.98497679300812369,0.17268676045207454) (-0.99937456943765668,0.035361984691162057) (-0.17461752360295918,-0.98463633918862103) (0.5873775446209466,0.80931305443262636) (0.54898741576692445,0.835830615214323) (0.46502282396952643,0.88529869150892082) (0.46256293353251166,0.88658644954781318) (0.96614698824700018,-0.25799224232765222) (-0.45970649699430532,0.88807090742869466) (-0.56104372804399649,0.82778616515528558) (0.68109920017216474,0.73219114958106168) (-0.3942384025698481,0.91900820558859775) (-0.93055131373982347,0.36616151149061005) (-0.98696006748986687,-0.16096529185012834) (-0.97319140721707609,-0.22999670632173624) (-0.12963906221848673,0.99156125052722321) (-0.0065944122802244209,0.99997825662695206) (-0.21797829101484645,-0.97595361808143688) (0.29042294390293055,0.95689838209433442) (-0.97448450600804448,0.22445477840816155) (-0.4660452851943403,-0.88476086721109304) (-0.307517288075708,-0.95154249381441813) (-0.98672981329047871,-0.16237079652368611) (0.11328174499405705,-0.993562905029722) (-0.083621458958778122,-0.99649759237120383) (0.29242397872491699,0.9562887726344429) (0.23428382006978138,0.97216824246295452) (0.99842683441907665,0.056070101764681718) (0.44864646381402723,-0.8937093210363023) (-0.71947424337414678,-0.69451912365405677) (-0.99861066983531677,-0.052694687503198528) (0.4482922967050551,-0.89388702681877352) (0.72560387986903074,-0.68811264304546027) (0.94247609954491851,0.3342735433542357) (0.88114901589659722,0.47283867416324804) (0.27755905112726553,-0.96070857867374737) (-0.25636692746712597,0.9665795355277621) (-0.99898894819898743,-0.044956438652098696)
 (1,5.5511151231257827e-17) (0.16167715819925116,-0.98684370419870182) (-0.91413530160875822,0.40540923811953894) (0.99997310105425985,-0.0073346552697988732) (-0.51576839746709302,-0.85672805497090354) (0.017644978777707987,0.99984431524309592) (-0.77934732741003487,0.626592166611454) (-0.71765936866695956,0.69639430681514158) (0.23564864650623962,0.97183831751983218) (-0.99998638074619306,0.005219034597473915) (0.91332235235121018,-0.40723737634904367) (-0.47362371750831883,0.88072729843783137) (0.63485906857284291,0.77262795901444192) (0.38638019074235075,0.92233960567781403) (0.33862867043254791,-0.94092009414247568) (0.99995475760983221,-0.0095122412428766956) (-0.13610916516132904,0.99069384532209837) (0.14910227437110207,0.98882177958283513) (-0.31054316681250893,-0.95055927829150055) (0.10281593877285894,0.99470039847898728) (-0.21654344017945576,-0.9762729836040982) (0.10005368252353708,0.99498204034720095) (-0.9999986092345009,-0.0016677916730428732) (-0.80305809899268865,-0.59590073807828936) (-0.99285056431595997,-0.11936396833835494) (-0.76062426695145047,0.64919236326729013) (-0.29231364216859895,-0.95632250553990883) (-0.99646109946682204,-0.084055203582954874) (0.23760943216599284,-0.97136077630597939) (-0.98807933523118474,-0.15394553351461748) (-0.99051582462034982,-0.13739869423203682) (-0.99951488810293942,-0.031144637749848381) (0.99608623517063744,-0.088386719045260298) (0.99904195504348481,-0.043762678881575701) (0.02021553092493672,0.99979564527428477) (0.29762966344804759,0.9546814041531354) (-0.15143117464212541,0.98846780389980671) (0.98499232205106746,0.17259816192661342) (-0.99475673420128941,-0.10226944686066303) (0.99971732021579984,-0.023775610623930354) (0.99389084124015836,-0.11036754821472827) (0.99933391373131086,0.036492860486150136) (0.18098558396459613,-0.98348574895470375) (0.43104601082464539,-0.90232994882812134) (-0.88491280602241718,-0.46575672377061028) (-0.26613434781389483,-0.96393594647864078) (0.78122417631674279,-0.62425057976603204) (0.077598970505848242,-0.99698465373165734) (0.91081297341214851,0.41281924308845019) (0.22734682742794027,-0.97381385287869637) (0.21265375363206268,-0.97712761759464872) (-0.20587867266429005,0.97857752485022353)


# name: N
# type: scalar
52


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 51
 (1.1102230246251565e-15,-3.1086244689504383e-15) (2.2204460492503131e-15,-3.1641356201816961e-15) (3.8857805861880479e-16,1.6653345369377348e-15) (-8.8817841970012523e-16,7.7715611723760958e-16) (-7.7715611723760958e-16,-1.1102230246251565e-16) (-6.6613381477509392e-16,-1.4432899320127035e-15) (-9.9920072216264089e-16,-7.7021722333370235e-16) (5.2735593669694936e-16,-1.1102230246251565e-16) (-1.3322676295501878e-15,1.9428902930940239e-16) (-1.6653345369377348e-15,4.4408920985006262e-16) (1.3322676295501878e-15,1.6653345369377348e-16) (-3.3306690738754696e-16,1.9984014443252818e-15) (8.8817841970012523e-16,-9.7144514654701197e-17) (-2.2204460492503131e-16,-8.7256590841633397e-16) (1.1102230246251565e-16,-5.5511151231257827e-17) (1.7486012637846216e-15,0) (-3.3306690738754696e-16,-1.6653345369377348e-15) (-2.0469737016526324e-16,1.7763568394002505e-15) (4.4408920985006262e-16,1.1102230246251565e-16) (1.5543122344752192e-15,-7.2164496600635175e-16) (-2.1094237467877974e-15,-8.3266726846886741e-17) (-1.1102230246251565e-16,-5.5511151231257827e-16) (-6.9388939039072284e-16,2.2204460492503131e-16) (-7.7715611723760958e-16,-4.4408920985006262e-16) (2.2204460492503131e-16,-5.5511151231257827e-17) (4.4408920985006262e-16,1.9428902930940239e-15) (1.9428902930940239e-16,1.9984014443252818e-15) (-8.3266726846886741e-16,3.3306690738754696e-16) (-7.7715611723760958e-16,8.8817841970012523e-16) (8.8817841970012523e-16,5.5511151231257827e-16) (-7.7021722333370235e-16,4.4408920985006262e-16) (-1.6653345369377348e-15,-1.3322676295501878e-15) (2.2204460492503131e-16,4.163336342344337e-16) (-3.3306690738754696e-16,-2.2204460492503131e-15) (1.6653345369377348e-15,-3.3306690738754696e-16) (-7.7715611723760958e-16,6.6613381477509392e-16) (0,2.7755575615628914e-16) (2.4424906541753444e-15,1.6653345369377348e-16) (1.3322676295501878e-15,1.3877787807814457e-16) (2.3314683517128287e-15,5.5511151231257827e-16) (-5.9674487573602164e-16,1.1102230246251565e-15) (1.4432899320127035e-15,1.1102230246251565e-15) (-1.1102230246251565e-15,4.163336342344337e-16) (3.3306690738754696e-16,1.1102230246251565e-15) (1.609823385706477e-15,-3.5527136788005009e-15) (4.163336342344337e-16,1.3322676295501878e-15) (-3.3306690738754696e-16,1.2212453270876722e-15) (0,2.2204460492503131e-16) (-1.2836953722228372e-15,-1.5543122344752192e-15) (-1.1102230246251565e-16,-4.4408920985006262e-16) (-5.5511151231257827e-16,3.3306690738754696e-16)


# name: is_convergent
# type: scalar
7.1903539694953049e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 52
 1.8865716719147223 1.8865716719147223 1.8865716719147225 1.8865716719147223 1.8865716719147219 1.8865716719147219 1.8865716719147223 1.8865716719147221 1.8865716719147223 1.8865716719147227 1.8865716719147223 1.8865716719147225 1.8865716719147227 1.8865716719147223 1.8865716719147223 1.8865716719147223 1.886571671914723 1.8865716719147223 1.8865716719147223 1.8865716719147219 1.8865716719147223 1.886571671914723 1.8865716719147221 1.8865716719147221 1.8865716719147227 1.8865716719147221 1.8865716719147223 1.8865716719147225 1.8865716719147221 1.8865716719147225 1.8865716719147225 1.8865716719147221 1.8865716719147223 1.8865716719147225 1.8865716719147225 1.8865716719147225 1.8865716719147223 1.8865716719147227 1.8865716719147221 1.8865716719147221 1.8865716719147227 1.8865716719147223 1.8865716719147225 1.8865716719147225 1.8865716719147225 1.8865716719147227 1.8865716719147225 1.8865716719147225 1.8865716719147225 1.8865716719147223 1.886571671914723 1.8865716719147225


# name: spectrum
# type: scalar
7.2111025509279765


# name: x
# type: complex matrix
# rows: 1
# columns: 52
 (1.7627662560105894,-0.67216649718765331) (0.74438030191929372,-1.7335081884391697) (-1.8356288502988705,0.43545309416923289) (0.22499849686841644,-1.8731066039278341) (-1.1989684502080851,-1.4565806976191644) (0.83873054706350869,1.6898768424632775) (-0.54225502064795261,1.8069621373601605) (-1.7489954520401649,-0.70722526963756693) (0.70640434218536685,-1.7493271788355573) (1.4961418134979623,-1.1492224968099698) (-0.20649067789711634,1.8752371245292421) (1.6903525114807156,0.8377714844764943) (-0.28683627009149965,1.8646387391210955) (-0.43872173405202913,1.8348503790068256) (-1.0774846629549168,1.5486056548934723) (1.8646938636580617,0.28647769216307428) (1.4927145367763797,-1.1536706570627473) (1.8286448596793179,0.46390801937401166) (1.2184147156260901,1.4403535170286859) (-0.46306976204498551,-1.8288573122993246) (0.7673807206885872,-1.7234498840368335) (-1.5567635784697749,1.0656640343096382) (-1.8820306960027418,-0.13081717232284679) (1.4060261581732854,-1.2578724560954428) (-1.1839708606210979,1.4687973565033567) (-0.0053146373163274734,-1.8865641860009179) (1.8831140874629997,0.11416657509755114) (-1.6241127218425728,-0.95990131785523736) (1.8550866744960854,-0.34322893726806458) (-1.2775886122215991,-1.3881354441093996) (1.8559226723302529,0.33867935809795702) (-1.6711346722664122,0.87547791543827147) (0.59071327848581123,-1.7917060294288389) (-1.0195408679316131,-1.5873528567676327) (-1.8639024417389545,-0.29158251139373131) (-1.1655253750086625,-1.4834767519182861) (-0.37158617050153347,-1.8496152008358702) (1.2491416516415381,-1.4137884592135284) (0.18122655088622874,-1.8778470679277881) (1.0687337171974942,1.5546578128309574) (1.8670813940804294,0.2704805744407397) (1.3574982498879471,-1.3100958647451229) (0.073109445812392745,-1.885154551277989) (-1.5778875167391571,1.0341294202322298) (1.5183896820741798,1.1196630951504041) (-1.7914085083836875,-0.59161493334908666) (1.2877691015852279,1.3786962733950818) (1.4954618638305168,-1.150107163311171) (-1.8519132543166434,-0.35995829169148308) (-1.8549393541506847,0.34402422253985543) (1.2927536854261883,1.374023501286685) (0.42871623676394555,-1.8372139400750453)


# name: x0
# type: complex matrix
# rows: 1
# columns: 52
 (1.7627662560105894,-0.67216649718765331) (0.74438030191929372,-1.7335081884391697) (-1.8356288502988705,0.43545309416923289) (0.22499849686841644,-1.8731066039278341) (-1.1989684502080851,-1.4565806976191644) (0.83873054706350869,1.6898768424632775) (-0.54225502064795261,1.8069621373601605) (-1.7489954520401649,-0.70722526963756693) (0.70640434218536685,-1.7493271788355573) (1.4961418134979623,-1.1492224968099698) (-0.20649067789711634,1.8752371245292421) (1.6903525114807156,0.8377714844764943) (-0.28683627009149965,1.8646387391210955) (-0.43872173405202913,1.8348503790068256) (-1.0774846629549168,1.5486056548934723) (1.8646938636580617,0.28647769216307428) (1.4927145367763797,-1.1536706570627473) (1.8286448596793179,0.46390801937401166) (1.2184147156260901,1.4403535170286859) (-0.46306976204498551,-1.8288573122993246) (0.7673807206885872,-1.7234498840368335) (-1.5567635784697749,1.0656640343096382) (-1.8820306960027418,-0.13081717232284679) (1.4060261581732854,-1.2578724560954428) (-1.1839708606210979,1.4687973565033567) (-0.0053146373163274734,-1.8865641860009179) (1.8831140874629997,0.11416657509755114) (-1.6241127218425728,-0.95990131785523736) (1.8550866744960854,-0.34322893726806458) (-1.2775886122215991,-1.3881354441093996) (1.8559226723302529,0.33867935809795702) (-1.6711346722664122,0.87547791543827147) (0.59071327848581123,-1.7917060294288389) (-1.0195408679316131,-1.5873528567676327) (-1.8639024417389545,-0.29158251139373131) (-1.1655253750086625,-1.4834767519182861) (-0.37158617050153347,-1.8496152008358702) (1.2491416516415381,-1.4137884592135284) (0.18122655088622874,-1.8778470679277881) (1.0687337171974942,1.5546578128309574) (1.8670813940804294,0.2704805744407397) (1.3574982498879471,-1.3100958647451229) (0.073109445812392745,-1.885154551277989) (-1.5778875167391571,1.0341294202322298) (1.5183896820741798,1.1196630951504041) (-1.7914085083836875,-0.59161493334908666) (1.2877691015852279,1.3786962733950818) (1.4954618638305168,-1.150107163311171) (-1.8519132543166434,-0.35995829169148308) (-1.8549393541506847,0.34402422253985543) (1.2927536854261883,1.374023501286685) (0.42871623676394555,-1.8372139400750453)


