# Created by Octave 5.2.0, Sat Sep 18 13:16:51 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.8703137550553216e-13


# name: H
# type: complex matrix
# rows: 61
# columns: 61
 (1,0) (-0.98716945157938807,0.15967615309885913) (-0.037668664968265375,-0.99929028399134823) (0.99929245172065095,0.03761111450267085) (0.99122966237665755,0.13215050671359263) (-0.90084031073344795,0.43415058972396481) (0.70910034375056463,0.70510758221198544) (-0.064256838218060386,0.99793339394080749) (-0.73225429581430657,-0.68103131077909729) (-0.86616019398755106,0.49976646381229711) (0.49695140514308689,-0.86777837085647203) (0.79576980803491337,-0.60559921781659976) (0.29739980477589761,-0.95475303409795997) (0.99570883176868685,0.09254146280364689) (-0.59918072328946115,0.80061380255296544) (-0.77824997750799751,-0.62795459430503642) (0.28865060423726679,-0.95743450359461213) (0.59338366863265246,0.80491976109426888) (0.015889229641885771,0.99987375822220159) (0.086685396609663901,-0.99623573616620775) (0.69120640388336574,-0.72265739270461138) (-0.55274556933418895,0.83335006784749466) (0.89348346204580975,-0.4490960955637826) (-0.88626078011150045,0.46318660347224516) (0.99708641131961095,-0.076280327488683686) (0.99138342965887838,-0.13099196692087711) (-0.62369405605061079,0.7816685515275249) (-0.22312261896026753,-0.97479038613863667) (0.39230233176423346,0.91983633353567129) (0.85161020007053578,-0.52417560715453371) (0.98650815380721035,0.16371213294038117) (-0.35007837842793893,0.93672041130599126) (-0.95589831197461872,0.29369783309393938) (-0.41111831419707917,0.91158199397078477) (-0.47124041915373444,0.88200480007526805) (0.38353236905455507,0.92352743429061268) (0.98918831442758581,0.14665087316450937) (-0.86914221244630996,-0.4945622453685028) (0.83469729021264294,-0.55070902817338252) (0.25353873281688283,-0.96732523535861992) (-0.91703682030637146,-0.39880254538102078) (0.13754320450257496,-0.9904957682368789) (-0.98910400896422246,-0.14721840731003988) (-0.92434774489085181,-0.38155110603325265) (-0.51819358481913191,0.85526335631330475) (0.87284703187231649,0.4879939128223722) (-0.9966538391181381,-0.081738148811171085) (-0.38287775413873615,0.92379901785273499) (-0.86426633742747649,0.50303448986098054) (0.58958255264836734,-0.80770812402292724) (-0.12336909608747149,0.99236085479555336) (0.37758747188036257,-0.92597392030175296) (0.36636143718608394,0.93047262041553358) (-0.94731624345165177,-0.32029975787167153) (-0.9894244011886778,0.14504948925255584) (-0.83781431420123553,0.54595528655698022) (0.55788226966527821,-0.82992010048746168) (0.94389613968528141,-0.33024245258177487) (-0.90925944627044741,-0.4162298155682278) (0.95058663168619817,-0.3104594267524971) (-0.62214033726055984,-0.78290574193405826)
 (1,0) (-0.74011783759753258,0.67247720144994561) (-0.23117425649401235,0.97291236148711768) (0.76508507460112896,-0.64392921087848276) (-0.93688050062095352,-0.34964972123002214) (0.33028774930789956,-0.94388029042729915) (0.47421516291564425,0.88040898408687807) (-0.6022513576584283,-0.79830652145562442) (0.56553684535476789,0.82472303020236903) (-0.48616019273266292,0.8738697082529745) (0.73309131806805705,-0.68013022236424647) (0.98584162305097245,-0.16767914080237784) (0.2976420194616749,-0.95467755197803583) (-0.98520179686818321,0.17139842311907333) (-0.92932160103188377,0.36927139322662933) (0.84083058038473646,-0.54129837898322464) (0.79974163310364388,-0.60034433476190741) (0.50359576372510229,-0.86393941150877618) (0.59338366863265257,0.80491976109426888) (0.55891607377053965,0.8292242293137152) (-0.35017354074712864,0.93668484100075944) (0.025911345615777653,-0.99966424471838544) (0.72450382499549559,-0.68927077956844784) (-0.31451924273074916,0.94925109741947378) (-0.98248481428207934,0.18634266743048317) (-0.70599167400587559,0.70822013261018013) (-0.996026752549241,-0.089054523782975653) (-0.13328501608047766,0.99107774896242462) (0.077678938519923288,-0.99697842630140121) (-0.078828542110025296,0.99688818878990038) (0.8517431578882495,-0.52395953373380999) (-0.99495707408055944,0.10030164872548825) (-0.7881200871004983,0.61552150921694249) (0.021798901286473535,-0.9997623757187013) (-0.87124255691477015,0.4908527345555016) (0.9965647532433124,0.08281722401224946) (0.84841532153599752,0.52933112716235564) (-0.86144370418417782,0.50785307375405686) (0.99374233649584875,0.11169677101765542) (-0.41490815808879256,0.90986329761748563) (-0.038382434479788105,-0.9992631228677481) (-0.93623173190539988,0.35138318709553495) (-0.026893580096943481,0.99963830226215811) (0.87379256950715556,-0.486298823229178) (-0.19162079290300937,-0.98146903757949588) (0.78545874875347133,-0.61891401180344263) (-0.54812085342665151,-0.83639914516864455) (0.65371752335488909,-0.75673866007938895) (0.31744702931687863,0.94827600601190409) (-0.83340012831240673,-0.55267008796284933) (0.26247611258182829,-0.96493849043549473) (-0.27462114351970152,-0.9615525089832232) (0.81586352724892663,-0.57824450270187611) (0.99485990253648826,0.10126092200394604) (-0.74070566868641652,-0.67182967512294955) (-0.36646934897128869,0.93043012433205297) (-0.99309133940769634,-0.11734390309439971) (-0.6913363540140488,0.72253307579553872) (0.70694046192396576,0.70727306133821499) (0.067681996726066493,0.99770694460807086) (-0.42280188230618482,-0.90622214071294183)
 (1,5.5511151231257827e-17) (-0.56324430130222269,0.82629041931428149) (0.54705525026454438,0.83709650169977168) (-0.78778020096620627,0.61595645541356625) (-0.81678248641167506,0.57694572525599197) (-0.32056770285352643,0.94722560559098801) (-0.99839340815703947,-0.056662179172460136) (-0.55395548355638147,-0.8325462883454684) (-0.99970830155804635,-0.024151848706193191) (0.47352958526796307,-0.88077791291332375) (0.048121957333036702,-0.99884146751245662) (0.99494009700601604,-0.10046991275829725) (0.52211316683056608,-0.85287621670565861) (-0.91833869608483876,0.3957954513043303) (0.63862477230426784,-0.76951829101024161) (0.96720130645179214,-0.25401108794292193) (0.53031886913395965,0.84779826435330596) (0.79974163310364388,-0.60034433476190752) (0.28865060423726674,-0.95743450359461235) (0.99239422608944028,0.12310036565478244) (-0.52868846278025416,-0.84881594549292738) (0.57648891592102314,0.81710496866694105) (-0.015633951086371334,0.99987778231813373) (0.20818325118405029,0.97808983939433647) (-0.3701408183911547,0.92897565875577515) (0.42394794282302162,-0.90568655823972999) (0.69572297708186048,-0.71831019703214127) (-0.77407547642121699,0.6330933239288391) (-0.20015696902784375,0.97976384284662577) (0.31917825921632087,-0.94769469706421794) (0.15514530896202511,0.98789166061217304) (-0.49639547636327613,0.86809649869474559) (-0.97704359432014998,-0.21303946770014737) (-0.54642742786141363,-0.83750645733675344) (0.40859078587612935,-0.912717683458104) (0.91511430285101125,0.40319450978095905) (0.7169404912314814,-0.69713437157607006) (-0.93694976198604207,0.34946408043502869) (0.38735991115053525,-0.92192857599352518) (-0.77584101888028334,0.63092845348962012) (0.10164956702565797,0.99482026794969181) (-0.86371209172521612,-0.50398553809375501) (0.76156583684562096,-0.64808755284269226) (-0.76021647166666273,-0.6496698516990701) (0.97044660420715778,0.24131595136417422) (0.068997554189183796,0.99761682900596227) (-0.91251412273592802,0.40904520020100582) (0.98304693113432695,-0.183354114181771) (-0.23614574309763003,-0.97171764829958118) (-0.52668512271428702,0.85006045756254089) (-0.99989734909220374,0.014327989334998459) (0.36276298388424022,0.93188143962813375) (0.053871051370199485,-0.99854790061582455) (-0.36625733448091136,-0.9305136027694263) (0.96184559682991566,0.27359285052593108) (-0.85342006373598589,0.52122374736082944) (-0.7415760990340533,0.67086875716598748) (0.99853255189248791,0.054154804136629209) (-0.99681800794235165,-0.079711097356901739) (0.053640226282506587,-0.99856032673262241) (0.91164342625191863,-0.41098207183727947)
 (1,5.5511151231257827e-17) (0.83354470652234902,0.55245200898229219) (0.67724479874298316,-0.73575776079874022) (0.99663446487927465,0.081974041103278439) (-0.55799259622696906,-0.82984592699843174) (0.79069272614179176,-0.61221320863442785) (0.033402800287568757,-0.99944197076816277) (-0.049326767744108435,-0.99878269407510212) (-0.070302735116792525,0.99752570164136545) (0.89370130234730527,-0.44866243678597517) (0.99978493011969638,0.020738695849888023) (-0.77603790297001951,-0.63068627157557022) (-0.82298059364635023,-0.56806948737060392) (0.17197358124186063,0.98510156194924858) (-0.90260163114344083,-0.43047682336822596) (0.69591310378138882,0.71812600007613892) (0.96720130645179192,-0.25401108794292182) (0.84083058038473657,-0.54129837898322464) (-0.77824997750799763,-0.62795459430503642) (-0.8616351892508769,0.50752812793440882) (-0.1459101660854758,0.98929784364108897) (-0.02855236046132098,0.99959229824568296) (-0.80346200999189832,0.59535602667628851) (-0.52557906983422265,0.85074475687611129) (0.98666190394551589,-0.16278294536778126) (-0.83679057435498228,0.54752309053651638) (0.91696146944104251,0.39897576813701829) (-0.99983267887126914,0.018292464598890334) (0.58971947494528909,0.80760816047774842) (0.90660890816518336,0.42197190384613809) (-0.99702360744507112,-0.077096862434313462) (-0.7846654502041962,0.6199194554584051) (0.68105553612276903,0.73223176434550274) (-0.95920042784405546,-0.2827269693958816) (-0.98162693994635497,0.19081024807791508) (0.23266540141776221,0.97255684203192549) (-0.43703875341666615,-0.89944267633463237) (0.99176659730812511,-0.12805864462762068) (-0.84701387172525666,-0.53157078654210277) (0.91715376726424669,-0.39853352078965693) (0.9409482840416914,0.3385503312049728) (0.43655826784230195,-0.89967598544060812) (0.16837480960899132,-0.98572304603734173) (0.99928486517486548,-0.0378121439811544) (-0.99218775258877101,0.12475361162244625) (-0.34710146458057722,0.93782758185394555) (-0.98659915924902719,-0.16316279897425445) (-0.99925152669715878,0.038683153870872788) (-0.91206217595179029,-0.41005193231843962) (-0.81018367144420711,-0.58617609856184372) (0.99830681200676497,-0.058167938771192751) (-0.61639072729239341,-0.78744045572217991) (0.99864090377793868,-0.052118569642525314) (-0.27874296013820926,0.96036574396080399) (-0.97754973687870306,0.21070479806681608) (-0.8525462538848485,-0.5226517817695755) (0.1009109440956118,0.99489546252947192) (-0.72553887319846988,-0.68818118506531067) (0.80068188614722291,-0.59908974051950314) (0.78680848994686536,-0.6171972133342245) (0.30994498353854699,0.95075449364138687)
 (1,0) (0.4590336336514183,-0.88841888947544068) (-0.583158764627146,0.81235820623573474) (-0.96262255070342218,0.27084649688936113) (0.99897390745246506,0.04528942734406298) (0.73560767697022567,-0.67740781334619105) (0.87243969073953997,0.4887217879553723) (-0.18003910955184704,-0.98365945277406763) (0.87771392475410959,0.47918500215755694) (-0.86408963367056957,0.50333796298616318) (0.50084837238959601,-0.86553504139040638) (-0.85427543379139304,-0.519820626005286) (0.95768240690307227,-0.28782704443526164) (-0.22446814269001331,-0.97448142769233759) (0.84150886009606229,0.54024331405379289) (-0.90260163114344094,-0.43047682336822601) (0.63862477230426784,-0.76951829101024138) (-0.92932160103188388,0.36927139322662933) (-0.59918072328946115,0.80061380255296555) (0.96776301347134919,-0.25186256124492667) (-0.81521852172776921,0.57915348728293981) (-0.81175345444441571,-0.58400028184715569) (0.10294049803816116,0.99468751568703972) (0.20683954250509978,0.97837487889677544) (0.47168992248691705,-0.88176449068007212) (0.33379622154622168,-0.94264525802735855) (-0.75496367210055992,0.65576661535064307) (-0.88434106067193718,0.46684139534710584) (0.99741932808584077,-0.0717961277562401) (-0.48381287346517271,-0.87517147089548852) (-0.99683879520522034,-0.079450716634929058) (-0.85559975575619063,0.51763796030618392) (0.8893455732626544,-0.45723566278027827) (0.70693009704001064,-0.70728342119619958) (0.84493909101875009,0.53486253604866385) (-0.8169545769124672,-0.57670201947086308) (-0.93580015430949459,-0.35253095068990198) (-0.99661676225867901,-0.082188984572316146) (0.62929512590277192,-0.77716642008968273) (-0.93742890481355989,0.34817674882170008) (-0.48801309756098799,0.87283630573488968) (-0.71075783333903286,0.70343677921132608) (-0.015651985907556225,-0.99987750016547006) (-0.74648389508755852,-0.66540348238862301) (-0.82963110266661155,-0.55831194997795131) (-0.99247954230650903,0.12241061270601961) (-0.4609192244924627,0.88744209303664834) (-0.42432321462815559,0.90551080033737197) (0.44378648213181698,-0.89613255619750098) (0.38199383689732991,0.9241648708820609) (0.9954944971832953,-0.094819333881744267) (0.68483499845005269,-0.72869817132878523) (0.43807651809277587,0.89893768654768846) (-0.067997208791488115,0.99768551136947292) (0.33044671156386574,-0.94382465046036357) (-0.04784151652241414,-0.99885493906614653) (0.63037216743817936,0.77629306999308789) (0.2820366986211304,0.959403617165838) (0.045945572063026144,0.99894394457737279) (0.99718391304648901,0.074994956905725288) (0.90962168936092336,0.41543757923926272)
 (1,0) (0.96465855825512048,-0.26350306636764859) (0.22733795492911746,0.9738159242118849) (0.90831210569331677,0.41829310136670311) (-0.86969914718885177,-0.49358220529004704) (-0.65959070060435443,0.75162497808166095) (0.31296313784619689,0.94976527329096583) (0.43259598968957802,0.90158788240775267) (0.36674932810435207,0.93031980003384229) (-0.66623232568131852,0.74574425121301624) (-0.9607315515345658,0.27747952336341442) (-0.95326848711384793,-0.3021244635504981) (0.92126180749033448,0.38894303189495949) (0.29100309806856051,0.95672211060187262) (-0.22446814269001331,-0.97448142769233759) (0.17197358124186066,0.98510156194924892) (-0.91833869608483887,0.3957954513043303) (-0.98520179686818321,0.17139842311907336) (0.99570883176868719,0.092541462803646779) (0.51086283057996229,-0.85966224084336185) (0.88362065229363462,0.46820352715477653) (0.63403691841984666,-0.77330277775310308) (-0.24894463539270889,-0.96851771718910307) (0.40530916492879587,0.91417967644480214) (0.52839119499898723,-0.84900102770700059) (0.24884333001521264,-0.96854375074487042) (0.85820837078967382,-0.513301463378525) (0.70804140236145918,-0.7061709230363562) (0.95882602048713417,0.28399412394767426) (-0.63631479695309912,-0.77142950369981189) (0.033847099322426133,0.99942702278228268) (-0.95951799714756425,-0.28164732050905078) (0.88841986639102388,0.45903174291301058) (0.31067979257691064,-0.95051463244095724) (-0.94945584755132351,-0.31390061094333627) (-0.58709011380917819,0.80952158604173552) (0.89327439353897686,0.44951179945311098) (-0.9885758435201093,-0.15072425686831692) (-0.98910039618010193,-0.14724267817574416) (0.55785898003629852,-0.82993575558163601) (0.98394109041121447,-0.17849350296409058) (0.20987986270098657,-0.97772718241471479) (-0.91292322190134734,0.40813134027328096) (-0.19902028561947083,-0.97999537035230211) (-0.57666942220155282,0.81697758690047773) (-0.14829913670153461,-0.98894254942012749) (-0.67556096982485292,-0.73730412724282657) (-0.0097903844579554922,0.99995207303758649) (0.1919687515964697,-0.98140103852120253) (-0.89039086558747338,-0.45519677775484257) (-0.28212499715515754,-0.95937765555604004) (0.99966350096174361,-0.025940023995955408) (-0.97556651868396327,-0.21970427311013657) (-0.88045684369993782,-0.47412629792276273) (0.81317052351156149,-0.58202551463998076) (0.2399807622739431,0.97077764381881937) (-0.89930729555157962,0.43731726259971132) (0.039618140478982489,0.99921489327621127) (0.96545303161283269,-0.26057713589183429) (-0.99740253149457447,0.072029092512782222) (-0.41241712217574295,0.91099512475988542)
 (1,-5.5511151231257827e-17) (-0.26030083058533898,-0.96552756438984266) (0.82465053416272038,0.56564255188691426) (-0.4050847264721954,-0.91427915013903061) (0.94092763424805081,-0.33860771861900446) (-0.36748676518319062,-0.93002875085407732) (-0.91256524835528507,0.40893112805734921) (0.95598171363876072,0.29342624829469166) (-0.80296779724833334,0.59602241281864554) (0.14229067603702278,0.9898249155850376) (0.55805944373111338,0.82980097448877543) (0.87972644910775522,-0.47548015178371061) (0.1623596648834279,-0.9867316449870962) (0.92126180749033426,0.38894303189495927) (0.95768240690307227,-0.28782704443526164) (-0.82298059364635034,-0.56806948737060403) (0.52211316683056608,-0.85287621670565839) (0.2976420194616749,-0.95467755197803594) (0.29739980477589739,-0.95475303409795986) (0.010296930103824875,0.99994698520993497) (-0.28540513229594894,-0.95840696494711053) (-0.22235640424099651,0.97496545040991833) (-0.18410170141243354,-0.98290719986021391) (-0.84594252769352729,0.53327407572418684) (-0.93901245982200399,-0.34388312011354938) (-0.94914035154153897,-0.31485328817657754) (-0.58473336502352868,-0.81122554929456081) (0.56842248338892065,0.82273682327824182) (0.0070845319807855689,0.99997490438841197) (-0.9471455215774307,0.32080424086320486) (0.97692495121852363,-0.21358286374773755) (0.98464975805833488,0.17454184012912766) (0.96613891938219565,-0.25802245726874923) (-0.29531068247588971,-0.95540127737805736) (0.14609881977952349,0.98927000099013962) (-0.92652361912572934,-0.37623660534583969) (-0.88592568027075247,-0.46382721894775014) (0.25762491135826115,-0.96624500259905555) (-0.21834389892183848,0.97587188800764713) (-0.062215748489383771,0.99806272380041605) (0.71701054678878873,0.6970623184433673) (0.45689102093807787,0.88952267817417763) (-0.83941776564634751,-0.54348671990886233) (0.56612192853866994,0.82432151617415506) (0.30546635751829654,0.95220286936372145) (0.12292204783708877,0.99241632904519284) (-0.6922029167988536,-0.72170293194302604) (-0.35521954011039963,0.93478290438141654) (-0.97322276160818921,0.22986399519657408) (-0.20773555428571933,0.97818502313499223) (0.54957519825652712,-0.83544425395193178) (-0.97725901732034925,0.21204908173832249) (-0.84964171797393973,0.52736036168666722) (-0.38807103932025971,-0.92162946374391319) (0.98162883060611628,-0.19080052128563207) (0.93095591742122941,0.36513159246824611) (-0.60022435298357546,-0.79983168609742428) (-0.19191072604228548,0.98141238693523913) (-0.014013610859378356,-0.99990180453416677) (0.95925814868373505,-0.28253106764363545) (-0.96070456579830377,-0.27757294042159886)
 (0.99999999999999989,0) (-0.99286898043097827,0.11921068617346975) (-0.732799524197013,-0.68044460269490759) (-0.52891603509600171,0.84867415880202624) (-0.49736743363392244,0.86753999098624079) (0.45884007327199006,-0.88851887270882168) (-0.98070249696980616,-0.19550604194548177) (0.94319517225712501,0.33223917142752984) (0.96879365700717812,0.24786861467853954) (0.25897634198868241,0.96588366498774603) (0.24805260701599868,-0.96874656342748777) (-0.78842830214955439,0.61512666367958047) (0.87972644910775522,-0.47548015178371067) (-0.95326848711384793,-0.30212446355049805) (-0.85427543379139315,-0.519820626005286) (-0.77603790297001973,-0.63068627157557022) (0.99494009700601582,-0.1004699127582972) (0.98584162305097256,-0.16767914080237789) (0.79576980803491337,-0.60559921781659998) (0.3361592107476129,-0.9418051736052121) (0.76992321852624745,-0.63813653521341718) (-0.39733974089206026,-0.91767158085440903) (0.87572992813919681,-0.48280129759696966) (0.34495864549035093,0.93861788439250526) (-0.93946224386656185,-0.34265243666024792) (0.96677819885751848,0.25561673304737437) (0.40034765143955664,0.91636333295632866) (-0.51950565702665141,-0.85446701066647879) (-0.31099774985149581,0.95041064787138585) (-0.88801725501395201,0.45981012907230112) (-0.95774742454755013,-0.28761062353907174) (-0.99050796359855808,-0.1374553529253677) (0.22525615761068923,0.97429957582792182) (-0.62643777596368688,0.77947143170591504) (0.81476443481142202,-0.57979213151475606) (0.99797515939996051,0.063604883622437158) (-0.92701580667063355,-0.37502225824982049) (0.91288745283009154,0.40821134044191865) (-0.45575342485361375,0.89010606993447761) (0.27484834714560497,-0.96148759018061647) (-0.37609958989000714,0.92657924565822691) (0.81382657751554643,0.58110782280858386) (0.032469455317520934,-0.99947272822793121) (0.85922842092486407,0.51159214289799804) (-0.84296521143862302,0.53796807740258901) (0.61810302512459747,-0.78609709981135401) (0.82810161065677201,-0.5605780252807453) (0.88505875791071542,0.46547931752715016) (-0.26215954500595612,0.96502454526414572) (-0.071945197667017458,-0.99740858655450437) (-0.44606228398981845,0.89500192111625487) (-0.71598337033923032,0.69811733497863915) (-0.5641308285430916,-0.82568541726694322) (-0.51335992235701522,0.85817340329189817) (0.58926476326615296,-0.80793999701270169) (0.81158082269059373,-0.584240163152842) (-0.11591633621756053,0.99325898082921871) (-0.14526360525307846,0.98939298814418486) (-0.93499121459310963,-0.35467087367544226) (-0.99427955866387796,-0.10680898474924605) (0.20920863545003926,-0.97787102771946999)
 (1,-5.5511151231257827e-17) (0.048974029108733053,0.99880005229918611) (0.57129843528614899,0.82074240650742425) (-0.71443432788334049,-0.69970250188339345) (-0.0053391491140905578,-0.9999857466417903) (0.98760564594889733,-0.15695568830043211) (-0.90021769865888368,0.43544011645839925) (0.8558715892416604,-0.51718838224476338) (0.35400368642200863,-0.93524402697885667) (-0.76641377161432622,-0.6423472041504521) (-0.97967053549546568,-0.20061316477745994) (0.24805260701599863,-0.96874656342748777) (0.55805944373111327,0.82980097448877532) (-0.96073155153456569,0.27747952336341436) (0.5008483723895959,-0.86553504139040649) (0.99978493011969649,0.020738695849887967) (0.048121957333036647,-0.9988414675124565) (0.73309131806805694,-0.68013022236424636) (0.49695140514308667,-0.86777837085647191) (-0.51340649180579112,-0.85814554369970975) (0.26522894101572708,0.96418546392676818) (-0.67484987736716884,-0.7379550413253626) (0.87536791324845264,0.48345735743191398) (0.56496129497406111,0.82511740690718249) (0.80772605060466407,0.58955799305462087) (0.32184403497932473,-0.94679270019800388) (-0.91980564379241714,0.39237428260223445) (0.96558424197498705,-0.26009050665026157) (-0.90258536686177959,-0.43051092381841882) (0.0838543020368126,0.9964780258640531) (-0.20946663319815281,0.97781579531966534) (0.65589317676548498,-0.75485372137420104) (-0.98119209428531873,0.19303386778488063) (-0.70416382146490886,0.71003754304961597) (-0.41576437614111189,0.9094723654581226) (-0.94351891386887954,0.33131866710418023) (0.13244844451092508,-0.9911898958053581) (0.3830588990205443,-0.92372391972989953) (-0.6470052421466902,0.76248555175472177) (-0.82418509672357099,-0.56632051555524476) (-0.78241595143663567,-0.62275619542281957) (0.95388251354009856,0.30018019648608507) (-0.93115311420091362,0.36462841073336616) (0.99786036021112623,0.065381201574478298) (0.80131463220171217,0.59824314473250373) (0.46109768495095499,-0.88734938154757892) (-0.26188858095685036,0.965098114786475) (0.74907561862437722,0.66248450365461853) (0.4410674849828688,-0.89747394039653772) (-0.47563968215925267,0.87964020642274321) (-0.96851653017209038,-0.24894925343012259) (-0.73234422110799546,-0.68093460905561565) (-0.46428217727639082,0.88568733753142015) (-0.53601301500022358,0.84420971787250298) (-0.067435323311264617,0.99772364769504451) (-0.96412112149061358,-0.26546273391133746) (0.68874559141983438,-0.72500311054487443) (-0.56014150593230316,-0.8283969418895103) (-0.37623928210205099,0.92652253216170311) (0.85037936769663769,0.52617005900741487) (0.78088712453641906,0.62467215299967094)
 (0.99999999999999989,0) (0.87130567647565949,-0.49074068319356989) (-0.84229762340852488,-0.53901272118601196) (0.50153757674935873,-0.86513586164739542) (-0.24898004314943703,-0.96850861540479005) (0.91172104147604083,0.41080986177286866) (-0.022024748206233985,0.99975742581210747) (-0.99647299941214151,0.083914012194444568) (-0.55341574364311796,0.83290516548280269) (0.94108225519515232,0.33817774757781449) (-0.76641377161432644,-0.6423472041504521) (0.25897634198868241,0.96588366498774603) (0.14229067603702295,0.98982491558503771) (-0.6662323256813184,0.74574425121301624) (-0.86408963367056946,0.50333796298616318) (0.89370130234730527,-0.44866243678597528) (0.47352958526796307,-0.88077791291332364) (-0.48616019273266287,0.87386970825297472) (-0.86616019398755095,0.49976646381229722) (-0.16672286853264884,0.98600379568653007) (-0.043562743570417048,-0.999050693094508) (-0.70404190507144127,-0.71015843014314461) (-0.28738077525356498,-0.95781641769947712) (0.99843902938712137,-0.055852525426360308) (-0.081535504287828534,-0.99667043777796982) (0.9895775669031176,0.14400083014380441) (0.69816398557542425,-0.71593788085659948) (0.7528747830922059,-0.65816377975688056) (-0.96528366313582004,-0.26120384699137145) (0.40692278343387889,0.91346255989089398) (0.14044607485578259,-0.99008832942197766) (-0.16988956049896134,0.98546310800225712) (-0.99674343330345716,0.080638254981340016) (-0.34313405403922825,0.93928644244373205) (0.99761304916751836,0.069052184112350201) (-0.96998923414289551,-0.2431478678641423) (0.74353438416581119,-0.6686977041707014) (-0.31686515011626198,-0.94847059872291173) (0.21072434749398977,-0.97754552291605901) (-0.36023550300931384,0.9328613950483885) (0.86183634724459868,0.50718646528479772) (0.99186853072244874,0.12726671899004288) (0.91373657722647827,0.40630710975620365) (-0.69366822573113207,0.72029465679749594) (-0.29002030301507775,-0.95702049290443203) (0.3393058256692813,0.94067611677287055) (0.92639874490610374,-0.37654397543500184) (0.43546021460630979,0.90020797680037556) (-0.97302508899879991,-0.23069931984918562) (-0.97517784458155621,-0.2214230598588815) (0.34791636431894601,-0.93752557481867482) (-0.99723906128264572,-0.074258027526371784) (0.030111112568665138,0.99954655764495404) (-0.37725538984875173,-0.92610926506005009) (0.93238242734221399,-0.36147338654932937) (-0.68741530915935434,-0.7262645473471413) (0.3731088316117378,0.92778758332568956) (0.91514748243107036,-0.40311919502806315) (-0.68328208257353285,0.73015450120777547) (-0.99358656513601251,-0.11307403584032583) (-0.61141137746530227,0.7913129137743049)
 (1,0) (-0.47597379414384888,-0.87945946312965995) (0.9925444260866203,0.12188339609799698) (0.9889498363007857,0.14825053551555961) (-0.4656457844849608,-0.88497118788771079) (0.19270984910873612,-0.98125578421555704) (0.8139686606313854,0.58090878759917997) (0.91894096514748169,0.39439510972350444) (-0.4863593134552211,-0.8737589016515751) (-0.55341574364311796,0.83290516548280258) (0.35400368642200858,-0.93524402697885645) (0.96879365700717801,0.24786861467853943) (-0.80296779724833334,0.59602241281864554) (0.36674932810435212,0.93031980003384218) (0.87771392475410948,0.47918500215755688) (-0.070302735116792414,0.99752570164136545) (-0.99970830155804591,-0.024151848706193302) (0.56553684535476789,0.82472303020236903) (-0.73225429581430657,-0.68103131077909707) (-0.75721424662734882,-0.65316658266063898) (0.77760610093665794,0.62875174098056208) (0.85804802019813131,-0.51356946466283071) (-0.95081672427829345,0.3097540263381518) (-0.67110051181798436,0.74136637571287234) (-0.46155500914321601,0.88711159023812014) (-0.85212402378947472,0.52333989727598218) (0.570015857752878,-0.82163369083202231) (0.88950633183400263,0.45692284428250829) (0.17324492680202225,0.98487877189904083) (0.83481275302253199,-0.55053398386561148) (-0.984314791222483,0.17642106388025214) (-0.99310847659970691,-0.1171987786020377) (-0.57164135898729374,-0.82050359944070927) (0.88669573269735336,0.46235341203056213) (-0.33821309940925987,-0.94106955077081467) (0.99528004482775601,-0.097044486539216435) (-0.13189119993428805,-0.99126419857669323) (-0.92108131600737453,-0.38937027275091751) (-0.88404782147307792,0.46739645842550448) (-0.99439303946622815,0.10574726030076054) (-0.95071223396623183,-0.3100745848774728) (-0.0041380600308833504,0.99999143819293845) (0.25515576698596176,-0.9668999609958655) (0.0042842453174297135,-0.99999082257891803) (0.41119265956035933,-0.91154846098475661) (-0.95356689002478134,-0.30118131789416691) (0.93007056391874987,0.36738092782813214) (-0.88417366921124674,-0.46715834860732275) (-0.60182251450723956,0.79862986485116139) (0.99986957946698318,0.016150048189336519) (0.099633203388315439,-0.99502423326398592) (-0.98105781910908829,-0.19371514025733855) (0.77254382217048534,-0.63496144987409975) (-0.63491187778158853,0.77258456330155711) (0.96501934057322636,0.2621787030245139) (0.92399139761461135,0.38241325439136908) (0.98407570108735465,0.17774986506164109) (0.99953102086415457,0.030622513454346023) (-0.81268826713811004,0.58269870469742446) (-0.47652635729245396,0.87916018495242632) (-0.97276117465411194,-0.23180961387645838)
