# Created by Octave 5.2.0, Sun Sep 19 17:48:32 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.1187047717876716e-13


# name: H
# type: complex matrix
# rows: 42
# columns: 42
 (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135)
 (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103)
 (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251)
 (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208)
 (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972)
 (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075)
 (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571)
 (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045)
 (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774) (0.17254348524694946,-0.98500190136813226)
 (0.17254348524694946,-0.98500190136813226) (-0.77468417430924752,-0.63234834551440045) (-0.79631921281846185,-0.60487660832287571) (-0.98310919171168387,-0.18301999118129075) (0.29229859866329649,-0.95632710367293972) (0.87015884286766687,0.49277133457538208) (0.79057942090606481,0.61235951796296251) (-0.27613448597419821,0.96111900702034103) (0.75122951930695281,0.66004106639045135) (0.27767879551530134,-0.96067397514514308) (0.41183936059602361,-0.91125646283790962) (0.40942312457711616,0.91234461968135216) (0.99948520944252961,-0.032082956622225274) (0.0080641140840626898,-0.99996748450339112) (-0.11641062783646221,0.99320117082428006) (0.11271425639943913,0.99362744346375698) (0.81939941326968257,-0.57322299459573323) (0.98310914238160185,0.18302025616229325) (0.11754566415034376,0.99306747849250154) (-0.80672375473081959,-0.59092874659556793) (0.607179705299286,0.79456453826776885) (0.60868975838403205,0.79340832995273514) (0.92709844033748012,0.37481793169992883) (-0.28956353661332268,-0.95715879469604503) (0.68068078076469374,-0.73258014899229107) (-0.66663677048694336,0.74538273137680011) (0.62600651602760338,0.77981782609208306) (-0.80284719791739845,0.59618485119649089) (-0.34577230196215059,-0.93831845084480558) (0.39404165241468148,0.91909258301996299) (0.18238177937502267,-0.98322778975779601) (0.81014040800762488,0.58623589050248348) (0.57707693363160939,0.81668978974292239) (0.0020114052240858254,-0.99999797712246619) (0.96961357226619649,0.24464161640486462) (0.63544346848476574,-0.77214739419365475) (-0.42397621184572482,-0.9056733250951744) (0.98283732002177326,0.18447439489647055) (-0.88308191817693582,-0.46921884637016026) (0.037628450691085009,0.9992917990750193) (-0.98521294449778318,0.17133433396143447) (-0.58545867302969401,0.81070225247886774)


# name: N
# type: scalar
42


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: defect
# type: scalar
0


# name: info
# type: complex matrix
# rows: 1
# columns: 41
 (-1.1102230246251565e-15,6.6613381477509392e-16) (-2.7755575615628914e-16,-2.2204460492503131e-16) (1.1102230246251565e-16,6.6613381477509392e-16) (-4.4408920985006262e-16,-1.1102230246251565e-16) (7.7715611723760958e-16,-3.8857805861880479e-16) (-2.2759572004815709e-15,-1.8873791418627661e-15) (-5.5511151231257827e-16,-3.3306690738754696e-16) (-6.6613381477509392e-16,-1.1102230246251565e-15) (-3.8857805861880479e-16,-1.3322676295501878e-15) (-8.8817841970012523e-16,1.3322676295501878e-15) (-1.4988010832439613e-15,-2.2204460492503131e-16) (-2.2204460492503131e-16,-3.3306690738754696e-16) (4.163336342344337e-16,-3.3306690738754696e-16) (-2.2204460492503131e-16,1.9428902930940239e-16) (-5.5511151231257827e-17,-2.2204460492503131e-16) (1.5543122344752192e-15,-4.4408920985006262e-16) (-4.0939474033052647e-16,0) (3.3306690738754696e-16,1.6653345369377348e-16) (-8.8817841970012523e-16,-1.609823385706477e-15) (-5.6898930012039273e-16,-1.3322676295501878e-15) (-6.6613381477509392e-16,1.2212453270876722e-15) (-9.9920072216264089e-16,4.4408920985006262e-16) (-1.6653345369377348e-16,-1.7763568394002505e-15) (-3.3306690738754696e-16,-6.6613381477509392e-16) (-1.3877787807814457e-17,3.3306690738754696e-16) (-7.7715611723760958e-16,-1.4432899320127035e-15) (-8.8817841970012523e-16,-1.4432899320127035e-15) (-4.9960036108132044e-16,-3.3306690738754696e-16) (2.2204460492503131e-15,7.2164496600635175e-16) (2.7755575615628914e-17,3.3306690738754696e-16) (-7.7715611723760958e-16,-7.7715611723760958e-16) (2.2204460492503131e-16,-3.3306690738754696e-16) (-1.8873791418627661e-15,6.6613381477509392e-16) (-2.2204460492503131e-16,-9.9920072216264089e-16) (-1.3877787807814457e-15,8.8817841970012523e-16) (-1.8873791418627661e-15,8.8817841970012523e-16) (1.5543122344752192e-15,-4.4408920985006262e-16) (-9.4368957093138306e-16,-1.7763568394002505e-15) (-1.1102230246251565e-16,-1.2212453270876722e-15) (1.5543122344752192e-15,-3.3306690738754696e-16) (-3.0253577421035516e-15,-6.6613381477509392e-16)


# name: is_convergent
# type: scalar
4.994785652091196e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 42
 1.7238762988439773 1.7238762988439773 1.7238762988439775 1.7238762988439775 1.7238762988439775 1.7238762988439778 1.7238762988439773 1.7238762988439778 1.7238762988439782 1.7238762988439769 1.7238762988439769 1.7238762988439773 1.7238762988439771 1.7238762988439782 1.7238762988439778 1.7238762988439773 1.7238762988439773 1.7238762988439773 1.7238762988439775 1.7238762988439775 1.7238762988439778 1.7238762988439778 1.7238762988439769 1.7238762988439778 1.7238762988439778 1.7238762988439778 1.7238762988439778 1.7238762988439775 1.7238762988439775 1.7238762988439778 1.7238762988439775 1.7238762988439775 1.7238762988439778 1.7238762988439769 1.7238762988439773 1.7238762988439769 1.723876298843978 1.7238762988439775 1.7238762988439778 1.7238762988439778 1.7238762988439775 1.7238762988439775


# name: spectrum
# type: scalar
6.4807406984078559


# name: x
# type: complex matrix
# rows: 1
# columns: 42
 (-1.0092583303885352,1.3975503984677462) (0.29744362473715164,-1.6980214320847762) (-1.3354596871812281,-1.0900903254454772) (-1.3727558172918395,-1.042732448812937) (-1.6947586347674317,-0.31550382501206087) (0.50388662642096471,-1.6485896279638879) (1.5000462054490715,0.8494768244242169) (1.362861126053762,1.0556320593878739) (-0.47602169566438496,1.6568502765708242) (1.2950267633252099,1.1378291506142031) (0.47868389428037122,-1.6560830966689404) (0.70996011266254333,-1.5708934184546699) (0.70579482065713561,1.5727692662465054) (1.7229888636030855,-0.055307048517893573) (0.013901535140689581,-1.723820246150028) (-0.20067752226082414,1.7121559583680648) (0.19430543514881621,1.7128907996681046) (1.4125432278222669,-0.98816553433595389) (1.6947585497284725,0.31550428180653073) (0.20263418446065179,1.7119254893259745) (-1.3906919604948818,-1.0186880605616782) (1.04670270310451,1.3697309754217151) (1.0493058478273001,1.3677378153109021) (1.5982030279929991,0.64613974883922798) (-0.49917171777714725,-1.6500233604065804) (1.1734094650388689,-1.2628775558514003) (-1.1491993285803339,1.2849476241880526) (1.0791577959018779,1.3443094678161764) (-1.384009256083103,1.027748934707454) (-0.59606867614927428,-1.6175449381793578) (0.67927906535498606,1.5844019203114048) (0.31440362680559292,-1.6949630831282136) (1.396581848100134,1.0105981571689244) (0.99480924849709029,1.407872172045695) (0.0034674137931725133,-1.7238728116533413) (1.6714938562671382,0.42173188423122604) (1.0954259345760975,-1.3310865920645791) (-0.73088254287449816,-1.5612687796267875) (1.6942899616048681,0.31801103710560996) (-1.5223239886828961,-0.80887524822843271) (0.064866794308580722,1.7226554480545837) (-1.6983852443340153,0.29535919749433559)


# name: x0
# type: complex matrix
# rows: 1
# columns: 42
 (-1.0092583303885352,1.3975503984677462) (0.29744362473715164,-1.6980214320847762) (-1.3354596871812281,-1.0900903254454772) (-1.3727558172918395,-1.042732448812937) (-1.6947586347674317,-0.31550382501206087) (0.50388662642096471,-1.6485896279638879) (1.5000462054490715,0.8494768244242169) (1.362861126053762,1.0556320593878739) (-0.47602169566438496,1.6568502765708242) (1.2950267633252099,1.1378291506142031) (0.47868389428037122,-1.6560830966689404) (0.70996011266254333,-1.5708934184546699) (0.70579482065713561,1.5727692662465054) (1.7229888636030855,-0.055307048517893573) (0.013901535140689581,-1.723820246150028) (-0.20067752226082414,1.7121559583680648) (0.19430543514881621,1.7128907996681046) (1.4125432278222669,-0.98816553433595389) (1.6947585497284725,0.31550428180653073) (0.20263418446065179,1.7119254893259745) (-1.3906919604948818,-1.0186880605616782) (1.04670270310451,1.3697309754217151) (1.0493058478273001,1.3677378153109021) (1.5982030279929991,0.64613974883922798) (-0.49917171777714725,-1.6500233604065804) (1.1734094650388689,-1.2628775558514003) (-1.1491993285803339,1.2849476241880526) (1.0791577959018779,1.3443094678161764) (-1.384009256083103,1.027748934707454) (-0.59606867614927428,-1.6175449381793578) (0.67927906535498606,1.5844019203114048) (0.31440362680559292,-1.6949630831282136) (1.396581848100134,1.0105981571689244) (0.99480924849709029,1.407872172045695) (0.0034674137931725133,-1.7238728116533413) (1.6714938562671382,0.42173188423122604) (1.0954259345760975,-1.3310865920645791) (-0.73088254287449816,-1.5612687796267875) (1.6942899616048681,0.31801103710560996) (-1.5223239886828961,-0.80887524822843271) (0.064866794308580722,1.7226554480545837) (-1.6983852443340153,0.29535919749433559)


