# Created by Octave 5.2.0, Fri Sep 17 23:39:08 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.3849851884717887e-13


# name: H
# type: complex matrix
# rows: 53
# columns: 53
 (1,-5.5511151231257827e-17) (-0.98926100378803927,0.14615972901001484) (-0.70530037159412795,0.70890858778067067) (-0.99893506123213827,-0.046138307740347717) (0.50151568502705091,-0.86514855237227728) (-0.52412677222187221,0.85164025658741738) (-0.77923508892978133,0.62673174180074598) (0.1479953801411148,-0.98898805223161701) (0.16876723292552787,0.98565593443689159) (-0.93908974311223381,-0.34367201570887057) (0.42559204690494368,-0.90491513945300817) (0.66905485876869886,-0.74321302192439631) (0.81284721219547218,0.58247696059676757) (-0.92714663788228868,0.37469869477163503) (-0.92883971994540693,0.37048181419840365) (0.98957357276897895,0.14402827526996098) (0.63601348953887205,-0.77167793873129842) (0.84787323029559825,-0.53019900541976295) (0.5082859117537879,0.8611883835216414) (0.90957068165282684,-0.41554924506923552) (-0.99671583745622028,-0.080978635231429896) (-0.13982842683378593,0.99017574755655913) (0.14570346168641474,-0.98932830812253481) (-0.59413279109467865,-0.80436697256044021) (0.70711656234764697,-0.70709699989014874) (-0.74116335294321301,0.67132472340438343) (0.64750470938560833,-0.76206144852200641) (0.28612490173278776,-0.95819232965433498) (-0.83275020815822431,0.55364888766476517) (0.054478872260679434,-0.99851492351251658) (-0.49676400927726527,0.86788566014583868) (0.88148505979618974,-0.47221191149324776) (0.53977213168971494,-0.84181116994914096) (-0.57934065148247038,0.81508552283785907) (0.81348882369044295,0.58158054793015412) (-0.16352902010407139,0.98653852412554177) (0.083663869912275035,-0.99649403253170665) (0.59894392238666061,-0.80079097012646172) (-0.99056701313687467,-0.13702916654890962) (-0.99987132390946054,0.016041683937278284) (-0.64308285466870341,0.76579660617630907) (0.22008447616307786,-0.97548081649616547) (0.95388100634431738,0.30018498585964054) (0.75986816853512329,-0.65007720037475292) (-0.9115854491105887,0.41111065295105548) (-0.32952510560456627,0.94414681314735027) (-0.38309193928994978,0.92371021757424876) (0.89872441572937545,0.43851388184628132) (-0.79251032423558243,-0.60985849668592196) (-0.019307245748407531,-0.99981359775790724) (-0.14065248175229061,0.99005902822858083) (0.68048378180173974,0.73276314229415329) (0.65793896807731411,0.75307125445429135)
 (1,-5.5511151231257827e-17) (0.17132039799501958,0.98521536794288089) (0.93596704917378393,-0.3520876067982503) (0.063087580126077736,-0.99800799457410827) (-0.99893506123213838,-0.046138307740347773) (-0.8776471383993717,-0.47930731317119618) (0.83040734652593828,-0.55715674530220904) (-0.61341471633262179,-0.789760967500021) (-0.94583018215413639,0.32466177250528466) (-0.97559031700624865,0.21959857322770893) (0.90593300152652256,0.42342106318078226) (-0.36096465778669917,-0.93257949571547394) (0.84089521821243607,0.54119796007325705) (0.99877287972690698,0.049525091842614499) (-0.37692068355092756,-0.92624553888885286) (-0.088912618861264336,0.99603943004643836) (0.99552692509762697,0.094478258904690082) (-0.90137672052107853,0.43303580418097382) (0.53607197536724127,0.84417227935170913) (-0.83166658031087837,0.55527533638187776) (0.85380360343948702,0.52059524273061308) (0.98161603551847643,0.19086633755848031) (-0.10749617905060882,0.99420549761582011) (0.013922989757195414,0.99990307048044491) (0.16889309756024207,0.98563437521045616) (-0.66956860992589928,-0.74275021144520603) (0.71476073510182148,-0.6993690667714012) (-0.97032448136465499,0.2418065360250079) (0.61701059093600064,0.78695484665437054) (-0.55167633014165351,-0.83405828738849941) (0.14595903525650644,-0.98929063476159007) (0.99989427827554445,-0.014540710843350735) (-0.53962960190350984,-0.84190254349862692) (-0.068658155234347318,-0.99764024463722056) (0.242105823203901,-0.97024984945670523) (0.45544222323540218,0.89026534319515971) (0.82820476405244947,0.56042561397639923) (0.5670088220239049,0.82371171883557781) (-0.96481773908890867,-0.26291962714746797) (-0.87773881079205918,0.47913941606732907) (0.47511564794434513,-0.87992336091185985) (-0.51972962340384565,-0.85433080159648855) (0.34335473246685511,-0.93920579624095979) (0.98406759217895767,-0.1777947525184797) (-0.61287079965634328,0.79018313252599215) (-0.3697024041469672,0.92915022056067376) (0.9281442793448631,0.37222062908899078) (-0.79686137666656554,0.60416218549083855) (0.99943922121302387,-0.033484968285851513) (-0.76563386962812707,-0.64327659500269296) (-0.99951800893418197,0.031044320193020503) (-0.82007270524937237,-0.57225934514429255) (-0.99116847391811991,-0.13260865850623926)
 (0.99999999999999989,-5.5511151231257827e-17) (0.52059487409961391,-0.85380382820716316) (-0.3282328130169358,0.94459685604970578) (0.93596704917378371,-0.35208760679825013) (-0.70530037159412795,0.70890858778067078) (0.6745739580860679,-0.73820727107777417) (0.07685931135976598,-0.99704194809310864) (0.14521883638040223,-0.98939956011730823) (0.91314806789958602,-0.40762802417308686) (-0.33088288047650655,0.94367182823668561) (-0.83387314269615154,-0.55195614127396264) (-0.94005068641368084,-0.34103475918616738) (-0.98212868717377855,-0.18821063155493445) (-0.75223346923238743,-0.65889665939857567) (0.69388107779324637,-0.7200896123959043) (0.69541030245674318,0.7186129077862593) (0.6880771905213402,-0.7256374989512735) (0.31726353690404996,0.9483374126075228) (-0.26182955607543834,0.96511412981332745) (0.99515875156434275,0.098280512742342285) (0.44724124323422404,0.89441336659863535) (0.191366180599638,0.98151871348574216) (-0.63778443809545038,-0.77021491190658598) (-0.61884708537774791,0.78551147981392877) (-0.9216355728908473,0.3880565303949427) (-0.8243364713586665,-0.56610015190595075) (-0.0524062483569252,-0.99862584842029412) (0.84326541854453385,0.53749738035353334) (-0.88716642886294017,0.46144959367039934) (0.99836762228734288,0.057114715864800325) (-0.2253682305993282,0.97427365798143506) (0.94546008394850045,0.32573797700006718) (-0.58669968051592458,0.80980459672844185) (0.46988318599230006,0.88272860581365653) (0.27406869360714931,-0.96171011806285367) (-0.99165416985243116,0.12892636431035909) (-0.77915404490871265,-0.62683249301738653) (0.80921291454738764,0.58751549675708081) (-0.96657295264987986,0.25639174558805938) (0.93984205970389478,0.34160928384858147) (-0.66774929307287001,0.74438624490292715) (-0.030234293212334784,-0.99954283925900367) (-0.29720897856749223,0.95481245439032181) (-0.55350937721666205,0.83284294397756908) (0.94356871407853293,0.33117681351836881) (0.57366251680184888,-0.81909176336755141) (-0.4139513089234198,-0.91029902440933497) (0.059227662139093751,-0.99824450113062879) (0.9145378364592176,-0.40450036549364699) (-0.745764821204559,-0.66620930003545575) (0.9865739939139373,-0.16331489378713088) (-0.91552286635334812,0.40226593341239825) (-0.80233321339799746,-0.59687638140442756)
 (1,0) (0.040934242217976702,-0.99916184265315011) (0.5205948740996138,-0.85380382820716305) (0.17132039799501941,0.98521536794288067) (-0.98926100378803927,0.14615972901001489) (-0.56490546927527729,-0.8251556282198389) (0.98216543759634156,-0.18801875755143588) (-0.95323678118356558,-0.3022244844462364) (0.99276720730241941,-0.1200552877009422) (-0.25569227630491542,-0.96675822201727846) (-0.59458419428652698,0.80403335497020256) (0.99993845726629016,-0.011094218310029991) (-0.38947135309789788,0.92103857960244606) (0.9856233193277486,-0.16895760532555892) (-0.80166102222979729,0.59777889343592083) (0.12195382860447523,0.99253577451329755) (-0.56940909200208667,-0.82205430839170091) (0.98638089733478229,-0.16447712720323654) (0.99320189167749728,-0.11640447744068144) (0.9120535397248174,0.41007114099315672) (-0.27937867680755285,-0.96018100113742078) (0.139133033716757,0.99027369899880235) (-0.012022011582567327,-0.99992773300749493) (-0.59611230395266501,-0.80290106555929053) (-0.97503311168903017,0.22205952154773456) (-0.13325250295238045,-0.99108212094504289) (-0.71346669447378819,-0.70068914354130241) (0.7053726971390275,-0.70883662301747252) (0.98480711619413985,-0.17365178920292779) (0.2610851668265271,0.96531576992358581) (-0.93510620211421003,-0.35436759271628593) (-0.99558797093640039,0.093832788121959276) (-0.44994958291391446,0.89305395852411729) (0.19985912425877858,-0.97982464270425118) (0.60473007089818465,0.79643050001332316) (-0.82374993060106094,0.56695330657360832) (0.49206657073958182,-0.87055757417909352) (-0.97927117527562091,-0.20255361086463711) (-0.44839235033949099,0.89383684202265001) (0.77548870200117426,-0.63136144407821948) (0.87858052713711676,-0.47759423921930194) (0.29624151127556186,0.95511306503322957) (-0.30645052275672641,0.95188658836130702) (0.031246908551575581,-0.99951169613265201) (-0.56155656380213814,0.82743835157112045) (-0.9763817595090456,0.21605244663742412) (0.64506680832961105,0.76412617596274446) (-0.31006929788800086,0.95071395830041416) (0.21340398990905957,0.97696404083819466) (-0.98715886697559929,0.15974157677777473) (0.80191203518801424,-0.59744212089592086) (0.49445136860316041,-0.86920529455730966) (-0.62921900717695356,0.77722804954996816)


# name: N
# type: scalar
53


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 52
 (-1.2212453270876722e-15,-4.9960036108132044e-16) (-4.0939474033052647e-16,-1.9984014443252818e-15) (-7.2164496600635175e-16,-7.7715611723760958e-16) (-8.6042284408449632e-16,-2.3314683517128287e-15) (3.3306690738754696e-16,-1.9984014443252818e-15) (9.9920072216264089e-16,-1.1102230246251565e-16) (-2.2204460492503131e-16,-1.1102230246251565e-15) (-1.8318679906315083e-15,-3.4416913763379853e-15) (3.3306690738754696e-16,-1.4988010832439613e-15) (-2.1510571102112408e-15,-2.7755575615628914e-15) (-1.8873791418627661e-15,-3.3306690738754696e-16) (1.1102230246251565e-16,1.8873791418627661e-15) (-3.3306690738754696e-16,1.1102230246251565e-16) (9.9920072216264089e-16,-7.7715611723760958e-16) (-9.9920072216264089e-16,1.6653345369377348e-15) (-1.3322676295501878e-15,1.1102230246251565e-16) (0,-8.8817841970012523e-16) (-6.6613381477509392e-16,-3.3306690738754696e-16) (-1.1102230246251565e-16,-1.7763568394002505e-15) (-2.3592239273284576e-16,-6.6613381477509392e-16) (-2.2204460492503131e-16,1.1518563880485999e-15) (-9.9920072216264089e-16,-2.2204460492503131e-15) (-1.9428902930940239e-15,-1.6653345369377348e-15) (6.6613381477509392e-16,2.2204460492503131e-16) (8.8817841970012523e-16,2.2204460492503131e-16) (1.0824674490095276e-15,-6.6613381477509392e-16) (-5.5511151231257827e-17,-3.3306690738754696e-16) (2.2204460492503131e-16,-7.0776717819853729e-16) (-1.1102230246251565e-15,1.3877787807814457e-15) (2.2204460492503131e-16,3.1086244689504383e-15) (-2.2204460492503131e-16,-4.4408920985006262e-16) (-6.6613381477509392e-16,9.9920072216264089e-16) (-2.2204460492503131e-16,1.609823385706477e-15) (6.6613381477509392e-16,-3.3306690738754696e-16) (-3.3306690738754696e-16,2.2759572004815709e-15) (1.1102230246251565e-16,-3.3306690738754696e-16) (3.3306690738754696e-16,1.3461454173580023e-15) (-4.4408920985006262e-16,-6.9388939039072284e-17) (-7.9103390504542404e-16,-1.1102230246251565e-16) (5.0653925498522767e-16,-1.4432899320127035e-15) (0,-1.7763568394002505e-15) (5.5511151231257827e-16,2.1649348980190553e-15) (6.6613381477509392e-16,3.3306690738754696e-16) (9.9920072216264089e-16,8.8817841970012523e-16) (4.7184478546569153e-16,9.9920072216264089e-16) (1.27675647831893e-15,1.4432899320127035e-15) (-5.5511151231257827e-16,-1.3877787807814457e-16) (-3.3306690738754696e-16,-3.7747582837255322e-15) (1.1102230246251565e-15,0) (4.4408920985006262e-16,6.6613381477509392e-16) (-6.6613381477509392e-16,1.1102230246251565e-15) (-1.2212453270876722e-15,3.8857805861880479e-16)


# name: is_convergent
# type: scalar
7.6722489768641214e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 53
 1.3390501534158326 1.3390501534158332 1.3390501534158328 1.3390501534158334 1.3390501534158328 1.3390501534158334 1.339050153415833 1.339050153415833 1.3390501534158323 1.3390501534158339 1.3390501534158339 1.3390501534158334 1.3390501534158334 1.3390501534158334 1.3390501534158319 1.3390501534158312 1.339050153415833 1.3390501534158328 1.3390501534158337 1.3390501534158323 1.3390501534158321 1.3390501534158321 1.3390501534158319 1.3390501534158323 1.3390501534158319 1.3390501534158337 1.3390501534158332 1.3390501534158326 1.3390501534158337 1.3390501534158321 1.3390501534158334 1.3390501534158323 1.3390501534158323 1.3390501534158337 1.3390501534158341 1.3390501534158317 1.3390501534158328 1.3390501534158332 1.3390501534158332 1.3390501534158319 1.339050153415833 1.3390501534158321 1.3390501534158323 1.3390501534158326 1.3390501534158341 1.3390501534158337 1.3390501534158323 1.3390501534158319 1.3390501534158323 1.3390501534158328 1.3390501534158328 1.339050153415833 1.3390501534158328


# name: spectrum
# type: scalar
7.2801098892805092


# name: x
# type: complex matrix
# rows: 1
# columns: 53
 (-1.1047770267205865,-0.75665251905573239) (0.31972995101944718,-1.3003184501436824) (-0.10348916769413011,-1.3350450574916719) (0.14802840910360676,-1.3308429296732287) (0.54699839849747933,1.2222307742010745) (0.80384966069037322,-1.0709253178307714) (-0.41592529896032421,-1.2728163493009237) (0.86918041120893941,-1.0186170655028437) (-1.0627315511955093,-0.81465143678542096) (0.23216521626564102,-1.3187701186026686) (-0.57484956589445346,-1.2093813666308599) (0.22176003807754271,1.3205596536600737) (-1.1506559012949755,0.68486955705303076) (1.1775353331402885,-0.63754674539923495) (1.1447961775875786,0.6946200581208638) (-0.58817487741895957,-1.2029570345345477) (1.0785349316189083,0.79361055602906549) (1.2664365860857956,-0.43496400631123577) (1.0108223228336188,0.87823319512770359) (-0.31731351232024835,1.300910238356956) (-1.2783037044017127,-0.39874171173307471) (-1.2623098809301314,0.44679869949354262) (0.89457422680104526,-0.99638961561543549) (0.47193033069675777,-1.2531309094948591) (-0.79740439011146313,-1.0757330300748082) (-0.45861773579876874,1.2580640229232287) (0.19148184614470093,1.3252886538260198) (1.2892934541637735,0.36163199860273781) (1.0267459733251756,0.85956269092109028) (-0.21736803459206583,1.3212896922706034) (-0.59507560643141411,-1.1995583920732045) (-1.2012355978343112,0.59168264454740327) (1.0580568577128489,0.82071371330676357) (-0.96408025511228557,-0.92930327399918178) (-1.0984422849365638,-0.76581973076325849) (1.2333455743925921,-0.52145374434284142) (-1.3100274647513375,-0.27727847907861253) (-1.2514917419724227,-0.47626015279235523) (-0.27676045712404279,1.3101370015137568) (0.41325464164420961,-1.2736859560042573) (0.99873691569605472,-0.89195284998081459) (1.3388891274271255,-0.020765784848978362) (-1.0448409247617096,0.83747403261597275) (1.0034991683487859,-0.88659163795191509) (0.66420035284845103,-1.162709423991636) (-0.91848182491929886,0.97439542828149717) (1.3177296672783418,0.23799965827176023) (-0.8512822567029702,1.0336217068084732) (0.8048382495223273,-1.0701825570755674) (-0.09412078076838383,1.3357382198584105) (1.2060390907939198,-0.58182903402970598) (1.3291648430182226,0.16240730724727176) (1.2871316625897347,0.36925248343369416)


# name: x0
# type: complex matrix
# rows: 1
# columns: 53
 (-1.1047770267205865,-0.75665251905573239) (0.31972995101944718,-1.3003184501436824) (-0.10348916769413011,-1.3350450574916719) (0.14802840910360676,-1.3308429296732287) (0.54699839849747933,1.2222307742010745) (0.80384966069037322,-1.0709253178307714) (-0.41592529896032421,-1.2728163493009237) (0.86918041120893941,-1.0186170655028437) (-1.0627315511955093,-0.81465143678542096) (0.23216521626564102,-1.3187701186026686) (-0.57484956589445346,-1.2093813666308599) (0.22176003807754271,1.3205596536600737) (-1.1506559012949755,0.68486955705303076) (1.1775353331402885,-0.63754674539923495) (1.1447961775875786,0.6946200581208638) (-0.58817487741895957,-1.2029570345345477) (1.0785349316189083,0.79361055602906549) (1.2664365860857956,-0.43496400631123577) (1.0108223228336188,0.87823319512770359) (-0.31731351232024835,1.300910238356956) (-1.2783037044017127,-0.39874171173307471) (-1.2623098809301314,0.44679869949354262) (0.89457422680104526,-0.99638961561543549) (0.47193033069675777,-1.2531309094948591) (-0.79740439011146313,-1.0757330300748082) (-0.45861773579876874,1.2580640229232287) (0.19148184614470093,1.3252886538260198) (1.2892934541637735,0.36163199860273781) (1.0267459733251756,0.85956269092109028) (-0.21736803459206583,1.3212896922706034) (-0.59507560643141411,-1.1995583920732045) (-1.2012355978343112,0.59168264454740327) (1.0580568577128489,0.82071371330676357) (-0.96408025511228557,-0.92930327399918178) (-1.0984422849365638,-0.76581973076325849) (1.2333455743925921,-0.52145374434284142) (-1.3100274647513375,-0.27727847907861253) (-1.2514917419724227,-0.47626015279235523) (-0.27676045712404279,1.3101370015137568) (0.41325464164420961,-1.2736859560042573) (0.99873691569605472,-0.89195284998081459) (1.3388891274271255,-0.020765784848978362) (-1.0448409247617096,0.83747403261597275) (1.0034991683487859,-0.88659163795191509) (0.66420035284845103,-1.162709423991636) (-0.91848182491929886,0.97439542828149717) (1.3177296672783418,0.23799965827176023) (-0.8512822567029702,1.0336217068084732) (0.8048382495223273,-1.0701825570755674) (-0.09412078076838383,1.3357382198584105) (1.2060390907939198,-0.58182903402970598) (1.3291648430182226,0.16240730724727176) (1.2871316625897347,0.36925248343369416)


