# Created by Octave 5.2.0, Sat Sep 18 09:36:49 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.7138422585977186e-13


# name: H
# type: complex matrix
# rows: 57
# columns: 57
 (1,-1.3877787807814457e-17) (0.17725737436444716,0.98416453057068842) (-0.98129904689545477,-0.19248942974115149) (-0.97572441752415751,0.21900196585224446) (-0.70618393875974472,0.70802842078392247) (0.92837594389221834,0.37164244483405784) (0.72350757698819879,-0.69031643906303308) (-0.42791585970495111,-0.90381857527546738) (-0.83869605127574398,-0.54459979211754772) (-0.85602312776825396,0.51693752497362677) (-0.80898701469258638,-0.5878265135724805) (0.44695827542570843,-0.89455480549180444) (-0.46161646793984323,-0.88707961115490874) (0.25715019231537178,0.96637144959491006) (-0.087151609029926649,-0.99619505973654277) (-0.57926820624839115,-0.81513701009693551) (-0.18309564764237374,0.9830951041554532) (0.75314983026522098,0.65784902004295032) (0.6600444227638711,0.75122657033567974) (0.99922783309245733,0.039290425975739618) (-0.62700046434604717,-0.77901888148480769) (-0.99623959718779609,0.086641012200343329) (0.41048119112102532,0.91186906501748699) (-0.99089662696335923,0.13462494075259485) (0.27010113242272843,0.96283195743803607) (-0.99896240731552932,-0.045542384328941546) (0.78033017591147191,0.62536774506043391) (0.9798525714576225,0.19972215252166137) (0.4660280086850857,-0.88476996734802071) (-0.99535353125115222,0.096287838411010726) (0.53887786284351369,0.84238390828482079) (0.63664430909872283,0.77115758680843649) (-0.95745039120241249,0.2885979008696169) (0.82344439376119927,0.56739697777063625) (-0.43807364072965571,-0.8989390887584463) (-0.88192718501392686,-0.47138565987248121) (0.57687146640179066,-0.81683493513160133) (0.76778463926544882,-0.64070800502883363) (0.55207536024624371,0.83379421718370084) (0.76701478250643584,-0.64162942842158199) (0.91615236290242896,-0.40083019839864736) (-0.93784293718485745,0.34705997345196665) (0.71251603990037882,0.70165582224099299) (-0.14565022234490835,0.98933614749026466) (-0.92545223811166155,0.37886429625146434) (0.99782945457381211,0.065851192737355291) (0.29935197144895442,-0.95414275514182123) (-0.33974419836723763,-0.94051787844559631) (0.99693752203625285,0.078202155700577924) (0.91922165295125025,0.39374046368842158) (0.40445898934958247,0.91455613602135688) (-0.96707907293577522,-0.25447606309765181) (-0.41620243718128613,-0.90927197871943666) (-0.9890688910944232,0.14745415785676441) (-0.99330419849084917,0.1155282184596254) (0.86174796024775457,-0.5073366269143551) (-0.11718386903689279,-0.99311023599474768)
 (0.99999999999999989,5.5511151231257827e-17) (-0.93598250610513656,-0.35204651434880985) (0.0040676262449739764,-0.99999172717414564) (0.99457557228232218,0.10401649397712187) (0.17947258106130759,-0.98376297584692352) (-0.87024763435788,0.49261450942345958) (-0.45822029846652895,-0.88883865694131792) (0.33164065240529356,-0.94340578632537153) (-0.81275635864632045,0.58260372594069043) (-0.90530248080040132,0.42476748728762082) (-0.6692414963515434,-0.74304496469671988) (-0.80898701469258638,-0.58782651357248061) (0.53919289569967288,0.84218229690904967) (0.78416474995315311,-0.62055269311389449) (0.064878802905498245,-0.99789315106054688) (0.6372356153376344,0.7706690408633694) (0.99837043257571967,0.057065570693448642) (0.89153710170566425,0.45294767499377492) (0.072545629866326733,0.99736509442996713) (0.94008321579424925,-0.34094507971511012) (0.98966926520994591,0.14336926274067568) (-0.45151053438914501,-0.89226578850454108) (-0.078177729343075597,0.99693943779688032) (-0.49048271848210895,-0.87145091822225007) (0.51791365405372591,0.8554329003169785) (0.12101402223090224,0.99265079782544774) (0.99962142743168969,-0.02751366604858424) (0.52146322300363801,-0.85327375856442211) (0.998904331309456,-0.046798898397403532) (0.90571549418074171,-0.42388612102891282) (-0.88529895737056319,0.46502231782850412) (-0.96830152959225724,-0.24978420244142094) (-0.47850351442578376,0.87808563744214319) (-0.97834722842338651,-0.20697028925977951) (-0.22382045263058398,0.9746303940388078) (-0.66266133681374628,-0.74891918969420201) (-0.31835320337071871,0.94797217148163271) (-0.088112019039259915,-0.99611057222620913) (-0.34095211709872592,-0.94008066347835106) (-0.43886301357278157,0.89855398019140431) (-0.50801708857484273,0.86134699030991069) (0.3211828239278523,0.94701720872100925) (0.55483273133350475,-0.83196192235041844) (0.99999906728506016,-0.001365807091438076) (-0.24613826503026187,-0.96923472620820306) (0.95806684706077827,0.28654478980260711) (0.91248971451336358,0.40909964667220355) (-0.013111414567062163,0.9999140417096124) (-0.96624876880995469,-0.25761078543657051) (-0.95073321315357728,-0.31001025371215707) (-0.9998853104905876,0.015144829650416081) (-0.86335417496416766,-0.50459842307714331) (-0.28092910703226009,0.9597285224593759) (-0.814562539251797,0.58007574475034307) (0.29124670061425495,0.95664798091111447) (0.024085794725885179,-0.99970989516580389) (0.9531320531344315,-0.30255460546443769)
 (0.99999999999999989,0) (-0.52240987410588846,0.85269450768529587) (0.66831500618005901,-0.74387838556752384) (0.99454565235897063,0.10430218297749055) (0.76782005552382171,0.64066556200204472) (-0.80091223083440877,-0.59878176199668398) (0.37912762351113716,-0.92534439269430813) (-0.72696697251500875,0.68667242617740598) (-0.34122246381345867,0.93998256908789179) (0.99230095017777398,0.12385000717112532) (-0.9053024808004011,0.42476748728762082) (-0.85602312776825384,0.51693752497362677) (-0.21291079800864882,-0.9770716412276631) (0.53895095535445037,0.84233714611343435) (0.15391853547694853,0.98808354122342712) (0.9397831010338209,-0.34177144850214464) (-0.17306355166904935,0.98491065944261802) (-0.86131248454240317,-0.50807558883633885) (0.99148630995855713,-0.13021097175263177) (0.47085920771886691,-0.88220836909789124) (-0.053414120541196264,-0.99857244690949065) (0.51672589214339515,-0.85615089346949502) (0.11328843115637771,0.99356214267962417) (-0.98410869897079878,-0.17756708200002119) (0.6684336610600381,0.74377176658022925) (0.9796059439599063,-0.20092833189577999) (-0.99999001570965285,0.0044686106349987598) (-0.99937479282269792,-0.03535567098202641) (-0.88205383808274807,-0.47114862487700493) (0.71131721447398299,-0.70287112644707173) (-0.59320671023310734,-0.80505018410929852) (-0.86390707494841845,-0.50365123434184977) (-0.99816028350904851,-0.060630424913061698) (0.37156058625365807,0.92840870889002158) (-0.99978396774690903,-0.020785038759822405) (0.98954365998601734,0.14423364718913462) (0.64522538506777516,0.76399227906055422) (0.98215311856186038,-0.18808309785627775) (-0.43422892008339725,0.90080255603722881) (-0.63624688578592115,-0.77148551530648701) (-0.95445861397991383,-0.29834334951451619) (-0.72307512323168954,0.69076940158310207) (-0.72120210055474587,0.69272471455508544) (-0.99999949533071597,0.0010046583070452697) (0.20485140328135704,0.97879308465766091) (0.81363938843891292,0.58136988706050996) (0.74203751778070026,-0.67035835357356144) (-0.31502550787360406,0.94908320467121354) (0.7244411995312372,-0.68933660023368981) (0.63452086761943605,-0.77290573070425528) (0.085175856551037432,-0.99636593351077418) (-0.43561353385776641,-0.90013379512156211) (0.73421206637579406,0.67892020266610642) (0.28127569373869488,-0.9596270025962248) (0.83840850070471229,-0.54504237078054696) (-0.034256410491509903,0.99941307693077341) (-0.90529370616793692,-0.4247861880672662)
 (1,0) (-0.19516210825984731,-0.98077099850045113) (0.98459360008193419,0.17485835032304253) (-0.99628118105481667,-0.086161524336671791) (-0.998727900171267,0.050424016296721497) (-0.39933942983321852,0.9168031521436224) (-0.71723529704118416,0.69683106179205789) (0.80319684200888908,-0.5957137173063507) (-0.077893140712541775,0.99696171372321951) (-0.34122246381345878,0.93998256908789179) (-0.81275635864632034,0.58260372594069054) (-0.83869605127574387,-0.54459979211754794) (0.84646097273445775,-0.5324507692148055) (0.81939986442168145,0.57322234969139907) (0.69643824313139735,-0.71761673162214645) (0.25363899675823676,-0.96729895033721269) (-0.9736542196805269,0.22802951672602212) (0.096156873209422511,0.99536619177797458) (0.6867418873252682,-0.72690135520091603) (0.95116583018606382,-0.30868035811573552) (0.9992532011289943,0.038639876209119628) (0.92091306516285842,-0.38976804180480229) (0.15126733079409826,-0.98849289053307277) (0.72526748193892354,-0.68846719576314963) (-0.70594416830028406,0.70826748565977526) (-0.42114083078820297,0.9069952594380104) (-0.73898341175291771,-0.67372362074816572) (-0.77271697278771079,0.6347507226981266) (-0.69520621004189376,-0.71881035434889817) (0.55026501536976991,-0.83499006752182814) (0.98846545193431867,-0.1514465263130321) (0.36129269792193358,0.93245245799895504) (0.91709404527846172,-0.39867093211668886) (0.0057274532437630588,-0.9999835980051579) (-0.96732977487145799,-0.25352141260085886) (-0.72173456400483982,-0.69216993514652547) (0.83738737388679474,-0.54660990299753787) (0.38002304386835273,0.92497701924373976) (0.92187715218758159,-0.38748227865866958) (-0.59607952522156638,-0.80292540102529453) (0.016300488327499973,0.99986713821401552) (0.98595820330373052,-0.16699227927685273) (0.93009104090790562,-0.36732908355158966) (-0.86294458736200652,0.50529856435836029) (0.81460518507810975,0.58001585533833366) (0.99653222170234468,-0.08320775870668945) (-0.40757798272445106,0.91317040468811994) (-0.99993976065215984,0.010976113469834792) (-0.36301139171586227,0.93178470125051671) (-0.88187795550900994,-0.47147775301412653) (-0.95863370207065279,0.2846426272614731) (-0.45680809859582017,0.8895652652038919) (-0.83018699263426921,-0.55748502873249306) (0.99999984617599613,0.00055466024231820565) (-0.40647459662727081,-0.91366208321058162) (-0.54639358050650511,0.83752853992045118) (-0.95616115141298019,0.292841002130169)
 (1.0000000000000002,0) (0.5137068233918255,-0.8579657916261465) (-0.9863217840750389,-0.16483124175663116) (0.26288532889120741,-0.96482708495033598) (0.78552437352724358,0.61883071885179641) (0.39025494676696243,-0.92070683527598374) (0.26309633397455195,0.96476956784983248) (-0.87335805458907523,-0.48707874977706739) (0.80319684200888897,-0.5957137173063507) (-0.72696697251500875,0.68667242617740598) (0.33164065240529356,-0.94340578632537164) (-0.42791585970495122,-0.90381857527546761) (0.27364992001640132,0.96182936182829115) (-0.8411549467967302,0.54079418957621239) (0.89798671625166426,-0.44002256468907475) (-0.94055978077014402,-0.3396281772727634) (-0.89619200972915825,0.44366640812395403) (-0.97236884429761061,-0.23344984608975494) (-0.64965556407920044,-0.76022868142483047) (0.96610656988652743,-0.25814355622809898) (0.029493560465479629,0.99956497032012392) (-0.41471701573588587,0.90995043648493501) (0.99845308802713562,-0.055600638567166627) (-0.97087707636370801,-0.23957817636725959) (0.54952081554791143,-0.83548002566163093) (-0.43956225677849037,-0.89821212551145235) (0.85700325273443734,0.51531099813859638) (-0.70246496765405197,-0.71171832154216141) (-0.68589523726914514,-0.72770029785036072) (0.99824198834826661,0.059269998300170379) (0.93043360312482137,0.36646051653099254) (-0.66052890492442029,-0.7508006165150295) (-0.54099404815253316,-0.84102642043133169) (-0.2676132929446764,0.96352640100793718) (0.19095812930394296,0.9815981829917686) (0.16440003846456203,-0.98639374863836848) (-0.71276433960271057,-0.70140359008969422) (0.89197143423296743,0.45209176116402128) (-0.13698030884415469,0.99057377059407348) (-0.73184693998958839,0.68146904289767696) (-0.69659127504725993,0.7174681843315649) (0.24632485165260509,-0.96918732320347778) (-0.57796707206305764,-0.81606008578465428) (0.82796961816638381,0.56077295886429468) (0.67786079303930147,0.73519027826824024) (0.99566765875080776,-0.092983403452910895) (-0.43677203888251714,0.89957222392113134) (0.95274709285312853,0.30376467381825717) (-0.71374876778865515,-0.70040181073450758) (0.7051494236704845,0.7090587354353568) (-0.24824303685812482,0.96869778292894604) (0.67012929048588576,0.74224438969444728) (-0.6300385933286542,0.77656382282234415) (-0.83561799621864818,-0.54931099060143707) (0.99946338366462628,0.032755834803285699) (0.098812781157699703,0.99510604172614769) (-0.55493232580781371,-0.8318954945024829)
 (1,0) (-0.67444426971534288,-0.73832575943694112) (-0.92933000885130423,0.36925023310545524) (0.85412963558450494,0.52006015576688835) (0.41933724585913829,0.90783053167167205) (0.16040828548678893,0.98705074942841065) (-0.99988799777036119,-0.01496635943630488) (0.2630963339745519,0.96476956784983248) (-0.71723529704118383,0.696831061792058) (0.37912762351113721,-0.92534439269430824) (-0.45822029846652906,-0.88883865694131792) (0.7235075769881989,-0.69031643906303308) (0.84373193917334921,0.53676476674496765) (-0.99999195449425926,-0.0040113522345097546) (0.97491814651470921,0.22256371581262466) (-0.83180784671325625,0.55506369557578961) (0.99691891475676897,-0.078439004329380252) (-0.29272618973156433,0.95619630716983972) (-0.084017522722653115,-0.99646427727016229) (-0.9906775730452374,-0.13622755325262875) (0.95101542386779581,0.30914343526194088) (-0.60563953470516529,0.79573912433794114) (0.48584466588279968,0.87404517081969457) (-0.94747923036154802,-0.31981730414955345) (-0.29875133670748383,0.95433099017871759) (0.93376951396361874,-0.35787497089367182) (0.057327221439606821,0.99835544255641373) (0.77401665435248823,-0.6331652381369175) (-0.52772284402174252,-0.84941662327600065) (0.35532631728327918,-0.93474232184378026) (0.98980572483073637,0.1424241099403466) (-0.995318980160252,-0.09664433626837117) (0.80660953495913423,-0.59108464547221207) (0.38983144654967339,-0.92088622711005363) (-0.93443240186604171,-0.35614054296423625) (-0.0077775122249639089,0.99996975469440696) (-0.8919718489483166,-0.45209094293484742) (-0.85508952618472089,-0.51848037784393475) (0.9601189817788186,-0.2795917395560954) (-0.99706550565498508,-0.076553102046657384) (0.81374209846325363,-0.58122611537044633) (-0.24147777220408703,-0.97040635072702819) (-0.091386591755888258,0.99581549036317085) (-0.79831494029086347,-0.60224019801769679) (-0.78302438420945508,-0.6219910077592794) (0.39417145201922837,-0.91903692331323417) (0.74298425085653952,0.6693088995218468) (0.59070594957395761,-0.80688690727878942) (0.98309531480487744,-0.1830945165992022) (0.086976379593427633,0.99621037406404256) (-0.66809723534386034,-0.74407397758952032) (0.096053292772347823,-0.99537619267671196) (0.97225788070615959,-0.23391155038767672) (0.57116332020966631,0.82083644025291025) (-0.78632097901475295,0.61781819167234131) (-0.59997068076434734,0.80002198858729212) (-0.56181086278638948,0.82726570970590196)
 (1,0) (0.93789991338302015,-0.34690597065505235) (-0.95568326690946381,-0.29439682972011288) (-0.37933171306475,0.92526074782374856) (0.23200291955889066,-0.97271508948723051) (-0.76762757364593981,-0.64089617581824254) (0.16040828548678893,0.98705074942841076) (0.39025494676696237,-0.92070683527598352) (-0.39933942983321846,0.91680315214362229) (-0.80091223083440877,-0.5987817619966842) (-0.87024763435787977,0.49261450942345952) (0.92837594389221845,0.37164244483405778) (-0.80637544846822018,-0.59140395340890062) (-0.33071363544263155,-0.94373115416008091) (-0.92679127587044119,0.37557679769980146) (0.45962168958854488,-0.88811480252260877) (0.58715457312269292,0.80947483423581867) (0.4852176844484502,0.87439338898374896) (0.35533973285309961,-0.93473722203402521) (0.91096132139665498,-0.41249178285059351) (0.89029218152225365,-0.45538975781229973) (-0.98191055575426778,0.18934534717902798) (-0.9948482491095928,-0.10137534830312059) (0.96644696193991997,0.25686624876986097) (-0.71586733041320538,-0.69823632478342901) (-0.25558833408700282,-0.96678570711333534) (0.40566202707425714,-0.91402315057661709) (-0.62284420465676005,0.78234589327578508) (0.076681335056768385,0.99705565183389511) (0.58239831199916703,0.81290356511736495) (0.67279950276868172,0.73982486378481027) (0.24783510681467472,-0.96880222947212513) (0.84089737342633053,0.5411946113596281) (-0.66358879477179689,0.74809752803582663) (-0.77048991565222336,0.63745218634673473) (0.81341065013581115,-0.58168987806703298) (-0.64243963586804809,0.76633629319361529) (0.58327739693743319,-0.81227303181990063) (0.17758951786939575,-0.98410465050365181) (-0.99912699069581778,-0.041776266744631335) (-0.55810731159945637,0.82976878028715106) (-0.94861089935615761,-0.31644487928026488) (-0.99988266652679292,0.015318393495082266) (-0.98571994000305496,-0.16839299237312438) (-0.89490115607774845,0.44626440688308178) (-0.80421477593537083,-0.59433878736560986) (-0.04669053506871404,0.99890940226579072) (0.96332940382260346,-0.26832156031670062) (0.86527371643316964,0.50129970641317079) (0.78923233224633627,-0.61409472049269997) (0.93942743152433283,0.34274786782647326) (-0.87740437574496755,0.47975156218983134) (0.83073526866560077,-0.55666768668128441) (0.90850092742330324,0.41788283629624889) (-0.10113784637978293,0.99487242198669013) (0.94582198249809279,0.32468565940518201) (0.15354728747225713,-0.98814130088257679)
 (1,-1.3877787807814457e-17) (-0.9961176718389354,-0.088031720704401878) (-0.90320622576673959,0.42920684260179348) (0.99806122960595844,-0.062239713667727112) (-0.86846199315270789,-0.49575575281505763) (0.23200291955889077,-0.9727150894872304) (0.41933724585913829,0.90783053167167216) (0.78552437352724358,0.61883071885179641) (-0.99872790017126689,0.050424016296721497) (0.76782005552382171,0.64066556200204494) (0.17947258106130751,-0.98376297584692363) (-0.70618393875974472,0.70802842078392236) (-0.60289306703863121,0.79782200378076396) (0.17071686764964664,-0.98532012620259202) (0.27988475716761468,0.9600336049874626) (0.30555645595877678,-0.95217396111315178) (0.6364683713664635,0.77130280192031031) (0.81780165985929709,-0.57550016953201422) (-0.0020047248222374858,0.99999799053717442) (-0.89399078859391834,-0.44808533775300308) (0.82969563575112604,-0.55821604421185567) (0.8601760557523026,-0.50999720892414002) (0.29274744411491327,0.95618980017786437) (0.96646115901874963,-0.2568128269930019) (-0.40886306210403728,-0.91259574645453478) (-0.7939567130621944,-0.6079742903967853) (0.5672331797022494,0.82355723531815084) (-0.99981847201894103,-0.019053162721920008) (-0.15227698929070563,0.9883378564704266) (-0.29542555237059975,0.95536576399121986) (0.95816176936603048,0.28622722394167233) (-0.98237337962642668,0.18692924597652077) (0.91993815008318258,-0.39206351528997613) (0.69564030449300229,0.7183902607670013) (-0.997083982911941,-0.076312063400622923) (-0.33073880529922761,0.94372233345896961) (-0.87200573439289886,-0.48949565798472688) (0.27352240075699141,0.96186563317551466) (-0.76571929997063637,-0.64317490129239108) (0.81114648931440603,-0.58484303267877924) (0.84129773767755778,-0.54057202718844288) (-0.91873287247201219,-0.39487961334984506) (0.83764908057754961,-0.54620876760409665) (-0.4836165515091525,0.87527997298372728) (0.87888535194739081,-0.47703305769339582) (0.99848731517686917,-0.05498255569621241) (-0.75154151552322623,-0.65968579675861794) (-0.49323525415320491,-0.86989596163014016) (0.063888925739767066,-0.99795701569146633) (-0.88213932981974597,-0.47098853784903305) (-0.21637932103747343,0.97630937178097288) (-0.85395200051195341,0.52035178564277995) (0.67762347918767929,0.7354090157548967) (-0.86818688355641993,-0.49623737789548894) (0.011966536051447291,-0.99992839844407422) (-0.99953719776350214,0.030420228254996226) (0.96000169568910876,0.27999418614327215)
 (1,0) (0.041473195851343292,0.9991396168833846) (-0.13045643823350983,-0.99145404216404576) (-0.8042127094790319,-0.59434158352953492) (0.99806122960595844,-0.062239713667726959) (-0.37933171306475022,0.92526074782374834) (0.85412963558450472,0.52006015576688858) (0.26288532889120741,-0.96482708495033576) (-0.99628118105481656,-0.086161524336671874) (0.99454565235897041,0.10430218297749061) (0.99457557228232218,0.1040164939771219) (-0.97572441752415751,0.2190019658522443) (-0.79609075146276809,0.60517725951612433) (-0.056220168307235363,0.99841839560151668) (0.99546126314506456,0.095167607817104372) (-0.27850469680187384,0.96043486705725944) (0.55153909941372936,-0.83414904053046213) (-0.72098181267333616,-0.69295398533688546) (-0.2320937910061607,-0.97269341119202946) (-0.026278174090887951,-0.99965466915652934) (-0.16715678252100763,0.98593032718200802) (-0.7062849669426049,-0.70792764140898257) (-0.71692424082475836,0.69715108327954511) (-0.7052627790569721,0.7089459869953687) (-0.47982593163384124,0.87736370755332593) (-0.7836583463261787,0.6211920767631528) (0.17823221785965168,-0.98398845344690344) (-0.90501797206635703,-0.42537333042504866) (0.58920763961553169,0.80798165661028087) (0.92110054905423944,0.38932477256395959) (0.88300803093585223,-0.46935787764006831) (0.75796604976067539,0.65229400381284908) (-0.56448682246743376,0.82544207989453733) (-0.29826665683560094,-0.95448258308892875) (0.99974383767954378,0.022633139900974875) (0.56114428109521475,0.82771800499574555) (-0.22897536220861386,-0.97343221823680914) (0.55872723243569511,0.8293514814207249) (-0.32480395653634203,-0.94578136470240215) (-0.97269646240764795,0.23208100314253416) (0.97935036523726249,0.20217037891253808) (0.63180702186977034,-0.77512572342559416) (-0.58388423637396758,-0.81183692852320322) (-0.98249911888667829,0.18626723111406857) (-0.95786444182959851,0.28722066617580044) (0.21757606668602184,0.97604336748191711) (-0.1005137968249652,-0.99493566457727733) (0.028253438652108914,-0.99960079191862083) (0.30491877908458537,0.95237835872176746) (0.9949653964402938,-0.10021905949673215) (-0.32467998969949657,-0.94582392879897781) (-0.6904902386035684,0.72334171066874253) (0.60498566382071395,-0.79623636350735072) (-0.97240446114692702,-0.23330144436234346) (0.99956436742555266,-0.02951398606012684) (-0.24682264569843343,-0.9690606697056825) (0.20547314780370757,0.97866275372655054)
 (1,0) (0.9007730275267356,0.43429017129140524) (-0.22824522088194482,0.97360367662850944) (-0.13045643823351,-0.99145404216404565) (-0.90320622576673959,0.42920684260179354) (-0.9556832669094637,-0.29439682972011294) (-0.92933000885130412,0.36925023310545513) (-0.98632178407503868,-0.16483124175663116) (0.98459360008193397,0.17485835032304259) (0.66831500618005912,-0.74387838556752384) (0.0040676262449739764,-0.99999172717414564) (-0.98129904689545477,-0.19248942974115135) (-0.39554173152942168,0.91844800539753391) (0.68173084003535189,0.73160307663697866) (-0.45354565851875028,0.891233042272778) (0.91356199663661053,-0.40669949385427984) (0.50046762350244212,0.86575525284332866) (0.57381806619519327,0.81898280012953129) (-0.064458268708464217,0.99792040343662047) (0.97407074924194093,0.226243619735988) (-0.16699066649431338,0.98595847646023249) (0.44992187609157852,-0.89306791758199089) (0.86294057908312816,-0.50530540960064341) (-0.71680677172656837,0.69727186377118033) (-0.89475597323449274,-0.44655542585573221) (0.67586405825162077,-0.73702630534035252) (-0.79375108294355501,0.60824272977647054) (0.98998508042939348,0.14117202459128958) (0.9607848644131286,0.27729486889346955) (0.10747607163162293,-0.99420767147846634) (-0.99478526053958249,-0.10199159481639836) (0.4100344220317812,-0.91207004815916592) (0.40629230881234102,-0.91374315855164534) (0.9285710542778669,-0.37115468090445464) (-0.8303887123243151,0.55718451741264841) (-0.98742033818977615,0.1581172847262049) (-0.78186561056622728,0.623447004174292) (0.7477396833203811,0.66399199241251283) (-0.98787740428525894,0.15523605928590894) (-0.71587267931481802,0.69823084077590158) (-0.88420008022930929,0.46710835800966011) (0.36953782636847332,-0.92921568803096566) (0.14466622944620683,-0.98948051120667213) (0.96697866421759948,0.25485733842278602) (-0.88104373065788333,0.47303482394897534) (-0.88821245396327475,-0.45943295117409272) (0.22381919233480813,-0.97463068346045478) (-0.29751814846041325,-0.95471616270841819) (0.74853640488591822,0.66309369666772178) (-0.016561240348106576,0.99986285325445223) (0.9086583472165557,-0.4175404268255648) (-0.76217893309232199,-0.64736641398071215) (-0.63783210567490445,-0.77017543778694642) (0.85268943042076972,0.52241816129294483) (0.17649939813629928,-0.98430074797163858) (0.19852234241030792,-0.98009636238684394) (-0.064767527009809589,0.99790037951943433)
 (0.99999999999999989,0) (0.98428994596725849,0.17655962808006748) (0.90077302752673538,0.43429017129140529) (0.041473195851343431,0.99913961688338471) (-0.99611767183893551,-0.088031720704401961) (0.93789991338302037,-0.34690597065505235) (-0.67444426971534277,-0.73832575943694123) (0.51370682339182561,-0.8579657916261465) (-0.19516210825984728,-0.98077099850045102) (-0.52240987410588857,0.85269450768529587) (-0.93598250610513656,-0.35204651434880985) (0.17725737436444716,0.98416453057068853) (-0.5221649148051164,0.85284453550841621) (0.99939592413320122,0.03475322756156965) (0.57073116967211923,0.82113697515377626) (0.30997861735796906,0.95074352839282683) (0.073755217098313536,-0.99727637490857002) (-0.91289677942344249,0.40819048264052799) (-0.013198785411397712,-0.99991289223795021) (-0.96761479077793888,-0.25243140982803158) (-0.98869362411982098,-0.14994971698809825) (0.19352061387760008,-0.98109620935178365) (0.90069984372202527,0.43444193112442242) (0.6955117984867315,-0.71851467498287946) (-0.97853458890391376,-0.2060826492421142) (0.90778153825373198,0.41944329629365573) (0.46779517421079114,-0.88383690519523861) (-0.82099367907398357,-0.5709372810743425) (-0.95866837286475615,0.28452583515181878) (-0.73374457662507475,-0.67942541626972663) (0.44556487920494325,0.89524965144873603) (-0.67536864028961996,0.73748030462741765) (-0.99000802343680894,0.14101104045692536) (-0.67233995911153066,0.74024251389791429) (-0.80763328544062585,-0.58968506530891485) (0.50261951887812129,-0.86450773232095979) (-0.48636069210765748,-0.87375813425258486) (0.012265851288618179,-0.9999247716164289) (-0.77793258529545928,0.62834774825372275) (0.76416459938275616,0.64502129038520195) (-0.2708847929678927,0.96261177477669679) (0.55039694427285157,0.83490311038772969) (-0.41864709630577279,-0.90814900140601629) (0.72853136601543267,0.68501244421666441) (0.94941439464873989,-0.31402596585914005) (-0.99999122854258493,-0.0041884171106199852) (0.7956852242306427,0.60571034656924139) (-0.24491975347108819,-0.96954335352250376) (0.99246526717063199,0.12252629701384488) (0.71119526295082425,0.70299452199594681) (0.55265556453066345,0.83340975935808104) (0.32621855931368382,-0.94529437296500507) (0.52210189024109876,-0.85288311989783938) (0.48581265688565056,-0.87406296249738336) (-0.21811427861674532,0.97592323543580961) (-0.99089633316556147,-0.13462710321122773) (-0.23993894552982797,0.97078798015737333)


# name: N
# type: scalar
57


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 56
