# Created by Octave 5.2.0, Sat Sep 18 11:30:11 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.6810686992114957e-13


# name: H
# type: complex matrix
# rows: 60
# columns: 60
 (0.99999999999999989,0) (-0.80911414703076945,0.58765150988886938) (0.85196297863703785,-0.5236020273374663) (-0.91286561303237346,0.40826017751310134) (-0.98049545706207497,0.19654174793318724) (0.85496637828464961,-0.51868342175437621) (-0.55981578155668688,-0.82861709535832773) (0.3745849627823879,-0.92719259361651329) (-0.99741405894369739,0.071869291226910048) (0.78169199051124738,0.62366467911094792) (-0.60679098662082387,-0.79486143355664562) (0.45324474151381378,0.89138611403256318) (0.37018297430714309,0.92895886105527514) (0.90969230066160345,-0.41528293742579619) (0.60135268939935549,0.79898369379616307) (0.86078148166936208,0.50897469565303244) (-0.48188332253394345,-0.87623539272483542) (-0.52156652981099716,0.8532106158393189) (-0.73447854906123755,-0.67863190388376071) (-0.99538497825608241,-0.095962206425942748) (-0.74005661277203449,-0.67254457836814174) (0.84398043122087618,-0.5363739662923821) (-0.99033012325299785,-0.13873084364228888) (0.75677932025622763,0.65367045247014344) (-0.37313205783265979,-0.92777824258686015) (-0.93169105143426734,0.36325168227733123) (-0.77574829077844776,0.63104246240194983) (0.98679739316980275,0.16195957777568384) (0.93825153638322389,-0.34595383286577125) (0.35310901577432463,-0.93558218397898418) (-0.00061712763092896389,-0.99999980957672419) (0.88113073548381959,0.4728727386789619) (-0.99907133700630057,0.04308669832374773) (0.23769124318420576,-0.97134076045100937) (0.8515170264926808,0.52432695295308318) (0.85239828875829471,0.52289306490135179) (0.97812356817908297,0.20802472298411823) (-0.83158915154050683,0.55539128822852157) (-0.99159849838936232,0.12935384799827379) (-0.97712006370714233,-0.2126884601969444) (0.79988644177905777,0.60015138111816169) (-0.56062493752246068,0.82806985178059467) (-0.27090889484868841,-0.96260499203560024) (-0.9101845580319734,0.41420293374158945) (-0.87847065904385346,-0.47779629676155833) (0.52947588971075843,0.84832498620222108) (-0.91564341674790517,0.40199145931999619) (0.56981854718984803,0.82177054174413444) (0.93253044177402822,-0.36109136678233267) (-0.58749538014587011,0.80922751949452254) (0.29874840228262617,-0.9543319087893769) (0.27206144981398361,0.96227988003756393) (-0.15578341155398359,0.98779123740019059) (0.99920277680089242,-0.039922560456268366) (-0.53417015080236163,0.84537698690689622) (0.39003140603143482,-0.92080155424995958) (0.83440337784254637,-0.55115424614616593) (0.81259671310467041,-0.58282637367528589) (-0.89966617571559326,-0.43657848352074785) (-0.25328318033296165,-0.96739218032833951)
 (1,-5.5511151231257827e-17) (-0.5114632869961343,0.85930512977353368) (0.68577675981364583,0.72781195078089855) (0.99688974801514285,0.078808821221391046) (-0.93078241344017321,-0.36557365718892748) (0.28472581889702697,0.95860899643880759) (0.71188089870671079,-0.70230021077636351) (0.98855888485830501,0.15083544400339943) (-0.92084264542678218,0.38993438212526055) (0.89354146524794908,0.44898067874079789) (0.084755288519681338,-0.99640179700156273) (-0.82579758829441363,0.56396661529484993) (-0.89534144437562013,0.44538039694555226) (-0.1864631615319457,-0.98246195315213636) (0.99998156913251646,-0.0060713586017451804) (0.69068074398812052,-0.72315980936720803) (0.19992654784535974,-0.97981088760364221) (-0.4818833225339435,-0.87623539272483542) (-0.14244351203276662,0.98980293285066057) (0.51525172200943414,-0.85703889233004626) (0.82784116686584686,0.56096256777274411) (-0.25812010846388328,-0.96611283482137489) (0.30462524622960185,0.95247228797459194) (-0.045264857178748563,-0.99897502106138236) (-0.46168041476458727,0.88704633172275549) (-0.65260062301486965,-0.75770206997249578) (-0.83670726384646277,0.54765039452790432) (-0.99854354478706053,-0.053951729945295346) (-0.033890387296941771,0.99942555583137893) (0.42199823655741003,0.90659665140702805) (-0.82443962980740293,-0.56594990661986178) (-0.8029879537055572,-0.59599525686347654) (0.66012485165298085,-0.75115589608957334) (-0.78938750288793436,-0.61389524373817306) (0.72532092491959255,0.68841089174546677) (-0.051022012654097948,-0.99869752889687546) (-0.83899449042011265,0.54413991311490573) (-0.9977253452699536,-0.067410202536048069) (0.27998110013524075,0.9600055122586848) (0.5467200856771719,0.83731544110755829) (0.51703142960345794,0.85596641336106383) (-0.064789297548228042,-0.99789896629027863) (-0.96743986195862008,-0.25310099465131264) (-0.17016223962238203,-0.98541606045705143) (0.85987829959823436,-0.51049907921567306) (0.77410272850823669,-0.63306000167132948) (-0.97670394944931493,-0.21459122798965968) (-0.18739684675812956,0.98228428768107068) (-0.44424264494398552,-0.89590650874584588) (-0.38448238899118287,0.92313232667675071) (0.4984749033537032,0.8669041300665925) (0.48883362796791152,-0.87237703097211794) (0.63959865503467017,-0.7687090219828554) (-0.58793060186214252,-0.80891137177939165) (0.81598709706056782,0.57807011463201274) (0.91733246906690313,0.39812201797391178) (-0.92410790730829528,0.38213162084586066) (0.98006257262241114,-0.19868908813706943) (-0.28462837594581775,0.95863793353196947) (-0.83161721877034234,0.55534926077620672)
 (1,0) (-0.64513445441960171,-0.76406906475836456) (-0.67582238882566004,0.73706451465389367) (-0.97865109177524012,-0.20552868550917994) (-0.93433811457053817,0.35638783321091749) (-0.81615646971543865,-0.57783095879472712) (-0.98213180302386294,0.18819437156593211) (-0.95543586698838512,-0.29519875350711283) (0.95522239918925611,-0.29588877654808365) (-0.45262370071128116,0.89170162361320515) (0.97807893908602339,0.20823445660206627) (0.45324570647928825,-0.89138562337413141) (0.96698685082342717,-0.25482627481205966) (-0.062715067720693851,0.99803147259031322) (0.84333784376024257,0.53738373745566947) (0.98666922567259929,0.16273856061375019) (0.69068074398812063,-0.72315980936720803) (0.86078148166936219,0.50897469565303244) (0.83873039589390674,-0.54454689697366876) (0.26773643833253979,-0.96349218968759909) (-0.19606824686724819,-0.98059025212899376) (-0.99751877098669872,0.070401005171691317) (-0.32236266315030115,0.94661624400104538) (-0.16059628161106262,-0.98702017929356534) (-0.054866614997834073,0.99849369279864697) (-0.88515471345326979,-0.4652968227394858) (0.83310458952762412,-0.5531154878576543) (0.47065326114634387,-0.88231825764420946) (0.96692542724155783,0.25505924439966943) (0.2804031314166614,-0.95988232814847119) (-0.13731958830227514,0.99052679452324399) (0.0026205859454271896,-0.99999656625875555) (-0.36268250769618887,-0.9319127634125437) (-0.18589695656404043,0.98256924516302013) (0.057760600407126161,0.9983304628431463) (0.88278544537827008,0.46977639088005457) (-0.66452451635197729,0.74726646329617497) (0.37532469854611766,0.92689339767918577) (-0.76146206544427897,-0.64820947454455924) (0.38922384195425352,0.92114320322866716) (0.84332276482051172,0.53740740070777604) (0.79511306265333492,0.60646122513977152) (0.071319846135469628,0.99745349743595091) (0.63803017183726707,-0.77001136343907861) (-0.99859488626221438,-0.052992953597222225) (-0.98310190483382764,-0.18305912900508139) (-0.91249002628992626,-0.40909895125924223) (-0.40740490519052253,-0.91324763521549879) (0.78557099379676054,0.61877153595262346) (-0.59435755646027288,0.80420090467405747) (-0.91209063761561426,0.40998862029810157) (-0.99983360112538788,-0.018241986203213323) (0.2398165613262713,-0.97081822032430065) (-0.97091628711234468,-0.23941922107461713) (0.93571814870019698,0.35274855944861916) (0.70027420230244741,0.71387396758088306) (0.99872067058774827,-0.050567006444524415) (0.31867869006126792,-0.94786280257262689) (-0.50318886052204681,-0.86417646962094696) (-0.91339617009138918,0.40707178293561663)
 (1,0) (-0.7648034640995881,-0.64426365821864251) (-0.61748643734918196,-0.78658152768153311) (-0.035571592957336695,-0.99936713062541671) (0.91877791760800331,-0.39477479417498451) (-0.9576365167074099,0.28797969002778406) (0.51921196243946166,-0.8546455043231449) (0.75218359332070106,0.65895359619563387) (-0.94870794712363105,0.31615380918860864) (0.38973427337111405,-0.92092735661391223) (-0.044299274053101134,0.99901830529693925) (0.91071742213581119,0.41302999530094731) (-0.5991023310154745,0.80067246547625348) (0.096997561236870894,-0.99528461914876365) (-0.79722499029409855,-0.60368229628718972) (0.84333784376024268,0.53738373745566947) (0.99998156913251623,-0.0060713586017451249) (0.60135268939935571,0.79898369379616296) (-0.28730329809150262,0.95783966033243029) (-0.81546019712308249,0.57881315371023123) (-0.59490070028796604,-0.8037992017891562) (0.85878378623145135,0.51233817787275238) (0.93961116580892368,0.34224385617158093) (0.30214074611292391,-0.95326332644150746) (0.22861738312907437,0.97351635432139072) (-0.99389429609427338,0.11033643184039205) (0.42534707394904026,-0.90503031257687183) (-0.30881635631530235,0.95112168415620701) (-0.50071543063743706,0.86561195550983916) (-0.94319099681894703,-0.3322510248587367) (0.63505540449619446,-0.77246659035855492) (-0.80758747747982706,0.58974779882401318) (0.3840979515573183,-0.92329235002217491) (0.8794388569427285,0.47601186634291598) (0.7639841947340793,-0.64523495735780001) (0.47730754700953631,0.87873631173847522) (-0.45590994534171181,-0.89002591071188442) (0.73309357410859277,0.68012779063988327) (-0.083388303015338533,0.99651713026933086) (-0.91321968272605514,-0.40746755831811038) (0.83838867260931149,0.54507287002784843) (0.99975783228013571,0.022006289885458385) (-0.8890549568527929,-0.45780048459506284) (-0.98102137401368594,-0.19389962281629103) (-0.73412954629498384,-0.67900943237684386) (0.82344330865802806,0.56739855254161409) (0.43430794615117019,0.90076445750815004) (-0.37458999063043036,-0.92719056235462971) (-0.99390317518984694,0.11025642089030024) (0.023637732512128751,-0.99972058976580214) (-0.93931816090224773,0.3430472162825649) (-0.051873634380958322,-0.99865365670792394) (-0.91314221330257972,0.40764113909769439) (-0.92882460011536749,0.37051971907109954) (0.87295892503816197,-0.48779372197294069) (0.93246358246649497,0.36126398571370094) (0.98634919601484738,0.16466712944867176) (-0.47618531315378532,0.87934495366530163) (-0.98516447544929941,0.17161280929087364) (0.16534696560302486,-0.9862354591910959)
 (0.99999999999999989,0) (-0.114453026929205,0.99342866106567551) (-0.1497945804818212,0.98871714036840375) (-0.44194119120821873,-0.89704402540424977) (0.33069026209354074,-0.94373934460554643) (-0.79493225527074007,-0.60669820300555899) (-0.58362376488611123,0.81202419979958707) (0.64534384058895999,0.76389222238080867) (-0.46821103262473551,-0.88361667533409571) (0.97879563120721014,-0.20483923532780207) (-0.81941627791542004,0.57319888650209005) (0.94764024171647387,-0.31933990085728731) (-0.012398890023581188,0.99992313080865425) (0.40029810706784702,-0.91638497667623087) (0.096997561236870922,-0.99528461914876354) (-0.062715067720693962,0.99803147259031311) (-0.18646316153194564,-0.98246195315213591) (0.90969230066160356,-0.41528293742579619) (0.99523460532805064,0.09750938599703507) (-0.94428886933309397,0.32911780756079795) (0.85769997605108306,-0.51415051403452905) (-0.46819402883081523,-0.88362568509927708) (-0.36377070592459781,0.93148852570019314) (0.25450765422748878,0.96707075953087362) (0.94013141750949103,-0.34081214446024921) (0.83131454790500825,0.5558022332102408) (-0.73810310187255412,0.6746879360164334) (0.68458714684765332,-0.72893102442617141) (-0.9720435763297075,0.23480052324505468) (-0.99980300371065844,-0.019848268719144913) (-0.15655299710850606,0.98766955966879022) (-0.61767025979869095,-0.78643718767630433) (0.73420310789531129,0.67892989060496134) (0.62578220217245861,-0.77999784323047072) (-0.55904987244518178,0.82913403025025278) (-0.98790546239483212,0.15505740024407755) (-0.88948503339242657,0.45696430426333662) (0.86122262091935642,0.50822789889654185) (0.58980191603828602,-0.80754795513180977) (0.70567436221337765,-0.70853630430256853) (0.68907214137412909,0.72469275143475254) (-0.52628994561850528,-0.8503051764754046) (0.67386714374184642,0.73885253778084969) (-0.98775077537988021,-0.15603975690971891) (0.94416513499060639,-0.32947260564145792) (0.65288131910588454,-0.75746021886470039) (-0.81655434734019106,0.57726856647476865) (0.9639706371977258,-0.26600866643891319) (0.61325954697186746,0.78988146455519492) (0.22936140998005605,-0.9733413294481843) (-0.99974789851979151,-0.0224530489078405) (-0.84460460189843434,0.53539057374218324) (-0.47541118423710871,0.87976372163340999) (-0.056144580682807421,-0.99842264901190558) (-0.98943989561731205,0.14494375792286601) (-0.88467671474747223,-0.46620500896452888) (-0.74818805757176376,-0.66348672217836491) (0.99195078108330392,0.12662404158856494) (-0.55290444629064361,-0.83324466591274149) (0.064382991511957199,0.99792526293504114)
 (0.99999999999999989,0) (0.33842417652064416,-0.94099366456226574) (-0.97917120528266066,0.20303632863431292) (0.55526327002539499,-0.83167463647793416) (-0.14487817398423319,0.98944950083518335) (0.99851529320233934,0.054472095985434066) (0.97435896522529175,0.22499912640963105) (0.38358984592260098,0.92350356258385602) (0.10662837907520673,0.9942989433645173) (-0.14088432120934385,-0.99002606432223894) (0.83410570719837462,0.55160463125240089) (-0.68106318997141191,-0.73222464535548115) (-0.48632144782775105,-0.87377997767328086) (-0.012398890023581188,0.99992313080865414) (-0.5991023310154745,0.80067246547625337) (0.96698685082342706,-0.25482627481205944) (-0.89534144437562002,0.44538039694555209) (0.37018297430714309,0.92895886105527514) (-0.51853880712377531,0.85505409507624242) (-0.29416093379457736,-0.95575590242964292) (-0.99961979945603874,0.027572749871339175) (-0.98729358354994545,0.1589068276730301) (-0.91214827498946582,0.40986037187527552) (0.99999280896191123,-0.0037923639681756716) (0.77661644581746192,-0.62997372650440686) (-0.64631217538762376,0.76307311048530457) (-0.98202599459919715,-0.18874571765064485) (0.98098704165018979,-0.19407324420024319) (-0.90745372004624714,-0.4201520510175159) (0.48909466291727888,0.87223070956360693) (0.068842903758840612,-0.99762751295363317) (-0.82268619387497921,-0.56849575759850479) (0.8086249828407337,-0.5883244318620634) (-0.30701170610146888,-0.9517057383018469) (-0.53710378111080648,-0.84351616956432685) (-0.97979262017889601,0.20001605296318559) (-0.097704507320264589,0.99521546875503564) (-0.69071564940712027,0.72312647003418307) (-0.60242820682143439,0.79817307372894442) (0.99995433967591141,-0.0095560746811402808) (0.98625768313871842,-0.16521435303824716) (0.089461938136685293,0.99599024173172823) (-0.46679552121558726,0.88436527598784853) (-0.73639926808145983,-0.67654720306057681) (-0.989698176562543,0.14316954742115129) (-0.13977868817392081,-0.99018277016537537) (-0.273282040891137,-0.96193395102074208) (-0.20339345504657486,-0.97909708530064354) (0.95081531107897976,-0.30975836424184044) (0.99615325481984585,-0.087628151366024032) (0.89570865027109103,0.4446414441204708) (0.99927118490817801,0.038171966313021499) (-0.97742321370722907,-0.21129093995301845) (0.4627833091269557,0.88647143709964049) (-0.39721082244767053,0.9177273900949261) (-0.47164755500675493,-0.88178715337441194) (-0.47891331120811725,-0.87786219895133577) (0.60776666379769273,0.79411566057862093) (0.74872804254422554,-0.66287730260425326) (0.96958432404779127,-0.24475750971275101)
 (1,5.5511151231257827e-17) (0.86377419518229792,0.50387909237948314) (-0.20740502142159101,0.97825515950037722) (-0.40474794130102043,0.91442829353240429) (-0.1948685716880659,-0.98082936322698455) (0.045680154897268455,-0.99895611687829433) (-0.18651841558900936,-0.9824514647788789) (0.57047198309630498,0.82131706210340483) (-0.92724712665770537,-0.37444995140209342) (-0.91230392208084776,-0.4095138016671751) (0.67334406693231807,0.73932926868009508) (-0.80901637882601385,-0.58778609952196126) (-0.68106318997141213,-0.73222464535548115) (0.94764024171647399,-0.31933990085728753) (0.91071742213581119,0.41302999530094731) (0.45324570647928836,-0.89138562337413152) (-0.82579758829441363,0.56396661529484993) (0.45324474151381394,0.89138611403256318) (0.70116564411970805,-0.71299841479921466) (-0.3256897319308818,0.94547670437445996) (0.98161358353356531,0.19087894756203588) (-0.51044259283578186,0.85991183235206325) (-0.99611258471471487,-0.088089264799802613) (-0.81644786971325611,0.57741915108583353) (0.97010550252794914,-0.2426835675627689) (-0.85155876363526084,-0.52425916498997327) (0.88414255247504758,0.4672172373777625) (-0.79436164278354071,0.60744512548396656) (0.94510030658805411,-0.32678037041285818) (-0.94194595513949864,-0.33576452700715176) (-0.27554983649323217,-0.96128678738894113) (-0.6436178786508493,0.76534699730317202) (0.67906366416058761,0.73407938263977601) (0.066249008792826913,-0.99780312127892445) (0.19715299853417761,-0.98037273277513326) (0.92413736193659968,0.38206038301930695) (-0.97251110149115483,-0.23285651692933373) (-0.99859391607407677,0.053011232581763601) (0.8717359854347041,-0.48997588889473426) (0.18788870010760411,-0.98219032594089095) (-0.71367613359103621,0.70047582138325781) (-0.63460159794174587,0.77283944767964674) (0.42380373494364931,0.90575404732620945) (0.83635105071638172,0.54819423561872926) (0.58555336007633074,-0.81063386464131848) (-0.97258744149560217,-0.23253745643452001) (0.58527161480768264,-0.81083730606109117) (-0.31133334900346171,0.95030076596743207) (0.99771130653133155,-0.067617666475128568) (0.9046054693374429,0.42624986198799192) (-0.94782501939667985,-0.31879104850306333) (0.6125971071258689,-0.79039533421004826) (-0.8408701458055583,0.54123691475446922) (-0.54871482367230673,-0.83600959461136981) (0.9861941637759859,0.16559308963293817) (0.2431534050970664,-0.96998784610411537) (0.96158771152338485,0.27449785617964162) (-0.99226079199848038,0.12417133591350354) (-0.24621502001352769,0.96921523095736328) (-0.97941839188879987,0.20184056487722243)
 (0.99999999999999989,-6.9388939039072284e-18) (-0.88511698200495026,-0.46536859387634522) (0.94014839854708931,0.34076529856976756) (-0.70664587037756299,-0.7075673917573756) (-0.40056423262926821,-0.91626868086720337) (-0.33334570137382297,-0.94280466872814761) (0.97123020201983257,-0.23814259317583839) (-0.48391580078272295,0.87511456264469489) (0.99202584603498212,0.12603460159249391) (-0.76337585524454965,0.64595456777520421) (-0.97601084724874931,0.2177219007191904) (0.67334406693231785,0.73932926868009474) (0.83410570719837451,0.55160463125240067) (-0.81941627791541993,0.57319888650208983) (-0.044299274053101231,0.9990183052969388) (0.97807893908602317,0.20823445660206624) (0.084755288519681421,-0.99640179700156239) (-0.60679098662082365,-0.79486143355664551) (-0.59863995525694724,0.80101822948666945) (-0.49653142213399215,0.8680187479735636) (0.7120776651752555,0.70210070414332693) (-0.65281935183429129,0.75751362619470697) (0.67388425446364497,-0.73883693166082087) (0.98890631696509745,-0.14854055428241522) (0.62087677709318345,-0.78390817553229852) (0.58639081629261103,0.81002827763460494) (0.28711266707157179,-0.95789681929059933) (-0.92082048566455588,0.38998670897928067) (0.67158128737137024,-0.74093088372169391) (-0.89241642152025635,0.45121273319907473) (-0.86266860702121817,-0.50576958633360702) (0.30231867046862571,-0.95320691430878812) (-0.76742616856737622,0.64113732990522221) (-0.99546843845761768,0.095092523548121033) (-0.50792081301516956,0.8614037657835073) (-0.4415732843303008,-0.89722518609641666) (-0.70782620647802341,-0.70638662319082024) (-0.040073671564007964,0.99919672780057545) (-0.9802277507499686,-0.19787257682573534) (0.52878950871180952,-0.84875300027529887) (-0.58227844950139052,-0.81298942628195081) (-0.033365275802359116,0.99944322418566223) (0.29112358695364804,-0.95668545359446) (-0.92599497945030429,0.37753582350927944) (0.40654533627279876,-0.91363060891962067) (-0.81912204891428253,0.57361927180183347) (0.57670559103632268,0.81695205567245122) (0.92252833406757495,-0.38592936250368848) (0.91723387563298164,0.3983491149623643) (-0.79995272114979776,-0.60006303329319677) (0.69058067865493633,0.72325536725867745) (0.46088242343724606,-0.88746120578119314) (0.0052207957241704531,-0.99998637155313475) (0.98704591509365303,0.16043803008305144) (0.99974388918677193,0.022630864625672181) (0.99917862919105549,-0.0405224254935573) (-0.56463246395786992,-0.82534246264497058) (-0.57201342615511419,0.82024425648600885) (0.74284058161234845,0.66946834899778696) (-0.6640022790391642,0.74773054868100275)
 (1,-5.5511151231257827e-17) (-0.43076879862636508,-0.90246232172318308) (-0.5856627651177938,-0.81055482575491544) (-0.99998971023364969,0.0045364553147895226) (0.82611691780948393,0.56349874721152649) (0.085437413022044384,-0.99634353937590281) (0.9998813950312484,0.015401164578157878) (-0.4592115925524195,-0.88832691801243457) (-0.3042770605989969,0.95258357659222614) (0.94976722466429131,-0.31295721585144881) (-0.76337585524454998,0.64595456777520455) (-0.91230392208084754,-0.40951380166717527) (-0.14088432120934397,-0.99002606432223916) (0.97879563120721014,-0.20483923532780202) (0.38973427337111421,-0.92092735661391223) (-0.45262370071128144,0.89170162361320537) (0.89354146524794908,0.44898067874079811) (0.78169199051124749,0.62366467911094792) (0.89192650959540809,-0.45218038599761612) (0.85511371966347316,-0.51844047531351112) (-0.036796597252228169,0.99932277589908658) (-0.93298009047203845,-0.35992797999431458) (0.99989716912734983,-0.014340542915548982) (-0.91011373956765673,0.41435851753062614) (-0.97866484543677301,-0.20546318479527503) (0.59799695427991062,0.80149837346806241) (-0.96993595271765021,0.24336032467455732) (-0.04583809725063992,0.99894888199568999) (0.99825004755384206,0.0591341065608737) (-0.94659717756971395,0.32241864619939675) (-0.93549670774480853,-0.35333540694165338) (0.18607335749248638,-0.9825358546289662) (0.90189039394980741,-0.43196494915798644) (0.56189214650866481,-0.82721050264844176) (0.52962646480874986,0.84823098727539292) (-0.49546119190626881,0.86863007506925383) (-0.54501318942835819,0.83842747053584232) (-0.94277307941932786,0.33343503223596083) (-0.80383145366492625,0.59485712074323538) (-0.94307855647191552,-0.33257004724245443) (0.37836930933104529,-0.92565472275376448) (-0.67538635424855398,-0.73746408217271631) (0.27893074377580396,-0.96031122047837991) (0.55093768404937071,0.83454638474701737) (-0.0926002557505195,0.99570336578468044) (-0.98448013842520776,0.17549603142602088) (0.73039010147042049,0.68303023335283608) (-0.54473810043458959,0.83860622579069477) (0.33188988146257564,-0.94331813646444729) (0.19040040469497116,-0.98170651718932378) (0.082252988109520975,-0.99661148194622684) (-0.99943406806062152,-0.033638424454714266) (0.44955639635070549,-0.89325195017988546) (-0.98178965594222734,0.18997123857269071) (-0.98645084225010637,0.16405711147053526) (0.89731819973519966,0.44138424125016035) (0.97020130881439892,-0.24230026903581403) (0.93149173673630914,0.36376248348609946) (0.85896653343036755,0.51203173187471118) (-0.27778054141559194,0.96064456007977184)
 (0.99999999999999989,0) (-0.00066875003225591589,-0.99999977638667215) (0.44428776043666202,-0.89588413644074405) (0.50836838150220642,0.86113970335180257) (0.96823980498263063,0.25002335900311506) (0.029827018278233752,0.99955507551141576) (0.63292627720384864,0.77421206889642213) (0.22156885102664436,-0.975144729901533) (-0.22639612495069011,-0.97403531486661976) (-0.30427706059899684,0.95258357659222614) (0.99202584603498223,0.12603460159249391) (-0.92724712665770515,-0.37444995140209347) (0.10662837907520678,0.99429894336451741) (-0.46821103262473557,-0.88361667533409571) (-0.94870794712363093,0.31615380918860858) (0.95522239918925611,-0.29588877654808365) (-0.92084264542678196,0.38993438212526033) (-0.99741405894369739,0.071869291226910159) (-0.96380030329902178,0.26662515890424554) (-0.93609558615214417,-0.3517457229114177) (0.83473567246062585,-0.55065084865249037) (0.071267553494691105,-0.99745723508272865) (-0.087114500585552646,0.99619830545315269) (-0.67159295416723874,-0.74092030874644343) (0.93106796991311924,0.36484576933529583) (0.79045330888659293,-0.61252229875347364) (-0.98303850981114971,-0.18339925907231808) (0.99891859772727409,-0.046493387858676294) (0.81359909677523368,-0.58142627196104901) (-0.53184691655395455,-0.84684051470867516) (-0.58521579134253976,-0.81087759715219965) (0.44636600413414834,-0.89485048491539365) (0.99257274667496653,-0.12165254850644774) (-0.96101669449331273,0.27649034866546179) (-0.83732560143448476,-0.54670452456732432) (0.12753972271012531,0.99183346340553835) (0.91062538891036282,0.41323286543043963) (0.10306109096731886,0.99467502810145325) (-0.54168579660890914,-0.84058104769984721) (-0.9986184203664451,0.052547602274770067) (-0.81702524040922142,-0.57660190472652484) (0.65391658322730772,-0.75656665415568325) (0.047485852546182539,0.99887191061114622) (0.15095301893558605,0.98854093798599763) (0.94240225182356085,0.33448168224565844) (0.99833752537133069,-0.057638402436654135) (-0.06025424954117975,0.99818306207440277) (-0.72878780370731788,0.68473961267584427) (-0.18343295019929984,0.98303222367386378) (-0.84467652465493626,-0.53527709524774203) (0.99718792960474312,0.074941530879797602) (0.24530876707299176,0.96944500039823267) (-0.89355239129140451,-0.44895893355340821) (-0.75536150034781269,-0.65530832727221144) (0.99738072617051654,-0.072330402069772481) (-0.75549854182305232,-0.6551503287820607) (0.76637715818689989,0.64239088677328948) (-0.92161891677557639,0.38809608635158055) (0.67839047378215844,-0.73470154830490153) (-0.50571821718236132,0.86269872192434338)
 (0.99999999999999989,5.5511151231257827e-17) (-0.246822650760888,-0.96906066841625793) (0.61020830742406296,-0.79224101228771227) (-0.2993928307810384,0.95412993500723853) (-0.50102218277168076,-0.86543444140541448) (0.58467004390394361,0.81127118755774941) (-0.86714024638022957,-0.49806404518659414) (0.74781123104423508,-0.66391141180439539) (0.22156885102664431,-0.97514472990153289) (-0.45921159255241956,-0.88832691801243424) (-0.483915800782723,0.87511456264469489) (0.57047198309630476,0.82131706210340449) (0.38358984592260104,0.92350356258385591) (0.64534384058895999,0.76389222238080867) (0.75218359332070073,0.65895359619563365) (-0.95543586698838479,-0.29519875350711289) (0.98855888485830468,0.15083544400339949) (0.37458496278238779,-0.92719259361651318) (0.30203042720939899,-0.95329828544884443) (0.9523266466684962,0.30508024853329185) (-0.99736676029640514,-0.072522723720586713) (-0.69860384824439647,0.71550867445344024) (-0.89677540629455388,0.44248601183002012) (0.63443273010243106,-0.77297807923302586) (0.1833400275133536,0.9830495584208363) (-0.73749089810667334,0.6753570723771336) (0.082442373090524101,0.99659583338442881) (0.99089721256620134,0.13462063039716216) (-0.82009458404022451,-0.57222799060155249) (-0.99666965594274903,-0.08154506069015216) (0.44790635463459927,-0.89408047595165818) (0.71629971222125344,-0.6977927502287109) (0.99547665755678039,-0.095006443252972028) (-0.97923249082477426,0.20274054580450007) (0.52022933714164632,0.85402660191422908) (-0.72486067743367788,-0.68889549157357033) (0.89202809525358728,-0.45197995229684418) (0.87643941943646797,-0.48151214320914426) (-0.8340033651578771,0.55175935597444681) (-0.23445372471827453,-0.97212728125782255) (-0.99966804562875233,0.025764288245368361) (-0.77089718516383166,-0.63695959833138593) (-0.91600385415044494,0.40116946441812795) (-0.66720325887814269,-0.7448757019411939) (0.86568509984365405,0.50058896103358608) (-0.058046980415725979,-0.99831385248558779) (-0.069644910665636162,-0.99757184524142217) (-0.99234730240077806,0.12347806047188076) (-0.17530877049466143,0.98451350167869656) (0.98686217640430152,0.16156436730468504) (0.19822464093267567,-0.98015661591763525) (-0.87570435756532672,0.48284767591974315) (0.064569424109883256,0.99791321740425754) (-0.44859319784658047,0.89373605882596951) (0.83393365529569252,0.55186471038214269) (0.84828469327411338,0.52954044147434332) (-0.76088304196521417,-0.6488890478731798) (-0.95678649694067597,-0.29079133286944414) (0.27061366720523988,0.96268803000854297) (0.88256608976429807,0.47018836352908244)
