# Created by Octave 5.2.0, Sat Sep 18 09:35:04 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
7.3890289799892506e-13


# name: H
# type: complex matrix
# rows: 56
# columns: 56
 (1,5.5511151231257827e-17) (-0.9108504892322733,0.41273646103213041) (0.24714110267877853,-0.96897950203640415) (-0.27923960983653323,-0.96022145377946044) (-0.29400523378844023,-0.95580380963093292) (-0.21226483674423019,0.97721217710482122) (0.89292746255999988,0.45020056264531405) (0.81399348218383782,-0.5808740060996288) (0.03575729248638887,-0.99936050353915862) (-0.99329293731366008,-0.11562500024994676) (-0.53295858350270553,-0.84614132878071302) (0.99888171409424209,0.047279184089278281) (0.85753904565317507,0.51441888104952271) (-0.56067015894419114,0.82803923389504697) (-0.99736052005502474,0.072608491483908466) (0.51905344770039719,0.85474178465214234) (0.87694824993701581,-0.4805848176257822) (0.020685971881633569,0.99978602239044778) (0.97535209022273639,0.22065425465677185) (-0.38595086678653445,-0.92251933769798056) (0.79200105804534526,0.61051971635243096) (0.783617479337266,-0.62124362860081639) (0.55496024482141637,-0.83187686989587206) (0.81604095118848563,-0.57799408819069442) (-0.84108850174453087,0.54089752470605557) (-0.99953809107863079,0.030390861831923244) (0.12466488178458102,-0.99219890508387176) (-0.97649509765823173,0.21553961178734624) (-0.59639791532177888,0.80268893514227257) (0.86000611837453844,0.5102837214318714) (0.38816144612825726,0.92159139087755171) (-0.81034881466479258,-0.58594777802408693) (0.46077980917328992,-0.88751448859059456) (0.44793209884215124,0.89406757844520024) (0.94835129603721269,-0.31722203470839661) (-0.31193129029210276,-0.95010466272758698) (-0.24924942552557533,-0.96843932379636999) (-0.44141197186053766,-0.89730455871916337) (0.99443523888199237,0.10534968281733503) (-0.042445754420000981,0.99909877286067861) (-0.59975193471874078,0.80018598888079018) (0.30345096238635128,0.95284705668160463) (0.49266174456463629,0.87022089462534102) (0.59645583408192482,0.80264589825752841) (-0.18084846915077893,-0.98351097157368705) (-0.39556143954994794,-0.91843951762822773) (-0.96477139889512387,0.26308961947204679) (-0.73444049046568738,0.67867309211764026) (-0.99591466967165665,-0.09029933960331521) (-0.57832737853107807,-0.81580478255607902) (0.083786753962302118,-0.9964837077747235) (-0.99703334116494757,0.076970881542687331) (-0.1787792072180347,0.98388921889941028) (0.73495022131746257,0.67812106012526419) (-0.97117523621691504,0.23836665152453601) (0.41156766602726697,0.91137920553459439)
 (1,0) (0.47844323426016361,0.87811848379969393) (-0.076912328394766971,-0.99703785973296621) (0.78995100162947263,-0.6131699723768218) (-0.90506299806293433,-0.4252775206113425) (0.65789300007404039,-0.75311141304164264) (0.97769208212838254,0.21004331111336194) (0.85265328844131139,0.52247714754830776) (-0.1987080730658693,0.98005872359693225) (-0.21682742378707215,0.97620995092954188) (0.99957392808316592,-0.029188393179296057) (-0.71308979203242218,0.70107271270472127) (-0.44810160738595184,-0.89398263375645293) (-0.1017114260298253,0.99481394532594936) (0.33453847188467151,-0.94238209386058913) (0.08988780516652306,0.99595189767495473) (0.70833031593821838,0.70588112563154792) (-0.59570139234464392,-0.80320598301970625) (0.73179019549485425,-0.68152997716725638) (-0.95360090991545943,-0.30107358670000473) (-0.95501924374458136,0.29654383162953235) (-0.81880922658222322,0.57406571963828357) (0.783617479337266,-0.62124362860081639) (-0.87034665928402555,-0.49243953199670754) (0.5873744176762743,-0.80931532387534599) (-0.81258225962533648,-0.5828465246891158) (-0.64977434986654159,0.76012715663598773) (-0.58842994408784377,0.80854820567531815) (-0.89038090862240649,0.45521625362099738) (-0.97186673368404142,-0.23553142456646564) (-0.76497792111761453,-0.64405650388966174) (0.95652359080435323,-0.29165496778684408) (0.91638325981476854,-0.40030203738084574) (0.33850145174325919,0.9409658692894789) (0.10120116351336317,-0.9948659831874529) (0.68506305049106853,-0.72848377940203191) (0.99534143302581524,0.096412819179379716) (0.20242027427267789,-0.9792987453087918) (0.73645578951716684,-0.67648567618734023) (-0.87181264050546392,0.48983948376472142) (0.80154701972722586,0.59793174791643322) (0.22364115567111081,0.97467155159576224) (-0.95393828086219434,-0.30000292716185023) (-0.44061149389041432,-0.89769789542565837) (0.32113319122241513,0.94703404030441629) (-0.81301386023055289,0.58224433279595966) (0.7019706806375331,0.71220584350683191) (-0.92627186916051218,-0.37685597302137819) (0.98663806291716327,-0.16292738506176938) (-0.80565631012892247,0.59238324583790303) (-0.15685136167295929,-0.98762222045746739) (0.21223766634723926,0.97721807851854325) (0.85282839315154302,-0.52219127897213602) (-0.67595527526907739,-0.73694264758928585) (0.14500399112756454,0.98943107013933806) (-0.99262110474495369,0.12125733963314572)
 (0.99999999999999989,5.5511151231257827e-17) (0.69563130043963717,-0.71839897957100274) (0.43769196230013246,0.89912498916327421) (-0.96066899361788594,-0.27769602932198395) (-0.97123956644293541,0.23810439848044979) (-0.91401923436881061,0.40567085081855747) (-0.40147594874306086,0.91586956635803651) (-0.0082340182194761136,-0.99996609989737095) (0.48277284055292813,0.87574561627475633) (-0.99678402192213589,-0.080134971396573496) (-0.97386428425232396,0.22713070214681885) (-0.85428790183475745,0.51980013541626391) (-0.020657432899588102,-0.99978661246587897) (-0.93408935319431419,-0.35703932591386361) (-0.89834500257440497,0.43929062857018986) (-0.021159982904100705,0.99977610249670268) (0.80565667596350365,-0.59238274829322668) (-0.94133485683510565,-0.33747398019288494) (0.99509131705229248,-0.098960955569010189) (0.82439658689298834,0.56601260367521034) (0.99516577605566736,0.098209358859109919) (-0.95501924374458125,0.2965438316295323) (0.79200105804534537,0.61051971635243096) (-0.50071610698516156,0.86561156427442898) (0.11419397172208684,0.99345847262094122) (-0.051848080347578873,-0.99865498374777562) (0.49123138520189791,0.87102911902680991) (-0.61469579833762689,-0.78876427119011161) (0.99747147455917862,0.071067977604100607) (-0.38418369173572464,0.92325667666381128) (0.099259209452292441,-0.99506161082563305) (0.87765376928268668,0.47929517133379573) (0.99784431337539181,-0.065625652487347363) (0.99948370371218598,0.032129830590428898) (-0.99663044814879787,0.08202286158579325) (-0.76834204705458187,0.64003945091530945) (0.76165352635322991,-0.64798449502568178) (0.2470935629826978,-0.96899162593518606) (-0.37518545201869125,-0.92694977026456338) (0.99574779838641836,-0.092121235383581024) (0.97674908170753061,-0.21438570704106019) (-0.50591159433918065,-0.86258533416305361) (-0.084740603271510895,0.99640304603969287) (0.060907048978890266,-0.9981434422890727) (-0.90185841999301675,0.43203170055876494) (-0.87680662508927476,-0.4808431575883706) (-0.96236784187848745,-0.27175013692386729) (0.9097333851433429,-0.41519292859540835) (0.61790872495186844,-0.78624983791944603) (-0.92863271336143571,-0.37100038231109195) (0.45952083025885521,0.88816699249533682) (0.72630307976765496,-0.6873745967956737) (-0.54964881674305355,0.83539582130446299) (0.97941677919276726,-0.20184839022311812) (-0.93419478869482364,0.35676336243430862) (0.94636370722095775,-0.32310328635748042)
 (1,5.5511151231257827e-17) (-0.8286819058418291,0.5597198396790618) (-0.8534656698304911,0.52114906737016398) (-0.99364441627321853,-0.11256453264263511) (-0.61493015863470168,-0.78858157472863843) (0.62945518875971751,-0.77703678506456153) (-0.87021779325469661,0.49266722267969587) (-0.92077850467627997,-0.39008581789923563) (-0.65670464034262288,0.75414787366435188) (0.9146373285248719,-0.40427534833190509) (0.15934034050696194,0.98722371116537055) (-0.85816877344730469,0.51336766189539818) (-0.40508809043743499,0.91427765967771069) (0.52632086725308302,0.85028603698635641) (-0.01584957917657942,0.99987438753071589) (-0.84334824793893659,0.53736740941215244) (-0.95067487444840304,0.31018910859750443) (0.64788100594746678,-0.76174155862240944) (-0.88694947878831498,0.46186645480824057) (-0.11072926416348294,-0.99385060751493959) (0.82439658689298856,0.56601260367521045) (-0.95360090991545987,-0.30107358670000478) (-0.38595086678653462,-0.92251933769798078) (0.88321360566075491,0.46897092316659605) (-0.9947471626941744,-0.10236250442368788) (-0.55359541789442268,-0.83278575473305261) (0.55689692556349613,-0.83058161206345327) (0.99454025145013181,-0.10435366905628551) (0.52971009944571501,-0.84817876096092637) (-0.91092347123047146,0.41257536228115538) (0.89452384305151378,0.44702023915293765) (0.10673177089958885,-0.9942878502127217) (-0.59173612557552169,-0.80613172477509587) (-0.83329256679563346,-0.5528322513413495) (0.48187605243770093,-0.87623939085563574) (-0.62144760893767381,-0.7834557226452854) (0.93016717466904963,-0.3671362515037126) (0.33760187282504561,0.94128899678314637) (0.13091864828842759,0.99139311452638657) (-0.45607667149310593,0.88994048661681169) (0.91670534097925538,0.39956390955654025) (0.92459430245645013,0.38095324629811445) (0.012596755274250304,0.99992065773068128) (0.99882208025437602,0.048522695682741868) (0.96162529553348075,0.27436616225428367) (-0.55573591128036615,0.83135888574873684) (-0.03496060743638929,0.9993886911145633) (0.7397288937112122,-0.67290501841551487) (0.058941753410246434,-0.99826142352838887) (0.9882384951903912,-0.15292049118359791) (0.67730596065641757,-0.73570145824192001) (0.64454246785763392,-0.76456851042139362) (-0.97004258338861815,-0.24293494275779831) (0.9067736846071035,-0.42161769994161302) (-0.37246599964279797,0.9280458389056494) (-0.33427929178186488,-0.9424740606965355)
 (0.99999999999999989,5.5511151231257827e-17) (-0.5498745891390272,-0.83524723059653627) (0.32301429576640772,0.94639408532097802) (0.99956577502512078,0.029466275611752135) (0.68291171619801372,-0.73050091572802323) (-0.26750402832765402,0.9635567418831521) (0.82801057091828034,0.56071248822153086) (0.86993712098273634,-0.49316265626694189) (-0.90747464378459375,0.42010685651155677) (-0.72834681164053994,0.68520867038666033) (0.79934245642083857,-0.60087572539011469) (-0.89686656055554104,0.44230122377998538) (-0.9062701714469501,-0.42269891926229453) (0.99452394698803892,-0.104508941566405) (0.77812828006043966,0.62810538906315672) (-0.99640496712545135,0.084718011589774656) (0.62783147802498829,-0.77834930153560145) (-0.51030736343783589,-0.85999208997590371) (0.99420621673233567,-0.10748952791212191) (-0.88694947878831476,0.46186645480824029) (0.99509131705229259,-0.098960955569010023) (0.73179019549485425,-0.68152997716725638) (0.97535209022273639,0.22065425465677196) (0.85095467774688394,-0.52523912308651721) (-0.99695368598299217,-0.077995820432397445) (0.35026693089939692,0.93664992239273448) (0.99771094806293759,0.067622955535461715) (0.84759556033270711,-0.53064278578369783) (-0.9033635491801324,0.42887562067885376) (-0.99728649274666181,-0.073618281595397961) (-0.94129916157950366,0.33757353037482213) (-0.46424108507992334,0.88570887707181245) (-0.84910741119968691,-0.5282202232457226) (-0.99954838413740776,-0.030050420434612035) (-0.48165683281665422,-0.87635991202303698) (0.073778782247018782,0.99727463182923848) (-0.9427098823608826,0.33361366533631204) (-0.99999377803936551,0.0035275887734437239) (0.75606951540240308,-0.6544913199418082) (0.73933336508734937,0.67333956906497938) (-0.54976923400929634,-0.83531658030762779) (-0.85717778660632926,0.51502062303239105) (0.79590566108165173,-0.6054206625629619) (0.037055598981192206,0.9993132054486924) (-0.96178136734011099,-0.27381855568493496) (0.24259509645008343,0.97012763035508431) (-0.13402859284773633,0.99097746508144913) (0.56815127172558144,-0.82292413528623787) (0.97153622504696013,-0.23689103702229691) (0.68075542318136439,0.73251078750361076) (-0.97538869302316655,-0.22049239787928804) (0.35509171452744848,-0.9348314683802379) (0.14421572814227129,-0.98954627166009335) (-0.72487148376076493,0.68888412090166828) (-0.98698484844464751,-0.1608132735214759) (0.40543892459883785,-0.91412213539555831)
 (0.99999999999999989,-2.7755575615628914e-17) (-0.97360186639841395,-0.2282529424684954) (-0.47539922860698891,0.87977018217252612) (-0.48777998324067212,-0.87296660185240227) (0.089770262663258604,0.99596249926459035) (-0.79954719193657708,0.60060326994309243) (-0.84022218330566067,0.54224227304874228) (-0.9866436364492015,0.16289362987635994) (-0.51200078703572882,-0.85898497895760229) (-0.46035877519316276,0.88773295427321552) (0.16997372511518025,0.98544859468694146) (0.99153078684566265,-0.12987185506190146) (-0.97111493725716713,0.23861219297430769) (0.7470766277930766,0.66473792746113436) (0.36197369278447789,-0.93218831023134374) (0.17888525016152224,0.98386994428870023) (0.39214055484461263,-0.91990531319596103) (0.95542936584287808,-0.29521979419591399) (-0.51030736343783611,-0.85999208997590382) (0.64788100594746667,-0.76174155862240922) (-0.94133485683510587,-0.33747398019288499) (-0.59570139234464414,-0.80320598301970625) (0.020685971881633569,0.99978602239044778) (0.63851866163866333,0.76960634011107887) (0.14998122649034809,0.98868884473349272) (0.90889324616342571,0.4170288564098546) (-0.89524952117271517,0.44556514096147942) (0.96381562334529181,-0.26656977359694828) (0.085461167407233321,0.99634150212936212) (0.9933574868604611,-0.11506912400060326) (-0.8232561874914931,0.56767001837068365) (-0.88350423950074486,-0.46842316209193724) (0.98489220949698442,0.17316851813232448) (-0.44526438512421895,0.89539914414742983) (-0.96995472094236368,0.24328550988832209) (0.96464909703419666,-0.26353770051191455) (0.87677087085216954,-0.48090834888274531) (0.74781411762921124,-0.66390816042163947) (0.90482501422978023,0.42578362301064993) (-0.56612460622011318,-0.82431967720788957) (-0.47551019131552408,0.87971021248765435) (0.75070761699993349,-0.66063459928941171) (0.69588831498682868,0.71815002128022687) (0.13730058202940709,-0.99052942923185527) (-0.53671931742306922,-0.84376085137016921) (-0.84357645569385875,-0.53700909061112445) (0.99366256754147886,0.11240418972118113) (-0.054549292336314531,-0.99851107890979718) (0.33812384171133741,-0.94110162451584733) (0.23229536861556221,0.97264529080223272) (-0.90494509368836484,-0.42552835088787833) (-0.60815462084072514,0.79381859209146266) (-0.81399186547976998,-0.58087627162138633) (-0.9988423854551316,0.048102900310709351) (0.6046223450225795,-0.79651228483896985) (0.84672848279090274,-0.53202525920356014)
 (1,0) (-0.93516778144884571,0.35420505436829042) (0.754720746997813,0.65604618286448779) (-0.27401087300437793,-0.96172659393165316) (0.34246837656970669,-0.93952935614046129) (-0.4859399128464717,-0.87399222027588153) (-0.8728855338774365,0.48792504009069054) (-0.34620479170040891,-0.93815896425055623) (0.70168549547283943,0.71248681773281597) (-0.97635427069295733,0.21617663634079995) (0.89150500868277149,0.45301083816342985) (0.24623457405319901,0.96921026332826166) (0.87500019873039625,-0.48412255909197743) (0.85638885342420079,-0.51633141656380366) (0.57276961842290597,-0.81971639254786) (0.47050639867617416,-0.88239658249835562) (-0.95982371823856261,0.28060368833410188) (0.39214055484461252,-0.91990531319596092) (0.62783147802498829,-0.77834930153560167) (-0.95067487444840293,0.31018910859750431) (0.80565667596350354,-0.59238274829322679) (0.7083303159382186,0.70588112563154792) (0.87694824993701592,-0.48058481762578231) (-0.042692016589838781,0.99908828024328977) (-0.63524403648964345,0.7723114747977935) (-0.38092568907661795,-0.92460565615915546) (0.26299214482742544,0.96479797458279815) (-0.17818072898961274,0.98399777835965252) (0.37869493713212771,0.92552155274228776) (-0.34288759316252593,-0.93937644129241882) (0.18470055508452288,-0.98279484377537751) (-0.93441737750539511,0.35617996099716259) (0.4018838874984349,0.91569063606064238) (-0.49108468822729084,-0.87111183494928102) (0.39556586604496546,0.91843761117459299) (-0.56649133600223711,-0.82406769517704126) (-0.95996549894276684,-0.28011826223858682) (-0.090735607652233111,0.99587501700965553) (-0.64097826442182704,0.76755903000276182) (-0.040794938962231353,-0.9991675399826927) (0.133084007026325,-0.99110476089756372) (-0.97219239964631976,0.23418355636109814) (-0.99960349417978223,-0.028157670776699902) (0.83975043393894155,-0.54297256717016351) (0.83276925473966745,0.553620238394821) (-0.76391891688207358,-0.64531224103508045) (-0.32614531603413149,0.94531964584948591) (-0.78461958461187509,0.61997750559474896) (-0.78720164283160365,-0.61669568956108789) (0.97069346902107456,-0.24032101281376625) (-0.93534777167458716,-0.35372948141678084) (-0.27502284933628218,0.96143769030704762) (0.94980645261941909,0.31283814115691705) (0.16463090788309903,0.9863552423795322) (0.69525307146783732,-0.71876502879212079) (0.61749997445415272,0.78657090052271872)
 (1,0) (0.25465814150387134,0.96703114270730361) (0.22582606362508106,-0.97416763905787829) (-0.047141370378869341,0.9988882275804456) (-0.7737249188822809,-0.63352170436426791) (0.99933155312844157,0.036557446873360461) (-0.96421653049827005,0.26511597898632566) (-0.98283298565308053,0.18449748592393306) (0.75985539054245832,0.65009213613422978) (-0.34625394088063233,-0.9381408254759146) (0.99261743884193432,-0.12128734520500792) (0.47654373053668048,-0.87915076800636671) (0.86814497554727499,-0.49631069042689269) (0.64606327860241664,0.76328385286307154) (-0.84976644284994363,0.52715936167932553) (-0.67197002524072058,-0.74057834506416975) (0.47050639867617428,-0.88239658249835562) (0.17888525016152215,0.98386994428870023) (-0.99640496712545157,0.084718011589774628) (-0.84334824793893648,0.53736740941215222) (-0.021159982904100705,0.99977610249670279) (0.089887805166523033,0.99595189767495462) (0.51905344770039707,0.85474178465214234) (-0.32721925802660956,-0.94494844154404345) (0.042612338355433044,0.9990916817889548) (-0.85113841245889377,-0.52494133275724508) (-0.8319004640557196,-0.55492487591013173) (0.46123819723731302,-0.88727635233295543) (-0.16440368755100498,0.98639314044636006) (-0.85344329150158904,0.52118571372489919) (-0.055643571804609104,0.99845069628741601) (-0.86289137758902024,-0.50538942458516223) (0.39871117018569646,-0.9170765522949279) (-0.83951172211805614,-0.5433415761989645) (-0.2896662659164711,0.95712771059561552) (0.61201369547892759,0.7908471638352278) (0.99859938290437611,0.052908151196213338) (-0.55616018142410273,-0.83107511850512694) (-0.99892190903191058,-0.046422189263774782) (0.31428916254278921,-0.94932729988563502) (-0.69739479335253851,-0.71668717178750296) (-0.47403950178925369,-0.88050357792765177) (0.57941943651379479,-0.81502951884581154) (0.94655498708757013,0.32254248777432121) (0.99979124025044963,-0.020432227447490681) (0.37875865487104632,-0.92549547884377859) (0.84117867648912248,0.54075727847159616) (-0.94122297298609259,0.33778590130912867) (0.98801611933913736,0.15435073024132551) (-0.98357606699318623,-0.18049410084049033) (0.89699807084742045,0.44203445668409991) (0.95378901009490236,0.30047716089943133) (0.047611027356539437,-0.99886595200459904) (-0.93503477415155123,0.35455601973081452) (-0.68607429429906541,0.72753148571181336) (0.90410731381466514,-0.42730547048549594)
 (0.99999999999999989,0) (-0.88628080452173486,0.46314828676818554) (0.10809899027760103,-0.99414013514240651) (0.61679799126538615,0.78712148869852616) (-0.70807355352443258,0.70613868524481993) (0.98890975903067568,0.14851763697921916) (0.9986674843421377,0.051606741010702201) (-0.16743138358937229,-0.98588373137472407) (0.79510366130278365,0.60647355076945164) (0.78817683589750853,-0.61544884056645155) (-0.88638693308038408,0.46294514239200235) (0.94953155040040982,-0.31367153966242017) (0.0021184826116009692,-0.99999775601319429) (-0.58942511083010374,0.80782302438276554) (0.59046768863213694,-0.80706127938429761) (-0.84976644284994363,0.52715936167932576) (0.57276961842290608,-0.81971639254786022) (0.361973692784478,-0.93218831023134363) (0.77812828006043999,0.62810538906315694) (-0.015849579176579587,0.99987438753071589) (-0.89834500257440508,0.43929062857018986) (0.33453847188467156,-0.94238209386058935) (-0.99736052005502507,0.072608491483908438) (0.56615272233078773,0.82430036697640507) (0.8004567014991868,-0.59939058136163748) (-0.39158498727033464,-0.92014194434581253) (-0.26010428993188733,-0.96558052919423842) (-0.89558085652237152,0.44489878560258456) (0.97101466911271483,0.23901989952287636) (-0.21701000151177832,-0.97616938040683132) (0.35846978530418044,0.93354132903903886) (-0.17478596247005579,0.98460645301735439) (0.47126591150525021,0.88199117946446759) (-0.92232188435368401,0.38642249111855476) (-0.91583202748380033,0.40156157365329204) (-0.98346695524673655,0.18108768024829866) (-0.22552277933114837,-0.97423789497368296) (-0.50208118188252548,0.86482049397516547) (0.75668656117224387,0.65377782781409932) (0.52581708488485801,0.8505976682563785) (0.80489850665084517,-0.59341249901838045) (-0.052338584974186447,-0.99862939698513764) (-0.13604879903004011,0.99070213701317977) (-0.7685535355619254,-0.63978548199788221) (-0.61145933977083711,0.79127585316816684) (0.90358367852413035,-0.42841164305466639) (-0.99941147572738798,-0.034303092927677442) (-0.94620442246111813,0.32356945300046402) (-0.2523139025673673,0.96764543845936923) (0.52450120319805449,0.85140970621892298) (0.61153628835876739,-0.79121638508083492) (0.1765231545427674,-0.98429648780754497) (-0.14928143795274268,-0.9887947472973142) (-0.65467793837328436,0.75590792892210446) (0.32874453931984771,-0.94441888368847271) (-0.6274336206911777,-0.77867005312029225)
 (0.99999999999999989,5.5511151231257827e-17) (-0.24236378886614041,-0.97018544301924514) (-0.12070819789553722,0.99268803305006736) (-0.85387757688237009,0.52047390299369667) (-0.95181914420694214,-0.3066599366092071) (0.88398321780005784,0.46751863133768057) (-0.39022487194266808,0.92071958234705042) (-0.92548860394716881,-0.37877545322251543) (-0.61713704663703484,-0.78685568287209895) (0.4638185123646793,0.88593023855595698) (0.85045190822175365,-0.52605280324505199) (-0.42778689872869019,-0.90387962100939612) (0.54544108918754231,0.83814916227716063) (-0.9834394228977088,0.18123714158699067) (-0.58942511083010363,0.80782302438276521) (0.64606327860241641,0.76328385286307154) (0.8563888534242009,-0.51633141656380355) (0.74707662779307626,0.66473792746113436) (0.99452394698803892,-0.10450894156640494) (0.5263208672530828,0.8502860369863563) (-0.93408935319431408,-0.35703932591386367) (-0.10171142602982552,0.99481394532594924) (-0.56067015894419114,0.82803923389504686) (0.10777260580647652,-0.99417557073068408) (-0.62448237480916791,-0.78103890015331467) (-0.69305996235882938,-0.72087994047218396) (0.83126931939528448,0.55586987562926982) (0.47509750179684379,-0.8799331587037722) (0.89500565220191475,-0.44605479767246581) (0.09405588044338381,-0.99556691957598653) (0.19828086840087972,-0.98014524292381988) (-0.99995129634783175,0.0098693937144512245) (0.57133185158978572,0.82071914523726441) (0.87276756771243935,0.4881360186969525) (-0.91179765017873915,-0.41063979973758946) (0.79459923835051982,-0.60713429355684723) (-0.46689388543251836,0.88431334929747918) (-0.46384792676726155,0.88591483836411355) (0.88031310218950165,0.47439313033969643) (0.93964856503177496,0.34214116126786764) (-0.95567163575716085,-0.29443458460111815) (-0.3153677595643295,0.94896953387734018) (-0.68606849508833567,-0.7275369544203405) (-0.43444101446414024,0.90070028586171014) (0.30538749144588628,0.95222816597094395) (-0.89050353165695162,-0.454976329171634) (0.84718264348868866,-0.53130176789797812) (0.58897030980925968,0.80815467217803283) (-0.8742645926203102,-0.48544971118586711) (-0.21362686653207996,-0.97691532995223607) (0.16042922551974986,-0.98704734617906409) (0.57641194051507094,-0.81715927139796252) (-0.040827443857615442,-0.99916621231307334) (-0.72962114675688894,-0.68385157907630867) (0.99702804298750936,0.077039480115697556) (-0.65045292512496311,0.75954657013008742)
 (1,-5.5511151231257827e-17) (0.99817413295819735,-0.060401989148948121) (0.51594345307928957,-0.85662264342277239) (0.34322700147297847,0.93925248227506297) (0.81774906767692368,0.57557489722321964) (-0.98090012349124045,-0.19451207606436383) (-0.60370879532594268,-0.79720492374677365) (0.60416263642346679,0.79686103477949355) (0.075887218892113251,-0.99711640745141639) (0.99903837898478098,-0.043844239250553418) (-0.98220480632557328,0.18781298791868084) (-0.94593933025387988,0.32434361945140738) (0.49300314521085231,0.87002752761749191) (0.54544108918754253,0.83814916227716074) (0.0021184826116008582,-0.99999775601319407) (0.86814497554727477,-0.4963106904268928) (0.87500019873039625,-0.48412255909197754) (-0.97111493725716724,0.2386121929743078) (-0.90627017144695032,-0.42269891926229453) (-0.40508809043743493,0.91427765967771057) (-0.020657432899588213,-0.99978661246587897) (-0.44810160738595195,-0.89398263375645293) (0.85753904565317507,0.51441888104952249) (0.81931339386790414,-0.57334593626244268) (-0.97596124254518712,-0.21794415121689287) (-0.57539866025399833,-0.81787308415053062) (-0.39897625196404329,0.91696125892467406) (-0.99924661874869924,0.038809727122117776) (-0.77873692034851616,-0.62735062675198461) (0.91097648540330656,-0.41245829248814392) (0.76682790683073565,0.64185275671729625) (-0.674823189845564,0.73797944581584196) (-0.572312341968372,-0.82003572070408948) (-0.54543943400952677,0.83815023941258093) (-0.99840003092140539,0.056545364585724844) (-0.36002116875432083,0.932944134473641) (0.98011006351227614,0.19845468853610226) (0.18968879104028613,0.98184426593715668) (-0.59315129593785976,0.80509101356755541) (-0.3100689903500588,0.95071405860189895) (-0.18365132247691318,-0.98299145049816228) (0.13105557454565941,0.9913750230767906) (-0.98036310606792088,0.19720086272847875) (0.96670724149390697,-0.25588495313956633) (0.36234636983857615,0.93204351200188251) (-0.30652534732725667,-0.95186249608118434) (0.51354077872355863,-0.85806518900838769) (0.50633444051219656,-0.86233719295366029) (-0.92454533700952357,-0.38107206643093888) (-0.21909167553461928,0.97570427779703417) (-0.77610464716715577,-0.63060413624202105) (0.95479753445985915,0.29725690604150878) (0.83624231938463867,0.54836008540939529) (0.86562336700994369,-0.50069570248442141) (-0.95511436955935691,-0.29623730531658293) (0.59292415256258568,-0.80525831216320831)
 (1,-2.7755575615628914e-17) (-0.99991476528330614,-0.013056116131171275) (-0.69673061300208228,-0.7173328745469163) (-0.14375044245943741,0.98961397034031195) (-0.7731910495522909,0.6341731631756623) (-0.84142557763967296,-0.54037301680759586) (-0.76133624421855639,-0.64835724970048791) (0.99857220658336965,-0.053418613228180922) (0.63117287322691928,-0.77564218819148389) (-0.71742582694157742,-0.69663489923861355) (0.31741518368716709,-0.9482866661325795) (-0.9941526229837172,-0.10798408315392866) (-0.94593933025387977,0.32434361945140722) (-0.42778689872869025,-0.90387962100939589) (0.94953155040040949,-0.31367153966242012) (0.47654373053668031,-0.87915076800636671) (0.24623457405319893,0.96921026332826132) (0.99153078684566243,-0.12987185506190144) (-0.89686656055554104,0.44230122377998549) (-0.85816877344730436,0.51336766189539795) (-0.85428790183475733,0.51980013541626391) (-0.71308979203242207,0.70107271270472127) (0.99888171409424198,0.047279184089278184) (0.55798334435368435,0.82985214792990669) (0.41265187833018813,0.91088881171664804) (0.93779243910549626,0.34719640141649372) (0.59440784088862275,-0.80416373873118774) (0.14383253264999485,0.98960204251582351) (0.21603070891348541,-0.9763865693496292) (0.70466660780109547,0.70953856262369153) (0.24843199979540859,-0.96864933875869252) (0.25637276123182512,0.96657798821324781) (0.97702607506883921,0.21311979878832915) (-0.60456002782566565,0.79655958518834646) (-0.083781951320914011,0.99648411158074035) (-0.037936228757229074,-0.99928016219060223) (0.96194022100982002,-0.27325996999849622) (-0.91975364754146161,0.39249615008835093) (0.035276470727440293,-0.99937759161040463) (0.86308307766184988,0.50506197743816172) (-0.98948661498314427,0.14462447500060618) (0.85693553692239177,-0.51542359817875338) (0.83794774783548409,-0.54575046669465899) (-0.36376039268184379,0.93149255322624502) (-0.53569187106663807,0.84441353569985034) (0.29407159343637507,0.95578339488285158) (-0.98540067777555729,0.17025129732096675) (-0.13267788917999113,0.99115920906922927) (0.054340595681467402,-0.99852245826570274) (0.17751108735523746,-0.98411880068717417) (-0.36980600186890855,-0.92910899305825911) (-0.78115869430444496,0.62433251902537679) (0.33479213921762246,-0.94229200544103409) (0.16951122136742031,-0.98552825724609527) (-0.61911203898466938,0.78530266979314745) (0.80270393644230198,-0.59637772461757121)
