# Created by Octave 5.2.0, Sat Sep 18 00:12:53 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.4552145577392884e-12


# name: H
# type: complex matrix
# rows: 51
# columns: 51
 (1,0) (0.67576815474005114,-0.7371142387983135) (0.82328008036627676,0.56763536647400692) (0.90372746921030433,-0.42810823560721373) (0.1685382137582534,0.98569512046229679) (0.7573518911080197,0.65300697778439143) (0.36654233780301498,0.93040137284823321) (-0.85590348731936994,0.51713559188527758) (-0.79266396278003903,-0.60965879154643243) (-0.88528362166524777,-0.46505151242766474) (-0.92571046682527047,0.37823290656700598) (0.30101837403744564,0.95361834005635404) (-0.8451122808258984,-0.53458884462475786) (0.67132634171195027,-0.7411618871229475) (0.98581759961957416,0.16782032141639874) (-0.60516851567490038,0.79609739833504933) (-0.96630807860893386,0.25738822275910911) (0.31887317430677697,0.94779739327955004) (-0.99158058687472539,0.12949107974365048) (-0.43270494160854173,-0.90153559747108125) (0.44800603418286283,-0.89403053266414434) (-0.98575951278604212,-0.16816118146534403) (-0.86997142280612194,0.49310214307047118) (-0.94249569977545566,0.33421827583897307) (-0.75454082668033362,-0.6562531073241139) (0.79312101716270222,-0.60906407884128988) (-0.66254342169931746,-0.74902350721652367) (-0.48390776057760426,-0.87511900862268766) (0.92869461791005181,-0.37084539455801835) (0.9777748677325504,-0.20965759712111076) (0.50219050917269081,-0.86475701355749435) (-0.022311125589166647,-0.99975107585585543) (-0.71143751341813888,-0.70274936108217156) (-0.98451489519034463,0.17530094451635764) (0.996085933153669,0.088390122600824961) (-0.61630145702584649,-0.78751032632455487) (-0.59081197743212377,0.80680927567966154) (0.99588557652309939,0.090619636245396873) (0.82364465588356139,0.56710623416995287) (-0.30034016175716488,0.95383215883911343) (0.99602126535029711,0.089115873838473303) (-0.51041826142416424,0.85992627498217578) (0.39605315490532889,-0.9182275853455526) (-0.18301918852197691,0.98310934113797688) (-0.082524985987235733,0.99658899586931171) (0.78615414553264451,0.61803046806919293) (-0.35211016351967694,-0.93595856358395491) (-0.53608108419151401,0.84416649493571549) (0.72417693721463228,0.68961421360527653) (0.68813439844422941,-0.72558324793078488) (-0.13866134926483253,-0.99033985591818596)
 (1,0) (-0.16784087858797117,-0.98581409985595914) (0.67576815474005103,-0.73711423879831328) (0.95324004905927484,-0.30221417714836091) (-0.29936104831881527,-0.95413990732462817) (0.033956097907415911,0.99942332543067725) (-0.83817298266960805,-0.54540448395912255) (-0.43496163232200785,0.90044898712129384) (0.39738065881736961,-0.91765386284692108) (-0.99693374974132576,-0.078250230841226509) (0.23451869233979161,-0.97211161033248727) (-0.70153357034127239,0.71263640777343296) (-0.94959663950591888,-0.31347443634058964) (0.076457717145872572,-0.99707282456641011) (0.47135401441427116,-0.88194409862278056) (0.88193426930792351,-0.47137240545061676) (0.56349603650356561,0.82611876679129115) (0.98564321949497902,0.16884147554306739) (0.78825174724665636,-0.61535289303178975) (-0.35633156491954754,0.93435957523963153) (0.83075844122107412,0.55663310388434528) (-0.9569669070713136,0.29019706885211982) (0.29050799221097318,-0.95687256542422805) (-0.55781233531056174,0.82996710692374975) (0.4525599031639479,-0.89173400408879511) (-0.99699302142783175,-0.077491388064735156) (0.78400289904437093,0.62075716209320608) (-0.0082397340747337733,0.99996605281497741) (0.63034188607829122,0.77631765834306399) (-0.99111071154256458,-0.13303968379991701) (0.49105388135377948,0.87112920144339023) (-0.76483815719903936,0.64422247189334125) (0.87320582985501161,0.48735159659862004) (-0.1013868884453395,0.99484707309784581) (0.90200200244009476,-0.43173184686105803) (0.35814323995894581,-0.93366665340029642) (-0.93165993043369077,-0.36333149330091841) (-0.99580906763293753,-0.09145655154240126) (0.16866930249486947,0.985672697398014) (-0.82316776606077324,-0.5677982290554503) (-0.8927344719846052,0.45058313609186368) (-0.37835044331261319,0.9256624341762697) (-0.020980033649852459,-0.9997798948708897) (0.25665243177537261,-0.96650376577837349) (0.24172137815588041,0.97034569888386679) (0.15746126951099476,-0.98752516352950792) (0.94292909541499348,0.3329935750428995) (-0.64639944360505497,0.76299918696357538) (-0.30096764562033052,-0.95363435146273445) (0.62315636504860383,0.78209727316965016) (-0.95301795092666353,0.30291382472831685)


# name: N
# type: scalar
51


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 50
 (4.4408920985006262e-16,-1.1102230246251565e-16) (-1.8873791418627661e-15,8.8817841970012523e-16) (3.3306690738754696e-16,2.6645352591003757e-15) (1.1102230246251565e-16,-1.6653345369377348e-15) (-3.3306690738754696e-16,-6.3837823915946501e-16) (-1.1102230246251565e-16,5.5511151231257827e-16) (6.6613381477509392e-16,5.5511151231257827e-16) (5.5511151231257827e-17,8.8817841970012523e-16) (-9.9920072216264089e-16,-2.2204460492503131e-16) (1.9081958235744878e-16,-8.8817841970012523e-16) (9.9920072216264089e-16,-1.8041124150158794e-15) (-4.4408920985006262e-16,1.1379786002407855e-15) (2.2204460492503131e-16,-5.5511151231257827e-17) (3.3306690738754696e-16,-6.6613381477509392e-16) (1.5820678100908481e-15,-3.3306690738754696e-16) (1.1657341758564144e-15,3.3306690738754696e-16) (1.6653345369377348e-15,-1.7763568394002505e-15) (9.4368957093138306e-16,-9.9920072216264089e-16) (-3.3306690738754696e-16,-2.5257573810222311e-15) (2.2204460492503131e-16,-4.4408920985006262e-16) (-2.2204460492503131e-16,2.1094237467877974e-15) (5.5511151231257827e-16,9.9920072216264089e-16) (-1.1102230246251565e-16,-2.4424906541753444e-15) (-3.3306690738754696e-16,-1.1102230246251565e-16) (-4.9960036108132044e-16,-3.3306690738754696e-16) (7.2164496600635175e-16,-3.3306690738754696e-16) (-3.3306690738754696e-16,-1.4988010832439613e-15) (-3.5388358909926865e-16,-1.2212453270876722e-15) (7.2164496600635175e-16,-1.6653345369377348e-15) (-1.1102230246251565e-15,6.106226635438361e-16) (2.2204460492503131e-15,4.4408920985006262e-16) (-6.6613381477509392e-16,0) (1.429412144204889e-15,-1.5543122344752192e-15) (-3.3306690738754696e-16,-1.0547118733938987e-15) (1.3322676295501878e-15,9.4368957093138306e-16) (-7.7715611723760958e-16,-1.1102230246251565e-15) (1.4988010832439613e-15,7.7715611723760958e-16) (4.4408920985006262e-16,-2.7755575615628914e-16) (-3.5527136788005009e-15,-1.3322676295501878e-15) (2.3314683517128287e-15,7.7715611723760958e-16) (4.4408920985006262e-16,3.3306690738754696e-16) (-1.5543122344752192e-15,1.0547118733938987e-15) (1.4432899320127035e-15,1.27675647831893e-15) (-5.5511151231257827e-16,-2.9143354396410359e-16) (-1.9984014443252818e-15,7.3552275381416621e-16) (2.2204460492503131e-16,-4.4408920985006262e-16) (-2.2204460492503131e-16,2.886579864025407e-15) (-1.27675647831893e-15,-7.7715611723760958e-16) (1.2212453270876722e-15,-2.2204460492503131e-15) (-1.8873791418627661e-15,-7.7715611723760958e-16)


# name: is_convergent
# type: scalar
7.3336010150326576e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 51
 1.9455739758798674 1.9455739758798725 1.9455739758798745 1.9455739758798702 1.9455739758798651 1.9455739758798607 1.9455739758798767 1.945573975879866 1.9455739758798609 1.9455739758798685 1.9455739758798789 1.9455739758798714 1.9455739758798718 1.9455739758798622 1.9455739758798647 1.9455739758798676 1.9455739758798738 1.9455739758798705 1.9455739758798634 1.945573975879868 1.9455739758798716 1.9455739758798662 1.9455739758798689 1.9455739758798687 1.9455739758798751 1.9455739758798769 1.9455739758798785 1.9455739758798725 1.9455739758798667 1.9455739758798674 1.9455739758798634 1.9455739758798785 1.9455739758798731 1.9455739758798813 1.9455739758798656 1.9455739758798714 1.9455739758798767 1.9455739758798667 1.9455739758798798 1.945573975879868 1.9455739758798631 1.9455739758798785 1.9455739758798716 1.9455739758798727 1.9455739758798676 1.9455739758798702 1.9455739758798709 1.9455739758798649 1.9455739758798716 1.945573975879872 1.9455739758798682


# name: spectrum
# type: scalar
7.1414284285428504


# name: x
# type: complex matrix
# rows: 1
# columns: 51
 (-1.6149940448772715,-1.084920425944661) (-0.62632872055577571,1.8420017452293522) (-0.20323163196603336,-1.9349302311425713) (-0.71004746695866294,1.8113781190813232) (1.9078660439415815,-0.38118926269726611) (-1.4035065402515485,1.3473780045303165) (-0.94649638800858649,1.6998243094825214) (-1.32565554471923,-1.4240419489524005) (-1.0390756688083822,-1.6448646905175461) (0.79069927083487757,1.7776537229511804) (-1.6013857893731667,1.1049079822386656) (1.57091723135933,-1.147814073724202) (1.9322189375978112,-0.2275699294928886) (0.12085689827831848,1.9418165994139402) (-0.48020914153462008,-1.8853798757830125) (0.043471235719325027,1.9450882620811916) (1.3872826168677423,-1.3640766241518871) (-0.13326753447470768,-1.941004343085311) (-1.9198894041031567,0.31509168766155149) (1.7243457367872608,0.90104931920766462) (1.625170596321422,1.0696161126653265) (1.5344159516063245,-1.1961713017277449) (1.8273268104849192,0.6679332476408204) (-1.8057567572051791,-0.72422415689400699) (-1.4762113686505258,-1.2673034722149095) (1.1859909572156697,1.542298137528439) (-1.2960771083805784,1.4510142055654989) (0.82130165065221628,1.7637238146197833) (1.2404328406461251,1.4988610554242767) (1.9412988535381193,-0.12890638802083651) (0.38012014788679199,1.9080793402768927) (1.6089488330155661,1.0938655074363055) (0.69755110292204381,1.8162270107101859) (1.9312515725358219,-0.2356384077330447) (1.8678436573973445,-0.54444298796246682) (-1.6306038075728526,-1.0613149006538662) (1.5134435107108106,1.222598395021181) (-1.3787042804732221,1.3727463722865221) (-1.5886711549384849,-1.1231126644675786) (-1.9133964881783032,-0.35238044021757708) (0.97039647029482423,-1.6862943948374864) (1.903232055478336,-0.40369027560835052) (1.9385879807755968,-0.1647262468867832) (-1.814247600824382,0.70268324195471599) (1.8112695456653365,-0.7103243826353427) (1.2371498418329552,-1.5015719644671379) (-1.071900967155865,1.623664501130492) (1.5379439103684085,1.1916319163994031) (0.88548186246478167,1.732391401175529) (-1.6798311962117989,-0.9815422802175412) (-1.7860735028232817,0.7714917615461433)


# name: x0
# type: complex matrix
# rows: 1
# columns: 51
 (-1.6149940448772715,-1.084920425944661) (-0.62632872055577571,1.8420017452293522) (-0.20323163196603336,-1.9349302311425713) (-0.71004746695866294,1.8113781190813232) (1.9078660439415815,-0.38118926269726611) (-1.4035065402515485,1.3473780045303165) (-0.94649638800858649,1.6998243094825214) (-1.32565554471923,-1.4240419489524005) (-1.0390756688083822,-1.6448646905175461) (0.79069927083487757,1.7776537229511804) (-1.6013857893731667,1.1049079822386656) (1.57091723135933,-1.147814073724202) (1.9322189375978112,-0.2275699294928886) (0.12085689827831848,1.9418165994139402) (-0.48020914153462008,-1.8853798757830125) (0.043471235719325027,1.9450882620811916) (1.3872826168677423,-1.3640766241518871) (-0.13326753447470768,-1.941004343085311) (-1.9198894041031567,0.31509168766155149) (1.7243457367872608,0.90104931920766462) (1.625170596321422,1.0696161126653265) (1.5344159516063245,-1.1961713017277449) (1.8273268104849192,0.6679332476408204) (-1.8057567572051791,-0.72422415689400699) (-1.4762113686505258,-1.2673034722149095) (1.1859909572156697,1.542298137528439) (-1.2960771083805784,1.4510142055654989) (0.82130165065221628,1.7637238146197833) (1.2404328406461251,1.4988610554242767) (1.9412988535381193,-0.12890638802083651) (0.38012014788679199,1.9080793402768927) (1.6089488330155661,1.0938655074363055) (0.69755110292204381,1.8162270107101859) (1.9312515725358219,-0.2356384077330447) (1.8678436573973445,-0.54444298796246682) (-1.6306038075728526,-1.0613149006538662) (1.5134435107108106,1.222598395021181) (-1.3787042804732221,1.3727463722865221) (-1.5886711549384849,-1.1231126644675786) (-1.9133964881783032,-0.35238044021757708) (0.97039647029482423,-1.6862943948374864) (1.903232055478336,-0.40369027560835052) (1.9385879807755968,-0.1647262468867832) (-1.814247600824382,0.70268324195471599) (1.8112695456653365,-0.7103243826353427) (1.2371498418329552,-1.5015719644671379) (-1.071900967155865,1.623664501130492) (1.5379439103684085,1.1916319163994031) (0.88548186246478167,1.732391401175529) (-1.6798311962117989,-0.9815422802175412) (-1.7860735028232817,0.7714917615461433)


