# Created by Octave 5.2.0, Sat Sep 18 09:35:57 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
1.154981089414934e-12


# name: H
# type: complex matrix
# rows: 58
# columns: 58
 (1,0) (-0.9925178458693753,0.12209965450735916) (-0.3870762640658455,0.92204770256035362) (-0.82161435917983683,-0.57004372182272933) (-0.011212053178370762,-0.99993714295625757) (0.2713755688907446,0.96247353242009925) (-0.97291833170742659,0.23114912897876161) (0.28828359575484175,-0.95754507383133536) (-0.38107268768437652,-0.92454508094576004) (-0.83827760315659616,0.54524367034017729) (0.70522616394986182,0.70898240999376083) (0.56468531223020224,0.82530630565352869) (0.82732719669149368,0.56172031262417088) (-0.80477838830706161,0.59357539176913976) (-0.19287243643637902,0.98122383953056058) (0.57568475686720999,0.81767173163240714) (-0.39027680066322828,-0.92069757187910239) (0.90967527898362355,-0.41532022200473878) (0.6173430179802829,0.78669409439183846) (-0.14922144301942047,0.98880380305862503) (-0.24141975962592799,-0.97042078484653271) (-0.29885767716774747,-0.95429769401266817) (-0.8336766645719873,-0.55225285779987221) (0.077434918892365978,-0.99699740889138455) (-0.84834222998018605,0.52944826076987417) (-0.45345495113148321,-0.89127919716234039) (-0.053166042310450523,-0.99858568583023521) (0.14788881880895538,0.98900399254567595) (-0.8050402165566104,0.59322023711812677) (-0.94268379952221948,0.33368735984204428) (0.24572479028187108,-0.96933963472093965) (0.97449119876862311,-0.22442571938726424) (0.907159638354612,0.42078663303428643) (-0.83576403201870342,0.54908877495705621) (0.9689118557888875,-0.24740617557315703) (0.80243568652494046,0.59673861027358233) (0.86312823618354495,-0.50498479967488308) (-0.81013308038199172,-0.5862460166779645) (-0.20209996096170091,-0.97936489919706649) (0.29603489785258152,0.95517712454466319) (0.99981191946251546,-0.019393960417544598) (-0.37599521982367318,0.92662160274285954) (-0.58371950807526496,-0.81195537801800954) (0.029151259376605065,0.9995750117308646) (-0.71883466676616636,-0.69518107127220596) (0.77774918044445707,-0.62857474680261882) (-0.1039617006302968,-0.99458130125297106) (0.37464525652572139,-0.92716823271873205) (-0.96920126081213653,0.24627000637544533) (-0.90955836064701512,0.41557621271808942) (0.56432630485662272,-0.82555182856491283) (0.80130028745556481,-0.59826235827070984) (-0.69017154436734041,0.72364579688242525) (0.92456271090566999,-0.38102991169035327) (0.87419056936384709,0.4855829985031539) (-0.89526250956871634,0.44553904313845222) (0.95289763095543867,0.30329211153525326) (0.17173534603645174,0.98514312204965326)
 (1,0) (-0.87746735346632609,-0.47963636601159232) (-0.14512282339364665,-0.98941364763695228) (-0.93403831723837094,-0.35717281801743556) (-0.29972574857387924,0.95402540618257647) (-0.037629296793320124,0.9992917672145829) (0.3749865687519815,-0.92703024398107847) (-0.46541937443247583,0.88509028121592626) (0.59184304158906931,0.80605323280947094) (-0.80803394515188232,0.5891359295462153) (-0.96136437931946661,0.27527900424060492) (0.71008661044376109,-0.70411434133135498) (0.56097511857121241,0.82783266204228612) (-0.46892037348176341,0.88324044480182407) (0.80636749638420713,0.59141479587094425) (0.61440216308563411,0.78899301771035735) (0.85800897625085004,0.51363469185109445) (0.76873338262220281,0.63956937578516704) (0.51557783059839368,-0.85684275138175436) (-0.87522538702330499,-0.48371533148113927) (0.65863098063662029,0.75246609979828882) (-0.17856043641520264,-0.98392894588339708) (-0.91883658098359455,0.39463823616874877) (0.89725633486165612,0.4415099880530815) (0.077434918892365964,-0.99699740889138455) (-0.99790798993085983,-0.064650163434857175) (0.84881169109885646,0.52869529320195896) (-0.29027183573987259,-0.95694423106898097) (0.16640645766253054,-0.98605724521865812) (-0.9484165759457801,0.317026810335163) (0.27388336696940252,-0.96176291324707763) (-0.42588686445859669,0.90477642469376118) (-0.89213782935686536,0.45176331572010475) (0.92829214376578872,0.37185171214170964) (-0.0773340793857797,-0.99700523577640154) (-0.41789357969154484,-0.90849598571077328) (0.52489893529961207,0.85116455971882099) (0.55984438493607824,-0.82859777012465119) (-0.87485712618006028,0.48438105740415416) (-0.24903944775287723,-0.96849334198173398) (-0.80220977445188002,-0.59704227469573978) (0.45106542867909377,0.8924908845756051) (0.99976419660874394,0.021715229201477865) (0.96425257522654384,-0.26498485082921364) (-0.48321632590901897,-0.87550098936265774) (-0.62735526256677343,-0.77873318571239458) (-0.099496333353128352,-0.99503792874909402) (0.96225706959104196,0.27214211732486415) (0.52381178000583406,0.85183403261851587) (-0.28259986447556584,0.9592378832168742) (0.18067984794520092,-0.98354196277866202) (-0.43814980586378555,0.89890196774816944) (-0.16021299528403138,0.98708246673827649) (-0.70281403149515387,0.71137362695951245) (0.9352793214405638,-0.35391042777189563) (-0.92204294989435265,0.38708758511494906) (0.20451372589024086,-0.97886369629407333) (-0.29587765979832614,-0.95522584263213328)
 (1,-1.3877787807814457e-17) (0.80919036077075535,0.58754655988754956) (-0.56859057632691079,0.82262066380089915) (-0.99874660429439277,0.050052176879953197) (0.18971186359624337,-0.98183980812087568) (-0.46270043780033238,0.88651469523036319) (-0.73429373646531093,0.67883187063352735) (0.33467824540719415,0.94233246365131718) (0.30875674237739176,0.95114103793102212) (-0.735363789909108,0.67767255846058128) (0.97918174195393748,-0.20298550742368737) (-0.14897306029040489,-0.98884125485727348) (-0.79674709332467397,0.60431289021390477) (0.83855236756808094,-0.54482100440967185) (-0.95130272911048164,-0.30825819954536599) (-0.99547938704704431,0.094977839333410558) (-0.81445198538646935,-0.5802309570335229) (0.98176306799234203,0.19010859613984149) (-0.97570030094732685,-0.21910938531084145) (0.26569464266552006,-0.9640572373354398) (0.97225744826839755,-0.23391334781629614) (-0.50286418509200093,-0.86436543854538528) (0.98817789836250047,-0.15331158204086121) (-0.91883658098359422,0.39463823616874866) (-0.83367666457198708,-0.55225285779987232) (-0.73654032514352119,0.67639363497705662) (-0.9391609273737449,0.34347744102704758) (-0.9032440811959247,-0.42912717204172823) (0.1483403460325316,-0.98893636890294767) (-0.57075709100833416,0.82111895792491829) (-0.41034399795946974,0.91193081060935677) (0.56206987481499071,-0.82708975076799451) (-0.3196290331025638,0.94754275956176193) (0.92327842099115887,-0.38413143236667391) (0.84823747058942434,-0.52961608122115944) (0.99146421788236061,-0.13037908060313697) (-0.075355650137715571,0.99715672087807838) (-0.76564735345296586,-0.64326054608569427) (0.39869328017963068,0.91708433000439304) (0.91060159377084293,-0.41328529785367479) (-0.6848177201398391,-0.72871440920464425) (-0.3136444699635802,0.94954049227047854) (-0.76230508508852257,0.64721785918512564) (0.48346968290156533,-0.8753611058957661) (0.81644199200233902,-0.57742746184715943) (0.24989248103232278,0.96827359146240854) (0.99955931358467209,0.029684653040535122) (-0.91795968808955952,-0.39667368332487063) (0.86182876444939804,-0.50719935012539208) (-0.99375723655001991,-0.11156412866359244) (0.51949157639306032,0.85447557136330921) (0.16265736072996928,-0.9866826151302972) (0.18614435727948875,0.98252240598014073) (0.30154169258575064,-0.95345299183154286) (0.8053644306163501,-0.59278000463747715) (0.41898753662124805,-0.9079919846320571) (-0.38762671303104546,0.92181643039422223) (0.96248773236738061,-0.27132520163504864)
 (1,0) (0.56663726607463716,-0.82396735899880191) (-0.76033331564248385,-0.6495331008686952) (0.62470285740447995,-0.78086256149893551) (-0.96890047206300178,0.24745075315320622) (-0.94212006224335954,-0.33527569002026875) (0.32250479193334802,0.94656783126199096) (-0.99730925761336231,-0.073309240063468784) (0.3948770167172414,-0.91873398852360255) (0.43563152551557333,0.90012508796109691) (-0.33783379306396433,-0.94120578422787704) (0.99493803126159586,-0.10049036744530854) (0.99908155196952186,-0.042849183354759179) (0.79297472800750035,-0.60925452869997143) (0.71337996146670946,-0.70077744725251723) (-0.42609915490563066,-0.9046764671354649) (-0.39941794410040465,-0.91676894904365402) (-0.24281319396000445,0.97007306572182384) (0.30255122394706208,0.95313312652962023) (0.077383043348801084,0.99700143660983531) (0.87869452163784445,-0.47738447570447839) (0.069560400091163876,0.99757774170194613) (-0.50286418509200104,-0.86436543854538528) (-0.17856043641520264,-0.98392894588339697) (-0.29885767716774736,-0.95429769401266817) (0.96615611423220071,-0.2579580642890088) (0.9260363428192675,0.37743435426298327) (-0.47041251296079745,-0.88244663728177075) (-0.75870467651496587,0.6514347349000682) (0.84537546088796878,0.53417256587029249) (0.9704882225992093,-0.24114852227667147) (0.75398780010834265,0.65688842072895659) (-0.89752243358690553,-0.44096879845204512) (-0.93079765583568586,-0.36553484634271038) (-0.97765957029584671,-0.21019458748725922) (0.80382876563284356,-0.5948607530684622) (-0.34308263717610715,0.93930522412487671) (-0.96387001644422654,0.26637303054138628) (-0.32512590096719518,-0.94567074001486706) (-0.93726374145491986,0.34862111088390119) (-0.81592582337340214,-0.57815659708458789) (0.89154205446854495,0.45293792633649665) (-0.057422213073111072,0.99834998344557557) (0.96973907972605289,-0.24414364061360277) (-0.99135012642975295,-0.13124376871954685) (0.3796549887977469,0.9251281475995532) (-0.41656861462516925,0.90910427856724252) (-0.87194464675659034,-0.48960446586251671) (0.41256187851772719,0.91092957817491194) (0.99443161775795841,0.10538385836209502) (0.679122794772967,0.73402467916259906) (0.83085457388378126,-0.55648960193016994) (-0.87614174168589309,0.4820535742794636) (-0.99772690275919373,0.06738714647870947) (0.90575052738256856,0.42381125769167732) (-0.99103971253170364,-0.13356754165994117) (-0.9328527005062196,0.36025801747949088) (0.10807397828218962,0.99414285453261575)
 (1,-5.5511151231257827e-17) (-0.90647570681163114,-0.42225796968246654) (0.87035108495282187,0.4924317099065082) (0.57323255885633217,-0.81939272236640193) (-0.95285333974828479,-0.30343123262205607) (0.96496056876414338,-0.26239493274525061) (0.59237189932748124,0.80566465287187283) (0.94775059693751107,0.31901223488229347) (0.60843626476736135,-0.79360274175178003) (-0.9947416736210406,-0.10241583257294506) (0.21554052922784123,0.97649489515316312) (-0.91817277217517135,0.39618021207041504) (0.98715116759556787,-0.15978914955249252) (0.21389783389002409,0.97685603681256605) (-0.85310890095858039,-0.52173288482253399) (-0.12538171024110234,-0.99210857608278824) (-0.7970661522944742,-0.60389200099561169) (0.81406267509196328,0.58077703210622844) (0.40763289581493101,0.91314589318987416) (-0.6977232687668854,-0.71636739193046128) (0.84712142800214696,0.53139936603237281) (0.87869452163784456,-0.47738447570447839) (0.97225744826839755,-0.23391334781629625) (0.6586309806366204,0.7524660997982886) (-0.24141975962592804,-0.97042078484653271) (0.25209493757377222,-0.96770250720439766) (-0.64611791500135041,0.76323760383926986) (0.99668893443235573,0.081309089160412296) (0.23619304030573007,0.97170615296556528) (-0.89546603967135696,0.44512983700859926) (-0.89872978194409692,0.43850288373819668) (-0.99325868693116703,0.11591885453098211) (-0.91712406837943838,-0.39860186050638657) (-0.94306671114496021,-0.33260363547356647) (0.72687737429245713,-0.68676726970765278) (0.033648311765294203,0.99943373522977819) (0.94840531195463984,-0.31706050567080085) (0.16064357772887078,0.98701248266395658) (-0.10459827578478692,0.99451455529964539) (-0.42922719778302731,-0.90319655263034093) (0.49683058360244381,-0.86784755066616148) (0.10341337074130397,-0.99463846434366343) (0.041986500627907208,-0.99911817807756087) (-0.93996715492778504,-0.34126492298061445) (-0.70660236290661638,0.70761083989350138) (-0.98175973768815794,-0.1901257937642325) (0.99203105921676349,0.12599356153894536) (-0.73499942683949915,-0.67806772710814855) (0.88327088144324417,-0.46886303969760018) (0.99895305125902989,0.045747146143496287) (-0.60640236236810841,0.79515795595238703) (-0.81743850573532739,-0.57601587594544701) (-0.14723979138230769,0.98910082591902304) (-0.85269015394674708,0.52241698035407824) (-0.99474302292152839,0.10240272627691382) (-0.86222150035306622,0.50653142481874913) (0.67236980240058175,-0.74021540704027933) (0.86309678883704255,0.50503854615186483)
 (1,0) (-0.20041087769554161,-0.97971193730672734) (0.95843960010020079,-0.28529551864648633) (-0.97603793732611632,0.21760042486213346) (-0.38363191805537622,-0.92348608622390616) (0.33807947583965625,0.94111756333413732) (-0.30345502281740339,-0.95284576355614325) (0.57993608172662769,0.81466197966491904) (-0.96438484607477926,-0.26450305983357553) (-0.28303946755780857,-0.9591082628173887) (-0.29706933355575826,-0.95485591115138224) (0.79420364118075715,0.60765168997973273) (-0.89341108419886694,-0.44924006347453516) (-0.56456494469161522,0.82538864980404703) (0.93912366058331043,0.34357932145663339) (-0.84622141546084528,-0.53283141425355163) (0.31942901865726603,-0.94761020574899579) (0.50516112533777324,0.86302505030124843) (0.63124260012329603,0.77558544325533796) (0.04835884875133073,-0.998830026454673) (-0.6977232687668854,-0.71636739193046139) (0.077383043348801112,0.9970014366098352) (0.26569464266552006,-0.96405723733543991) (-0.87522538702330488,-0.48371533148113921) (-0.14922144301942059,0.98880380305862514) (0.94822368697089021,-0.31760327370373476) (-0.54846519684793693,0.83617338384246176) (-0.97113552084555987,0.23852840533575911) (-0.30029425474773391,-0.95384661270327009) (-0.80920207947155764,0.58753042013065848) (0.85476633126449841,-0.51901302386031678) (0.82163598577205577,0.57001254976042448) (0.87264120473841866,0.48836188200214858) (-0.3385119098864996,-0.94096210702928762) (0.9900889252471059,0.14044187446425377) (-0.069321020716325954,-0.99759440459880422) (-0.93698338820097171,0.3493739117842431) (0.99511176766981502,0.098755100349563418) (0.4119897491876589,0.91118848026316046) (-0.7988506449077345,0.60152942332898141) (0.20386738892683465,0.97899851263020354) (0.58966033346094027,0.80765134256232818) (-0.82043565787472605,-0.57173886634342097) (0.30020235941098045,0.95387553873871855) (0.73720516549366133,0.67566896034186752) (-0.97872587106465292,-0.20517229176653679) (-0.99759758123788911,-0.069275290748654295) (-0.98086901409357097,0.19466889117448677) (0.77846763045674316,0.62768475234871079) (0.79323828257751328,-0.60891134580780393) (-0.99894216022624582,0.045984350843778055) (0.98074286321183657,-0.19530344661333282) (0.75570521154995696,0.65491192784696939) (-0.85944105759017464,0.51123484674685304) (-0.939968991240552,-0.34125986506798761) (0.99045116218846141,-0.13786404650787865) (0.8443574705052358,-0.53578023666611618) (-0.54226596175129393,-0.84020689519066982)
 (1,0) (0.62099798877031542,0.78381215730761955) (-0.98463386898807193,-0.17463145203993702) (0.078924586706259597,-0.9968805894455206) (-0.12067362776450807,-0.99269223607427792) (0.055636556442527546,-0.9984510872282204) (-0.65551889524845808,0.75517877219387042) (0.68979446835836011,0.72400524267591249) (0.9102497107531986,0.41405973490997083) (0.41614034514152443,-0.90930039763847637) (-0.39987359635937869,0.91657029568637938) (0.9949555509744693,0.10031675625280476) (-0.4905026671002537,-0.87143969014931821) (-0.68751371669845029,0.72617139116841956) (-0.76615669440948619,-0.64265381008092215) (-0.9945500172452072,0.10426055437007081) (0.85536337948241381,0.51802846354270915) (0.24715347770214033,-0.96897634566574131) (-0.66675601849886945,-0.7452760641504137) (0.63124260012329603,0.77558544325533818) (0.40763289581493106,0.91314589318987427) (0.30255122394706202,0.95313312652962034) (-0.97570030094732707,-0.21910938531084151) (0.51557783059839368,-0.85684275138175436) (0.6173430179802829,0.78669409439183857) (0.92190410782120447,-0.38741814100837768) (0.89348242735110728,-0.44909815409860271) (0.67410224960682896,-0.7386380419901275) (-0.88915182391612924,-0.45761231848216144) (-0.39677406951754235,0.91791630215313669) (-0.38035313974467638,0.92484133184366513) (0.99891816707608272,0.046502639552631203) (0.72160759011243636,0.69230230816610794) (-0.65437311780777385,-0.75617182087838486) (-0.84774983094191303,-0.53039628970983588) (-0.3525786129542734,0.93578219778281801) (-0.65178332589328181,0.75840523210714139) (0.91965467316089167,-0.39272800019011578) (-0.8064837183794652,0.59125629974557548) (-0.072219655884543432,-0.99738875134218241) (-0.64074969768621048,0.76774984527190038) (0.96808332878934433,-0.25062854689787217) (-0.82879192747794239,0.55955691484190728) (-0.97875085719666743,0.20505306517285773) (0.37048705881859939,0.92883762803190928) (-0.29973187164433951,-0.95402348247859048) (0.92733912334277513,-0.37422206016996068) (-0.75104272401990468,0.66025360786349208) (-0.74469882666979015,0.66740067242746726) (-0.99904735153322344,-0.043639310196755876) (0.34862828092166992,-0.93726107448330509) (-0.9783502502468745,-0.20695600460455438) (0.84481064142768092,-0.53506539799406294) (-0.4246452313794043,-0.90535983314190127) (0.99428959916367288,-0.10671547682947985) (-0.98790273873468193,0.15507475229873791) (0.80160762748678005,-0.5978504926442848) (0.69857966701439755,0.71553228357220411)
 (1,0) (-0.4526512742244872,-0.89168762688676484) (-0.99573160204122613,0.092296135869350496) (0.67733338548794775,-0.735676209281933) (-0.92952543318191261,-0.36875800881876047) (-0.50441271533892129,0.8634626874419169) (-0.96763626318662721,0.25234908790447214) (-0.44597192561050514,0.89504694936481322) (-0.88484572334572642,-0.46588415499647245) (0.70943514562167764,-0.7047707245315642) (0.97062524107017167,-0.24059642848029475) (0.52866816482100243,0.84882858782253012) (0.76109671726661687,0.64863841002979394) (0.99979512764760503,-0.020241114892904886) (0.49201850619545973,0.87058474002315644) (-0.90344406818971057,-0.4287059780931709) (-0.99692594885443619,-0.078349553289594642) (-0.7841705815609632,-0.62054532390014516) (0.24715347770214036,-0.9689763456657412) (0.50516112533777313,0.86302505030124843) (0.81406267509196328,0.58077703210622855) (-0.24281319396000448,0.97007306572182406) (0.98176306799234203,0.19010859613984155) (0.76873338262220281,0.63956937578516693) (0.90967527898362344,-0.41532022200473862) (-0.52957900651879442,0.84826061788495566) (-0.9427195161046017,0.33358644150430583) (0.99436015717466586,-0.10605601267052917) (-0.99635653993518924,-0.085285668950750237) (-0.18120201151075063,-0.98344589633820656) (0.055635260280037603,-0.99845115945326568) (0.92562064760237917,-0.37845266115084125) (-0.9191213520636341,-0.39397454255411196) (0.25573824734336109,0.96674606223441395) (0.92440315061187261,0.38141685219565624) (-0.82980847648486211,0.55804828855025912) (-0.97346492913456162,0.22883625531161692) (-0.76013388663371284,0.64976647681387734) (0.59393975698041412,-0.80450951832656636) (-0.99680308663860562,0.079897474726986398) (0.10173508955040043,0.99481152564401332) (-0.66168652654542159,-0.74978059496645666) (-0.016262738300238767,-0.99986775292684282) (0.3542224408616591,-0.93516119593897118) (0.99673199829366455,-0.080779474976723345) (-0.3384399613629484,0.94098798746458301) (-0.63987084032884933,-0.76848247065033903) (-0.56218896404377761,0.82700880811958777) (0.49264436141574452,-0.87023073558986075) (-0.39442312835577048,0.9189289394822886) (0.95046443902613864,-0.31083331569625861) (-0.7248724344554861,0.68888312054119594) (0.99917092707973776,0.040711896033189199) (0.99855022432714091,0.053827962029153249) (0.19024411765219124,-0.98173681590268558) (-0.91688141119753863,0.399159714651178) (0.89696662602633159,-0.44209826033919025) (-0.60400520095700228,-0.79698037442391922)
 (1,-1.3877787807814457e-17) (0.56020223896348653,0.82835587247287557) (-0.99985478365079239,0.017041467384846923) (-0.34409918163070108,0.93893330604526193) (0.60748632610826425,0.79433013513996831) (-0.61968963630357932,-0.78484696257164754) (-0.99567529685883382,-0.092901578162455783) (0.80648690303658432,-0.59125195579419243) (-0.012408416388825089,0.99992301263783401) (0.66053183195559939,-0.75079804140219941) (-0.99996493906836648,0.0083738064223734116) (-0.23236918882645985,0.97262765747439694) (-0.076541028790071006,-0.99706643254687888) (0.87879186083211236,-0.47720526541021069) (-0.15259537446997712,0.988288749146913) (-0.7797067785851145,-0.62614482304689068) (0.87708022902289873,0.48034390998235543) (-0.99692594885443608,-0.07834955328959449) (0.8553633794824137,0.51802846354270893) (0.31942901865726592,-0.94761020574899568) (-0.7970661522944742,-0.60389200099561158) (-0.39941794410040476,-0.91676894904365402) (-0.81445198538646957,-0.58023095703352301) (0.85800897625084993,0.51363469185109434) (-0.39027680066322823,-0.92069757187910251) (-0.78364980846882237,-0.62120284745546517) (-0.47145037173254545,0.88189259379657259) (0.99444013959904076,-0.10530341283281712) (0.77423695210649801,0.63289583818574802) (0.64193609891620151,0.76675813977306462) (-0.61267263476152578,-0.79033679062433182) (0.66183555615884515,-0.74964904895818685) (0.98807550225581386,-0.15397013295416986) (0.67666787175701881,0.73628838869822733) (0.7510290679517867,0.66026914140482973) (-0.63354883843315157,0.7737027008612567) (0.96570179147413571,0.2596537115922789) (0.97962916459642457,-0.20081508875607496) (0.20588940683129386,-0.97857526647399717) (-0.87415183005755137,0.48565273396433578) (-0.97262946819849549,0.23236160954837323) (0.99722252274876444,-0.074479796741057383) (0.81913590242573753,-0.57359948863049981) (-0.68603095183260299,-0.72757235593970371) (0.35493010485667842,-0.93489283913528143) (-0.86830035649014392,-0.49603879981215826) (-0.16874233006978012,-0.98566019806149374) (-0.98700900271218706,-0.1606649574894648) (-0.13718864993662278,0.99054493806619603) (0.044396527275628594,0.99901398807317021) (0.079093626162720282,0.99686719190694295) (0.99990507271486806,0.013778445452163293) (-0.49533139725091924,0.8687040962821857) (-0.86064119646802784,-0.50921187234989174) (-0.84781701082667271,-0.53028889876455698) (-0.23494679662166901,-0.97200823183614027) (-0.66915352853113241,0.74312418562063631) (0.55680155612265159,0.83064554841363836)
 (1,0) (-0.60726747144327442,-0.79449746263087162) (-0.98008195145553045,0.19859347529845953) (0.3603823812581573,-0.93280466298078946) (0.89289382297787157,0.45026727716764114) (-0.18503002610532635,-0.98273286779239366) (-0.39750517011211339,0.91759993446716392) (-0.9419333675887942,0.33579983773497396) (-0.41718716514340481,0.9088205924381374) (0.98175498859534682,0.19015031519340064) (0.99109807747804102,-0.13313377039404189) (-0.39964762892292371,0.91666884571053386) (-0.6106972730429272,0.7918641554571948) (0.97299477030413595,0.23082715819591049) (-0.37279765035386975,-0.9279126639348303) (0.28075774597911907,0.95977866618962016) (-0.77970677858511428,-0.62614482304689068) (-0.90344406818971057,-0.42870597809317079) (-0.99455001724520709,0.10426055437007067) (-0.84622141546084517,-0.53283141425355163) (-0.1253817102411022,-0.99210857608278813) (-0.4260991549056305,-0.90467646713546479) (-0.99547938704704431,0.09497783933341053) (0.614402163085634,0.78899301771035724) (0.57568475686720977,0.81767173163240714) (0.59691665131843741,-0.80230325399987223) (0.85506488055970264,0.51852102178544535) (-0.61906709040849062,0.78533810398653492) (-0.80917022286741447,-0.58757429353631485) (0.15448788103722941,0.98799468349411113) (-0.94323403926819449,-0.33212881110467518) (0.049803340108045435,0.99875904367073653) (-0.78259089809552806,0.62253633325135149) (0.97802154135354635,0.20850387202264853) (-0.98409800061056063,-0.17762636401813381) (0.81803897652656199,-0.57516278815946886) (-0.99613435221822455,0.087842770509453799) (0.97289282643038644,0.23125645565106578) (0.60874121077931365,-0.79336885387500355) (0.54561698500611389,-0.83803466853874042) (0.75205699827056127,-0.65909807415305821) (-0.26203403453177621,-0.96505863280269122) (-0.020361716656680962,-0.99979267875634648) (-0.16145010922325231,0.98688087540077463) (0.72652400956080576,0.68714107978761452) (0.78627124227312384,-0.61788148829227607) (-0.99855484296556096,0.053742214227006646) (0.80911361198276166,0.58765224657463044) (0.93728794293947792,-0.34855603856521972) (0.46169145434065922,0.88704058587462742) (-0.55387757443080121,-0.83259812187072157) (0.19149528457017215,-0.98149353333956879) (-0.94380349427759835,0.33050713182834024) (-0.81560562187312102,0.57860821768184079) (-0.55588483934487831,-0.83125931296228162) (0.99738172247909573,0.072316662427352948) (0.66109529909325815,0.75030194289818941) (0.85642650744013293,0.51626895834816111)
 (1,0) (-0.21319046686475446,-0.97701065748434424) (0.98386731966672381,0.17889968499641762) (0.58394095100546017,-0.81179613557767261) (-0.60403599324048762,-0.79695703702895992) (-0.19785038580820602,-0.98023223005344429) (-0.97086595220482819,0.23962325189641698) (-0.39960305709974103,0.91668827676399645) (0.91611550511021977,-0.40091443138985139) (0.50014337767822259,0.86594260881689866) (0.22404642963476346,0.97457847163166855) (0.66220190457631944,-0.74932545504306403) (-0.95549636524211601,0.29500287457770308) (-0.16576571727966205,-0.98616516211776617) (0.70764150699204564,-0.7065716507064439) (-0.37279765035386991,-0.92791266393483052) (-0.15259537446997706,0.98828874914691323) (0.49201850619545967,0.87058474002315633) (-0.76615669440948619,-0.64265381008092215) (0.93912366058331065,0.34357932145663339) (-0.85310890095858027,-0.5217328848225341) (0.71337996146670957,-0.70077744725251734) (-0.95130272911048186,-0.30825819954536604) (0.80636749638420735,0.59141479587094448) (-0.19287243643637914,0.98122383953056058) (-0.76104384190009755,0.64870044759190548) (-0.81473587718560769,0.579832260594908) (0.39978199159819139,0.91661025479414282) (0.96427803759790609,0.26489217845443092) (0.22353362215097883,-0.97469621922323413) (-0.24987171594224061,-0.96827895028864486) (0.18379462895206783,0.98296466587989562) (0.53415306981073241,-0.84538777966787215) (-0.99150632740025246,-0.13005845887625783) (-0.99999931268214581,0.0011724483958386323) (-0.75336709725819184,0.65760019523170099) (0.81289943333089376,0.58240407904676572) (-0.94906963352303131,-0.31506639097887967) (0.9990761963408713,-0.042973874680549917) (0.99408784566541508,-0.10857879673443777) (-0.71902155090061681,0.69498777639644027) (0.30740586789156249,0.95157849512577486) (-0.97438333231567031,-0.22489357862199927) (0.37122580838898173,0.92854262109283248) (0.51645616536107797,-0.85631362786103782) (-0.16567186407181606,0.98618093342701019) (0.69594091354841026,-0.71809904946978242) (0.92525868690949076,-0.37933673997982797) (-0.85328824064842879,-0.52143952513317493) (0.85987249457148274,-0.5105088570038836) (-0.55197163247042502,-0.83386288857817348) (-0.12231777157483376,0.99249098875353492) (-0.2762048151027573,0.96109879831058564) (-0.85950526343173417,-0.51112689435515601) (-0.9643403777584697,-0.2646651390430082) (0.59575961220003837,0.80316280072676749) (-0.99968642961543619,-0.02504081553665688) (0.8892558136487817,-0.45741020746354921)
 (1,0) (0.71925544642105943,-0.69474571088538628) (-0.064373875351346366,0.99792585103916776) (-0.90038685140849739,-0.43509024099684468) (0.58421358709494176,-0.81159995358160164) (-0.95615567431740733,0.29285888490982392) (-0.72309103818835807,-0.69075274193569702) (-0.71240358886800836,-0.70176999548853525) (0.97756915513119691,-0.21061468831987318) (0.93969536294689548,-0.34201260920629684) (-0.99707336810767222,-0.076450628580935487) (-0.078012922494042125,0.99695234787021558) (0.51419123989742577,0.85767556151073154) (0.99445430371051591,-0.10516956704117758) (-0.16576571727966227,-0.98616516211776606) (0.97299477030413595,0.23082715819591026) (0.87879186083211236,-0.47720526541021063) (0.99979512764760492,-0.020241114892905032) (-0.68751371669844996,0.72617139116841956) (-0.56456494469161522,0.82538864980404703) (0.21389783389002415,0.97685603681256605) (0.79297472800750035,-0.60925452869997154) (0.83855236756808083,-0.54482100440967185) (-0.46892037348176319,0.88324044480182407) (-0.8047783883070615,0.59357539176913976) (-0.43638094258814325,-0.89976200905899595) (0.81136381460333118,0.5845414958344084) (-0.52894147340676778,-0.84865830444901369) (0.97868717706855368,0.20535678572081312) (-0.77267353145225914,0.63480360253632451) (-0.9109449893917998,0.41252784912290541) (-0.97095245050711165,-0.23927252005659683) (0.9922296936743249,-0.12441959247223194) (0.68755045677350701,0.72613660518565126) (0.59238537733270447,0.80565474287835603) (-0.99278537895697638,-0.11990492620927862) (-0.036361698066521675,-0.99933869479457271) (-0.45906172108475746,0.88840437652833193) (-0.4873535144514114,-0.87320475946472831) (-0.20974680131776013,0.97775573602867161) (-0.42299856817984449,-0.90613035006990017) (0.61020524452301073,-0.79224337141853507) (0.36509006845311814,0.93097220254790214) (0.63372472997668083,0.77355863812382086) (0.85094824171587358,-0.52524955013846564) (0.56598458310297872,0.82441582450226214) (-0.8669187988690823,0.4984493917815368) (-0.9929505285003335,0.11852952354120866) (-0.85311304951733646,-0.52172610126696273) (-0.18339234302171009,-0.98303980006966363) (-0.92978530463060005,-0.3681022783045228) (-0.90966701689103402,0.41533831797772458) (0.94160039944663865,-0.3367323681529984) (-0.82536252840262703,-0.56460313203950607) (0.76313231017651284,-0.64624227435588077) (0.32797040246231179,0.94468799881691501) (0.32595513925232711,-0.94538523745349257) (-0.96078232358340587,0.27730367233354108)
